,Tree,t,Risk Estimate,True Risk,E[f(x)=y],Accuracy,ood_pred,is_ood,Estimated Rate,ind_acc,ood_val_acc,ood_test_acc,tpr,tnr,Rate Error,Accuracy Error,dsd,rate,test_set,val_set,Model
0,Base Tree,350.5,2427.1603492329577,1572.62656641604,0.70620322143722,0.8462907268170426,0.21654135338345867,0.0,0.12980448716779824,0.7714285714285716,0.2689393939393939,0.8178571428571427,0.8497474747474746,0.775,0.12980448716779824,0.14008750537982254,kNN,0.0,brightness_0.025,webcam,resnet
1,Detector Tree,350.5,1938.8805864331762,1712.6666666666667,0.7184350593406963,0.8462907268170426,0.21654135338345867,0.0,0.12980448716779824,0.7714285714285716,0.2689393939393939,0.8178571428571427,0.8497474747474746,0.775,0.12980448716779824,0.12785566747634625,kNN,0.0,brightness_0.025,webcam,resnet
0,Base Tree,350.5,2427.425770220108,1538.8395989974938,0.7061597097999824,0.851829573934837,0.20751879699248119,0.12388471177944863,0.12989107935562433,0.7714285714285716,0.2689393939393939,0.8178571428571427,0.8497474747474746,0.775,0.04279582626736607,0.14566986413485472,kNN,0.1,brightness_0.025,webcam,resnet
1,Detector Tree,350.5,1938.921581544219,1667.2606516290728,0.7183933341710291,0.851829573934837,0.20751879699248119,0.12388471177944863,0.12989107935562433,0.7714285714285716,0.2689393939393939,0.8178571428571427,0.8497474747474746,0.775,0.04279582626736607,0.133436239763808,kNN,0.1,brightness_0.025,webcam,resnet
0,Base Tree,350.5,2429.302065519476,1483.0375939849623,0.7058521204066434,0.8609774436090225,0.22110275689223058,0.20493734335839597,0.13050321073500243,0.7714285714285716,0.2689393939393939,0.8178571428571427,0.8497474747474746,0.775,0.06949678926499757,0.15512532320237923,kNN,0.2,brightness_0.025,webcam,resnet
1,Detector Tree,350.5,1939.2113812882878,1644.5423558897244,0.7180983735480857,0.8609774436090225,0.22110275689223058,0.20493734335839597,0.13050321073500243,0.7714285714285716,0.2689393939393939,0.8178571428571427,0.8497474747474746,0.775,0.06949678926499757,0.14287907006093678,kNN,0.2,brightness_0.025,webcam,resnet
0,Base Tree,350.5,2446.6642442819443,1583.7869674185463,0.703005861593124,0.8444611528822055,0.19844611528822056,0.33651629072681705,0.13616752937314994,0.7714285714285716,0.2689393939393939,0.8178571428571427,0.8497474747474746,0.775,0.1638324706268501,0.14145529128908158,kNN,0.30000000000000004,brightness_0.025,webcam,resnet
1,Detector Tree,350.5,1941.8930247180497,1687.074185463659,0.7153689742551518,0.8444611528822055,0.19844611528822056,0.33651629072681705,0.13616752937314994,0.7714285714285716,0.2689393939393939,0.8178571428571427,0.8497474747474746,0.775,0.1638324706268501,0.12909217862705383,kNN,0.30000000000000004,brightness_0.025,webcam,resnet
0,Base Tree,350.5,2445.006073417563,1596.6290726817042,0.7032776928823667,0.8423558897243109,0.1895488721804511,0.4284210526315789,0.13562655993257194,0.7714285714285716,0.2689393939393939,0.8178571428571427,0.8497474747474746,0.775,0.2643734400674281,0.139078196841944,kNN,0.4,brightness_0.025,webcam,resnet
1,Detector Tree,350.5,1941.636914982934,1704.3498746867167,0.7156296449029271,0.8423558897243109,0.1895488721804511,0.4284210526315789,0.13562655993257194,0.7714285714285716,0.2689393939393939,0.8178571428571427,0.8497474747474746,0.775,0.2643734400674281,0.12672624482138364,kNN,0.4,brightness_0.025,webcam,resnet
