,feature,monotonic_pred_loss,monotonic_pred_loss_lower,monotonic_pred_loss_upper,Dataset,train_shift,feature_name,sample_size
0,11742.004028320312,8.843134954433417,3.0714230598496,14.614846849017233,OfficeHome,Art,typicality,8
1,11862.157972547742,8.843134954742203,3.071423060164732,14.614846849319672,OfficeHome,Art,typicality,8
2,11982.311916775174,8.843134955128544,3.071423060559665,14.614846849697424,OfficeHome,Art,typicality,8
3,12102.465861002604,8.843134955590251,3.0714230610328546,14.614846850147648,OfficeHome,Art,typicality,8
4,12222.619805230035,8.843134956125146,3.0714230615827667,14.614846850667526,OfficeHome,Art,typicality,8
5,12342.773749457465,8.843134956731042,3.0714230622078595,14.614846851254224,OfficeHome,Art,typicality,8
6,12462.927693684896,8.843134672667375,3.0714233760587994,14.614845969275951,OfficeHome,Art,typicality,8
7,12583.081637912326,8.843050591219033,3.0715154481343925,14.614585734303674,OfficeHome,Art,typicality,8
8,12703.235582139758,8.84260077920193,3.07199440998414,14.613207148419722,OfficeHome,Art,typicality,8
9,12823.389526367188,8.841474365575651,3.0730932785230065,14.609855452628295,OfficeHome,Art,typicality,8
10,12943.543470594617,8.839360479299785,3.0747671221330037,14.603953836466566,OfficeHome,Art,typicality,8
11,13063.697414822049,8.835948249333912,3.0763978154195577,14.595498683248266,OfficeHome,Art,typicality,8
12,13183.851359049479,8.830867647367214,3.076323827498075,14.585411467236352,OfficeHome,Art,typicality,8
13,13304.00530327691,8.820653021813902,3.068490934972437,14.572815108655366,OfficeHome,Art,typicality,8
14,13424.15924750434,8.797284706771984,3.042574489056279,14.55199492448769,OfficeHome,Art,typicality,8
15,13544.313191731771,8.752378507048206,2.989897582357724,14.514859431738689,OfficeHome,Art,typicality,8
16,13664.467135959201,8.677550227449323,2.9040224374082424,14.451078017490405,OfficeHome,Art,typicality,8
17,13784.621080186633,8.564415672782083,2.7801608033191822,14.348670542244983,OfficeHome,Art,typicality,8
18,13904.775024414062,8.405233616235448,2.6143865065656815,14.196080725905214,OfficeHome,Art,typicality,8
19,14024.928968641492,8.205192757586955,2.4123835219901464,13.998001993183763,OfficeHome,Art,typicality,8
20,14145.082912868924,7.981456531490904,2.188875323143807,13.774037739838,OfficeHome,Art,typicality,8
21,14265.236857096354,7.751639949846719,1.9594636012799462,13.54381629841349,OfficeHome,Art,typicality,8
22,14385.390801323785,7.533358024553803,1.7411721424926325,13.325543906614975,OfficeHome,Art,typicality,8
23,14505.544745551215,7.344225767511582,1.5525221764419337,13.13592935858123,OfficeHome,Art,typicality,8
24,14625.698689778646,7.200080395269101,1.410817815404636,12.989342975133566,OfficeHome,Art,typicality,8
25,14745.852634006076,7.098778493971313,1.3132627902025575,12.884294197740068,OfficeHome,Art,typicality,8
26,14866.006578233508,7.027736217346802,1.2453763000777007,12.810096134615904,OfficeHome,Art,typicality,8
27,14986.160522460938,6.974241117029942,1.1933265605316183,12.755155673528266,OfficeHome,Art,typicality,8
28,15106.314466688367,6.925580744655111,1.1445832708109576,12.706578218499263,OfficeHome,Art,typicality,8
29,15226.468410915799,6.869042651856679,1.0877045718778326,12.650380731835526,OfficeHome,Art,typicality,8
30,15346.622355143229,6.793772646767026,1.0130000944069248,12.574545199127128,OfficeHome,Art,typicality,8
31,15466.77629937066,6.699525392689932,0.9191818342094926,12.47986895117037,OfficeHome,Art,typicality,8
32,15586.93024359809,6.589814461703065,0.8084993633572362,12.371129560048892,OfficeHome,Art,typicality,8
33,15707.084187825521,6.4681578306402345,0.6846943189085408,12.251621342371928,OfficeHome,Art,typicality,8
34,15827.238132052951,6.33807347633525,0.5532729719415412,12.122873980728958,OfficeHome,Art,typicality,8
35,15947.392076280383,6.203079406477781,0.42088108244347566,11.985277730512086,OfficeHome,Art,typicality,8
36,16067.546020507812,6.066873456726095,0.29313805279195204,11.84060886066024,OfficeHome,Art,typicality,8
37,16187.699964735242,5.933756787424432,0.17172275515400237,11.695790819694862,OfficeHome,Art,typicality,8
38,16307.853908962674,5.808156944531184,0.057146166006247334,11.55916772305612,OfficeHome,Art,typicality,8
39,16428.007853190105,5.694501474004763,-0.04916553214709296,11.43816848015662,OfficeHome,Art,typicality,8
40,16548.161797417535,5.597217921803566,-0.1439166892010384,11.33835253280817,OfficeHome,Art,typicality,8
41,16668.315741644965,5.520715204527559,-0.22174825992304914,11.263178668978167,OfficeHome,Art,typicality,8
42,16788.469685872395,5.466781029828086,-0.278599077127204,11.212161136783376,OfficeHome,Art,typicality,8
43,16908.623630099828,5.431901888546677,-0.31624342328999244,11.180047200383346,OfficeHome,Art,typicality,8
44,17028.777574327258,5.411924760579822,-0.33811485807461583,11.16196437923426,OfficeHome,Art,typicality,8
45,17148.931518554688,5.402696625824004,-0.3482943307442241,11.153687582392232,OfficeHome,Art,typicality,8
46,17269.085462782117,5.400064464175713,-0.3512066768366049,11.15133560518803,OfficeHome,Art,typicality,8
