,feature,monotonic_pred_loss,monotonic_pred_loss_lower,monotonic_pred_loss_upper,Dataset,train_shift,feature_name,sample_size
0,5291.610778808594,0.33840674035270657,0.11741746528009342,0.5593960154253197,Polyp,CVC-ClinicDB,typicality,8
1,5311.868335454151,0.3354820299800933,0.12178351858894718,0.5491805413712394,Polyp,CVC-ClinicDB,typicality,8
2,5332.125892099708,0.33274029623157936,0.12474152801317137,0.5407390644499873,Polyp,CVC-ClinicDB,typicality,8
3,5352.383448745265,0.3302371156976767,0.12634140987382247,0.534132821521531,Polyp,CVC-ClinicDB,typicality,8
4,5372.641005390822,0.3280280649688972,0.1267854280577053,0.5292707018800891,Polyp,CVC-ClinicDB,typicality,8
5,5392.898562036379,0.3261687206357527,0.12640225207314304,0.5259351891983624,Polyp,CVC-ClinicDB,typicality,8
6,5413.156118681936,0.32471453744165735,0.12559685053463787,0.5238322243486768,Polyp,CVC-ClinicDB,typicality,8
7,5433.413675327493,0.323685354674658,0.12475200536904155,0.5226187039802744,Polyp,CVC-ClinicDB,typicality,8
8,5453.67123197305,0.3230161022471381,0.12407976242090363,0.5219524420733725,Polyp,CVC-ClinicDB,typicality,8
9,5473.9287886186075,0.3226293267960722,0.1236470969373229,0.5216115566548215,Polyp,CVC-ClinicDB,typicality,8
10,5494.186345264165,0.32244757495843446,0.12343261477763848,0.5214625351392305,Polyp,CVC-ClinicDB,typicality,8
11,5514.443901909723,0.32239339337119954,0.1233672953803896,0.5214194913620095,Polyp,CVC-ClinicDB,typicality,8
12,5534.70145855528,0.3223898962107262,0.12336305753928573,0.5214167348821668,Polyp,CVC-ClinicDB,typicality,8
13,5554.959015200837,0.32238989625367753,0.12336305758205501,0.5214167349253,Polyp,CVC-ClinicDB,typicality,8
14,5575.216571846394,0.3223898962993512,0.12336305762766336,0.521416734971039,Polyp,CVC-ClinicDB,typicality,8
15,5595.474128491951,0.322389896345754,0.123363057674126,0.521416735017382,Polyp,CVC-ClinicDB,typicality,8
16,5615.731685137508,0.32238989639089244,0.12336305771945796,0.5214167350623269,Polyp,CVC-ClinicDB,typicality,8
17,5635.989241783065,0.32238989643277327,0.1233630577616745,0.5214167351038721,Polyp,CVC-ClinicDB,typicality,8
18,5656.246798428622,0.32238682622637815,0.12336049815395841,0.5214131542987979,Polyp,CVC-ClinicDB,typicality,8
19,5676.504355074179,0.3223158737396611,0.1233013016762396,0.5213304458030825,Polyp,CVC-ClinicDB,typicality,8
20,5696.761911719736,0.32205504629647735,0.12308296872081786,0.5210271238721369,Polyp,CVC-ClinicDB,typicality,8
21,5717.0194683652935,0.3214801948908763,0.12259776445449597,0.5203626253272566,Polyp,CVC-ClinicDB,typicality,8
22,5737.277025010851,0.3204671705169076,0.12172927762397631,0.5192050634098389,Polyp,CVC-ClinicDB,typicality,8
23,5757.534581656408,0.31889182416862016,0.12034455088223592,0.5174390974550044,Polyp,CVC-ClinicDB,typicality,8
24,5777.792138301965,0.31665183967979693,0.11830383164364128,0.5149998477159525,Polyp,CVC-ClinicDB,typicality,8
25,5798.049694947522,0.31386571832636045,0.11564762213408722,0.5120838145186337,Polyp,CVC-ClinicDB,typicality,8
26,5818.307251593079,0.31078017877868563,0.11255310255583556,0.5090072550015357,Polyp,CVC-ClinicDB,typicality,8
27,5838.564808238636,0.3076435190502992,0.109242684677448,0.5060443534231504,Polyp,CVC-ClinicDB,typicality,8
28,5858.822364884193,0.30470403715472794,0.10599008915475278,0.5034179851547032,Polyp,CVC-ClinicDB,typicality,8
29,5879.07992152975,0.3022100311054988,0.10311691297930609,0.5013031492316915,Polyp,CVC-ClinicDB,typicality,8
30,5899.337478175308,0.3003671566510941,0.10092727555066736,0.4998070377515208,Polyp,CVC-ClinicDB,typicality,8
31,5919.595034820865,0.29913762326951554,0.09943507610888658,0.4988401704301445,Polyp,CVC-ClinicDB,typicality,8
32,5939.852591466422,0.29839738303329544,0.0985246601288901,0.49827010593770077,Polyp,CVC-ClinicDB,typicality,8
33,5960.1101481119795,0.2980222869370051,0.09805988753748487,0.4979846863365254,Polyp,CVC-ClinicDB,typicality,8
34,5980.367704757537,0.2978881859752154,0.0978931648394088,0.49788320711102196,Polyp,CVC-ClinicDB,typicality,8
35,6000.625261403094,0.2978709335742429,0.09787169531574486,0.4978701718327409,Polyp,CVC-ClinicDB,typicality,8
36,6020.882818048651,0.297860555373919,0.09786575823339905,0.4978553525144389,Polyp,CVC-ClinicDB,typicality,8
37,6041.140374694208,0.29779462493632103,0.09782764478549952,0.4977616050871425,Polyp,CVC-ClinicDB,typicality,8
38,6061.397931339765,0.297620676253615,0.0977237980530738,0.4975175544541562,Polyp,CVC-ClinicDB,typicality,8
39,6081.655487985322,0.2972862433179671,0.0975107244503999,0.49706176218553433,Polyp,CVC-ClinicDB,typicality,8
40,6101.913044630879,0.2967388601215431,0.0971238108922324,0.4963539093508538,Polyp,CVC-ClinicDB,typicality,8
41,6122.170601276436,0.29592599440639744,0.09646159814846339,0.4953903906643315,Polyp,CVC-ClinicDB,typicality,8
42,6142.428157921993,0.29478579231684454,0.0953647844798807,0.49420680015380836,Polyp,CVC-ClinicDB,typicality,8
43,6162.68571456755,0.2932375476998038,0.09365938484091807,0.49281571055868956,Polyp,CVC-ClinicDB,typicality,8
44,6182.943271213107,0.29119828016008115,0.09123861921150633,0.49115794110865596,Polyp,CVC-ClinicDB,typicality,8
45,6203.2008278586645,0.28858500930248226,0.08807982626978253,0.48909019233518203,Polyp,CVC-ClinicDB,typicality,8
46,6223.458384504222,0.28531475473181284,0.08423005595938016,0.4863994535042455,Polyp,CVC-ClinicDB,typicality,8
47,6243.715941149779,0.28130637379561985,0.07976578362315725,0.48284696396808247,Polyp,CVC-ClinicDB,typicality,8
48,6263.973497795336,0.2765454397965889,0.07473731823318466,0.4783535613599932,Polyp,CVC-ClinicDB,typicality,8
49,6284.231054440894,0.2711015532076944,0.06915710763724758,0.47304599877814124,Polyp,CVC-ClinicDB,typicality,8
50,6304.48861108645,0.26504967235246935,0.06304028512929508,0.46705905957564364,Polyp,CVC-ClinicDB,typicality,8
51,6324.746167732008,0.2584647555544447,0.056435093943616066,0.46049441716527334,Polyp,CVC-ClinicDB,typicality,8
52,6345.003724377565,0.2514217611371532,0.04942998230085549,0.4534135399734509,Polyp,CVC-ClinicDB,typicality,8
53,6365.261281023122,0.24400295011034145,0.042141213798914945,0.44586468642176796,Polyp,CVC-ClinicDB,typicality,8
54,6385.518837668679,0.236405111511665,0.034740778710684345,0.4380694443126456,Polyp,CVC-ClinicDB,typicality,8
55,6405.776394314236,0.228915967427527,0.0274491304170216,0.43038280443803245,Polyp,CVC-ClinicDB,typicality,8
56,6426.033950959793,0.22182574476570274,0.02051936927314335,0.42313212025826213,Polyp,CVC-ClinicDB,typicality,8
57,6446.2915076053505,0.21542467043396726,0.014250957583584828,0.4165983832843497,Polyp,CVC-ClinicDB,typicality,8
58,6466.549064250908,0.21000297134009563,0.008982518611148238,0.411023424069043,Polyp,CVC-ClinicDB,typicality,8
59,6486.806620896465,0.20581198219874172,0.005016016668186213,0.4066079477292972,Polyp,CVC-ClinicDB,typicality,8
60,6507.064177542022,0.20278064144730779,0.002244102392773034,0.4033171805018425,Polyp,CVC-ClinicDB,typicality,8
61,6527.321734187579,0.20067847732790425,0.00036306244107103813,0.40099389221473747,Polyp,CVC-ClinicDB,typicality,8
62,6547.579290833136,0.19927388512844957,-0.0008992863043756905,0.3994470565612748,Polyp,CVC-ClinicDB,typicality,8
63,6567.836847478693,0.1983352601368621,-0.0017653985412697248,0.3984359188149939,Polyp,CVC-ClinicDB,typicality,8
64,6588.09440412425,0.1976309976410604,-0.0024163169957924224,0.3976783122779132,Polyp,CVC-ClinicDB,typicality,8
65,6608.351960769807,0.1969626572506282,-0.003003206581596529,0.3969285210828529,Polyp,CVC-ClinicDB,typicality,8
