,feature,monotonic_pred_loss,monotonic_pred_loss_lower,monotonic_pred_loss_upper,Dataset,train_shift,feature_name,sample_size
0,0.17138956044800574,4.395289577066747,2.435788845220255,6.354790308913239,Office31,brightness,grad_magnitude,16
1,0.2512520918801351,4.395289578539524,2.4357888466932076,6.35479031038584,Office31,brightness,grad_magnitude,16
2,0.3311146233122645,4.395289580489653,2.435788848643565,6.354790312335741,Office31,brightness,grad_magnitude,16
3,0.41097715474439384,4.395289582991943,2.4357888511461385,6.3547903148377465,Office31,brightness,grad_magnitude,16
4,0.4908396861765232,4.395289586121198,2.4357888542757387,6.354790317966657,Office31,brightness,grad_magnitude,16
5,0.5707022176086525,4.395289589952225,2.435788858107177,6.354790321797273,Office31,brightness,grad_magnitude,16
6,0.650564749040782,4.395289594559534,2.4357888627149675,6.354790326404101,Office31,brightness,grad_magnitude,16
7,0.7304272804729113,4.395289599931718,2.435788868087708,6.354790331775727,Office31,brightness,grad_magnitude,16
8,0.8102898119050406,4.395289605852522,2.43578887400915,6.354790337695894,Office31,brightness,grad_magnitude,16
9,0.8901523433371701,4.395289612075824,2.435788880233175,6.354790343918473,Office31,brightness,grad_magnitude,16
10,0.9700148747692994,4.395289618355497,2.4357888865136617,6.354790350197332,Office31,brightness,grad_magnitude,16
11,1.0498774062014287,4.395289624445416,2.4357888926044913,6.354790356286341,Office31,brightness,grad_magnitude,16
12,1.1297399376335582,4.395236979379235,2.435736411004566,6.3547375477539045,Office31,brightness,grad_magnitude,16
13,1.2096024690656875,4.39232388825224,2.4328323288912177,6.351815447613262,Office31,brightness,grad_magnitude,16
14,1.2894650004978168,4.379689425715853,2.420236136782963,6.339142714648743,Office31,brightness,grad_magnitude,16
15,1.3693275319299463,4.35014823073345,2.390779331322981,6.309517130143919,Office31,brightness,grad_magnitude,16
16,1.4491900633620756,4.296514942268405,2.3372810207573576,6.255748863779452,Office31,brightness,grad_magnitude,16
17,1.5290525947942049,4.211604199284096,2.2525358741328434,6.170672524435349,Office31,brightness,grad_magnitude,16
18,1.6089151262263344,4.0887637293091315,2.129830607176834,6.0476968514414295,Office31,brightness,grad_magnitude,16
19,1.6887776576584637,3.932061531979564,1.9731217097027411,5.891001354256387,Office31,brightness,grad_magnitude,16
