,feature,monotonic_pred_loss,monotonic_pred_loss_lower,monotonic_pred_loss_upper,Dataset,train_shift,feature_name,sample_size
0,-88.8161392211914,8.563093111800281,-14.564360141663322,31.690546365263884,CCT,OoD Val,energy,1
1,-87.5005954780964,8.563093112347676,-14.564360141059261,31.690546365754614,CCT,OoD Val,energy,1
2,-86.18505173500138,8.563093112965715,-14.56436014036729,31.69054636629872,CCT,OoD Val,energy,1
3,-84.86950799190637,8.563093113616638,-14.564360139619936,31.690546366853212,CCT,OoD Val,energy,1
4,-83.55396424881135,8.563093114262676,-14.564360138849713,31.690546367375063,CCT,OoD Val,energy,1
5,-82.23842050571635,8.563093114866065,-14.564360138089137,31.69054636782127,CCT,OoD Val,energy,1
6,-80.92287676262133,8.563085688557544,-14.564359723093544,31.69053110020863,CCT,OoD Val,energy,1
7,-79.60733301952632,8.560892573127193,-14.564238427822895,31.686023574077282,CCT,OoD Val,energy,1
8,-78.2917892764313,8.549160105080954,-14.563624766928438,31.661944977090346,CCT,OoD Val,energy,1
9,-76.9762455333363,8.519779834790105,-14.562348999416896,31.601908668997105,CCT,OoD Val,energy,1
10,-75.66070179024128,8.464643312625926,-14.5609659249288,31.49025255018065,CCT,OoD Val,energy,1
11,-74.34515804714627,8.375642088959694,-14.561538269922373,31.31282244784176,CCT,OoD Val,energy,1
12,-73.02961430405125,8.244822491087449,-14.568704254327,31.058349236501897,CCT,OoD Val,energy,1
13,-71.71407056095624,8.072330122141098,-14.587879167772966,30.73253941205516,CCT,OoD Val,energy,1
14,-70.39852681786124,7.870225542219627,-14.621089538748295,30.36154062318755,CCT,OoD Val,energy,1
15,-69.08298307476622,7.651523052564858,-14.667379819206943,29.97042592433666,CCT,OoD Val,energy,1
16,-67.7674393316712,7.429236954418622,-14.722017657323873,29.580491566161115,CCT,OoD Val,energy,1
17,-66.45189558857619,7.2163815490227465,-14.776447578163822,29.209210676209313,CCT,OoD Val,energy,1
18,-65.13635184548119,7.025607167969886,-14.819896327390007,28.87111066332978,CCT,OoD Val,energy,1
19,-63.82080810238617,6.8622448080696214,-14.851693119735522,28.576182735874767,CCT,OoD Val,energy,1
20,-62.505264359291154,6.724846843461022,-14.880494466646667,28.330188153568713,CCT,OoD Val,energy,1
21,-61.18972061619614,6.611710020765495,-14.912518188292735,28.135938229823722,CCT,OoD Val,energy,1
22,-59.874176873101135,6.521131086604445,-14.949867885113179,27.99213005832207,CCT,OoD Val,energy,1
23,-58.558633130006115,6.451406787599279,-14.990401920341814,27.89321549554037,CCT,OoD Val,energy,1
24,-57.24308938691111,6.400745978801281,-15.028802489768035,27.830294447370598,CCT,OoD Val,energy,1
25,-55.927545643816096,6.366468579514633,-15.059530889938392,27.792468048967656,CCT,OoD Val,energy,1
26,-54.61200190072108,6.345378349521768,-15.080345011404836,27.77110171044837,CCT,OoD Val,energy,1
27,-53.29645815762607,6.334272690707976,-15.09188942240024,27.760434803816192,CCT,OoD Val,energy,1
28,-51.98091441453106,6.329949004958545,-15.096492907596238,27.75639091751333,CCT,OoD Val,energy,1
29,-50.665370671436044,6.329204694158764,-15.097291547674132,27.755700935991662,CCT,OoD Val,energy,1
30,-49.34982692834103,6.32920383257024,-15.097292473769283,27.755700138909763,CCT,OoD Val,energy,1
31,-48.03428318524602,6.329203840631445,-15.097292465715023,27.755700146977915,CCT,OoD Val,energy,1
32,-46.718739442151005,6.329203849095851,-15.097292457257012,27.755700155448714,CCT,OoD Val,energy,1
33,-45.40319569905599,6.329203857866267,-15.097292448492587,27.755700164225118,CCT,OoD Val,energy,1
34,-44.08765195596098,6.329203866845505,-15.097292439519068,27.75570017321008,CCT,OoD Val,energy,1
35,-42.772108212865966,6.329203875936377,-15.097292430433788,27.75570018230654,CCT,OoD Val,energy,1
36,-41.45656446977095,6.329203885092085,-15.097292421283647,27.755700191467817,CCT,OoD Val,energy,1
37,-40.14102072667594,6.329203894434842,-15.097292411946428,27.755700200816115,CCT,OoD Val,energy,1
38,-38.82547698358093,6.329203904122279,-15.097292402264474,27.755700210509033,CCT,OoD Val,energy,1
39,-37.509933240485914,6.329203914312014,-15.097292392080139,27.755700220704167,CCT,OoD Val,energy,1
40,-36.1943894973909,6.329203925161675,-15.097292381235768,27.755700231559118,CCT,OoD Val,energy,1
41,-34.878845754295895,6.32920393682858,-15.097292369574014,27.755700243231175,CCT,OoD Val,energy,1
42,-33.56330201120088,6.329203949426703,-15.097292356980752,27.755700255834157,CCT,OoD Val,energy,1
43,-32.24775826810587,6.329203962982376,-15.09729234342927,27.755700269394023,CCT,OoD Val,energy,1
44,-30.932214525010856,6.329203977511353,-15.097292328903391,27.755700283926096,CCT,OoD Val,energy,1
45,-29.616670781915843,6.329203993029387,-15.097292313386955,27.75570029944573,CCT,OoD Val,energy,1
46,-28.30112703882083,6.329204009552234,-15.097292296863785,27.755700315968255,CCT,OoD Val,energy,1
47,-26.985583295725817,6.329185236988927,-15.097305539977775,27.75567601395563,CCT,OoD Val,energy,1
48,-25.670039552630804,6.328446744114606,-15.09782697891398,27.754720467143194,CCT,OoD Val,energy,1
49,-24.35449580953579,6.325428459052091,-15.099963657938247,27.75082057604243,CCT,OoD Val,energy,1
50,-23.038952066440785,6.318515528271949,-15.104890688929402,27.7419217454733,CCT,OoD Val,energy,1
51,-21.723408323345765,6.306093098244741,-15.113860959635538,27.72604715612502,CCT,OoD Val,energy,1
52,-20.40786458025076,6.286546315441032,-15.12827890638465,27.701371537266716,CCT,OoD Val,energy,1
53,-19.09232083715574,6.258424671308793,-15.149672579743017,27.6665219223606,CCT,OoD Val,energy,1
54,-17.776777094060733,6.22285507957673,-15.17783317711375,27.62354333626721,CCT,OoD Val,energy,1
55,-16.461233350965713,6.183010877632261,-15.210839578576559,27.57686133384108,CCT,OoD Val,energy,1
56,-15.145689607870708,6.1421217731900555,-15.246318756157653,27.530562302537763,CCT,OoD Val,energy,1
57,-13.830145864775687,6.103417473964783,-15.281403141467408,27.488238089396972,CCT,OoD Val,energy,1
58,-12.514602121680682,6.070127687671115,-15.312747722871862,27.45300309821409,CCT,OoD Val,energy,1
59,-11.199058378585661,6.044216988357993,-15.337906923154554,27.42634089987054,CCT,OoD Val,energy,1
60,-9.883514635490656,6.01716264269147,-15.364784576382355,27.399109861765297,CCT,OoD Val,energy,1
61,-8.567970892395635,5.975256424092315,-15.406678081727126,27.357190929911756,CCT,OoD Val,energy,1
62,-7.25242714930063,5.9047532518372,-15.477140098840394,27.286646602514793,CCT,OoD Val,energy,1
63,-5.9368834062056095,5.791908045202787,-15.589861470500233,27.17367756090581,CCT,OoD Val,energy,1
64,-4.621339663110604,5.6229757234657445,-15.758613915322583,27.00456536225407,CCT,OoD Val,energy,1
65,-3.3057959200155977,5.389269431036808,-15.99215809577245,26.770696957846067,CCT,OoD Val,energy,1
66,-1.9902521769205777,5.106248668783375,-16.27511572601563,26.487613063582383,CCT,OoD Val,energy,1
67,-0.6747084338255718,4.796570041108344,-16.58485312897644,26.177993211193126,CCT,OoD Val,energy,1
68,0.6408353092694483,4.4828913873328435,-16.89866755636607,25.86445033103176,CCT,OoD Val,energy,1
69,1.9563790523644542,4.187870546778017,-17.193822379465963,25.569563473022,CCT,OoD Val,energy,1
70,3.2719227954594743,3.9341567875350356,-17.44762633141023,25.3159399064803,CCT,OoD Val,energy,1
71,4.58746653855448,3.7370849043286056,-17.64484987557412,25.11901968423133,CCT,OoD Val,energy,1
72,5.9030102816495,3.591345884526574,-17.791056872634467,24.973748641687617,CCT,OoD Val,energy,1
73,7.218554024744506,3.488014727857731,-17.89537639709075,24.871405852806213,CCT,OoD Val,energy,1
74,8.534097767839526,3.4181664340508653,-17.966770058200044,24.803102926301772,CCT,OoD Val,energy,1
75,9.849641510934532,3.3728760028347695,-18.013984718545622,24.75973672421516,CCT,OoD Val,energy,1
76,11.165185254029552,3.3432494841569147,-18.04553422011186,24.73203318842569,CCT,OoD Val,energy,1
77,12.480728997124558,3.322913708918498,-18.0674210398366,24.713248457673597,CCT,OoD Val,energy,1
78,13.796272740219578,3.3098368253963732,-18.081581614503047,24.701255265295796,CCT,OoD Val,energy,1
79,15.111816483314584,3.3024162200904925,-18.0896472076164,24.694479647797387,CCT,OoD Val,energy,1
80,16.427360226409604,3.299049279500812,-18.09331397030399,24.691412529305616,CCT,OoD Val,energy,1
81,17.74290396950461,3.298133390127282,-18.094312194352057,24.690578974606623,CCT,OoD Val,energy,1
82,19.058447712599616,3.298093774094226,-18.094355380635527,24.69054292882398,CCT,OoD Val,energy,1
83,20.373991455694636,3.2980937868697695,-18.09435536786311,24.69054294160265,CCT,OoD Val,energy,1
84,21.689535198789642,3.298093796135355,-18.09435535859989,24.6905429508706,CCT,OoD Val,energy,1
85,23.005078941884662,3.298093802717277,-18.094355352019722,24.690542957454273,CCT,OoD Val,energy,1
86,24.320622684979668,3.2980938074418287,-18.09435534729643,24.69054296218009,CCT,OoD Val,energy,1
87,25.636166428074688,3.298093811135302,-18.094355343603883,24.69054296587449,CCT,OoD Val,energy,1
88,26.951710171169694,3.2980938145844583,-18.094355340155445,24.690542969324362,CCT,OoD Val,energy,1
89,28.267253914264714,3.2980938180821515,-18.094355336658328,24.69054297282263,CCT,OoD Val,energy,1
90,29.58279765735972,3.2980938215855056,-18.094355333155423,24.690542976326437,CCT,OoD Val,energy,1
91,30.89834140045474,3.298093825045228,-18.094355329696057,24.690542979786514,CCT,OoD Val,energy,1
92,32.213885143549746,3.2980938284120263,-18.09435532632953,24.69054298315358,CCT,OoD Val,energy,1
93,33.529428886644766,3.2980938316366064,-18.094355323105162,24.690542986378375,CCT,OoD Val,energy,1
94,34.84497262973977,3.2980938346708855,-18.09435532007105,24.690542989412823,CCT,OoD Val,energy,1
95,36.16051637283479,3.2980938374750655,-18.09435531726701,24.69054299221714,CCT,OoD Val,energy,1
96,37.4760601159298,3.2980938400128252,-18.094355314729356,24.690542994755006,CCT,OoD Val,energy,1
97,38.791603859024804,3.2980938422478556,-18.094355312494407,24.690542996990118,CCT,OoD Val,energy,1
98,40.107147602119824,3.2980938441438457,-18.09435531059848,24.690542998886173,CCT,OoD Val,energy,1
99,41.42269134521485,3.2980938456644866,-18.094355309077887,24.69054300040686,CCT,OoD Val,energy,1
100,-130.8599395751953,7.442898083459494,-16.635955306686878,31.521751473605864,CCT,OoD Test,energy,1
101,-129.19716956398705,7.442898083557746,-16.635955306472887,31.52175147358838,CCT,OoD Test,energy,1
102,-127.53439955277877,7.4428980836738665,-16.63595530621645,31.521751473564183,CCT,OoD Test,energy,1
103,-125.87162954157048,7.442898083805387,-16.635955305922153,31.52175147353293,CCT,OoD Test,energy,1
104,-124.20885953036222,7.442898083949849,-16.635955305594575,31.521751473494273,CCT,OoD Test,energy,1
105,-122.54608951915394,7.442898084104782,-16.635955305238298,31.521751473447864,CCT,OoD Test,energy,1
106,-120.88331950794567,7.442898084267728,-16.635955304857895,31.52175147339335,CCT,OoD Test,energy,1
107,-119.22054949673739,7.442898084436616,-16.635955304457642,31.521751473330877,CCT,OoD Test,energy,1
108,-117.55777948552912,7.442898084610328,-16.635955304041047,31.521751473261702,CCT,OoD Test,energy,1
109,-115.89500947432084,7.442898084787884,-16.6359553036115,31.52175147318727,CCT,OoD Test,energy,1
110,-114.23223946311256,7.442898084968295,-16.63595530317241,31.521751473109,CCT,OoD Test,energy,1
111,-112.5694694519043,7.442898085150583,-16.63595530272717,31.52175147302834,CCT,OoD Test,energy,1
112,-110.90669944069603,7.4428980853337725,-16.63595530227915,31.521751472946697,CCT,OoD Test,energy,1
113,-109.24392942948775,7.442898085517261,-16.635955301830467,31.521751472864988,CCT,OoD Test,energy,1
114,-107.58115941827947,7.442898085700996,-16.63595530138133,31.521751472783322,CCT,OoD Test,energy,1
