Dataset,feature_name,Threshold Method,OoD==f(x)=y,Performance Calibrated,OoD Val Fold,OoD Test Fold,bias,k,tpr,tnr,ba
NICO,Entropy,val_optimal,True,True,outdoor,outdoor,Unbiased,0,1.0,0.0,0.5
NICO,Entropy,val_optimal,True,True,outdoor,outdoor,Class,0,1.0,0.0,0.5
NICO,Entropy,val_optimal,True,True,outdoor,outdoor,Synthetic,0,1.0,0.0,0.5
NICO,Entropy,val_optimal,True,True,outdoor,outdoor,Temporal,0,1.0,0.0,0.5
NICO,Entropy,val_optimal,True,True,outdoor,water,Unbiased,0,1.0,0.0,0.5
NICO,Entropy,val_optimal,True,True,outdoor,water,Class,0,1.0,0.0,0.5
NICO,Entropy,val_optimal,True,True,outdoor,water,Synthetic,0,1.0,0.0,0.5
NICO,Entropy,val_optimal,True,True,outdoor,water,Temporal,0,1.0,0.0,0.5
NICO,Entropy,val_optimal,True,True,outdoor,rock,Unbiased,0,1.0,0.0,0.5
NICO,Entropy,val_optimal,True,True,outdoor,rock,Class,0,1.0,0.0,0.5
NICO,Entropy,val_optimal,True,True,outdoor,rock,Synthetic,0,1.0,0.0,0.5
NICO,Entropy,val_optimal,True,True,outdoor,rock,Temporal,0,1.0,0.0,0.5
NICO,Entropy,val_optimal,True,True,outdoor,grass,Unbiased,0,1.0,0.0,0.5
NICO,Entropy,val_optimal,True,True,outdoor,grass,Class,0,1.0,0.0,0.5
NICO,Entropy,val_optimal,True,True,outdoor,grass,Synthetic,0,1.0,0.0,0.5
NICO,Entropy,val_optimal,True,True,outdoor,grass,Temporal,0,1.0,0.0,0.5
NICO,Entropy,val_optimal,True,True,outdoor,autumn,Unbiased,0,1.0,0.0,0.5
NICO,Entropy,val_optimal,True,True,outdoor,autumn,Class,0,1.0,0.0,0.5
NICO,Entropy,val_optimal,True,True,outdoor,autumn,Synthetic,0,1.0,0.0,0.5
NICO,Entropy,val_optimal,True,True,outdoor,autumn,Temporal,0,1.0,0.0,0.5
NICO,Entropy,val_optimal,True,True,water,outdoor,Unbiased,0,1.0,0.0,0.5
NICO,Entropy,val_optimal,True,True,water,outdoor,Class,0,1.0,0.0,0.5
NICO,Entropy,val_optimal,True,True,water,outdoor,Synthetic,0,1.0,0.0,0.5
NICO,Entropy,val_optimal,True,True,water,outdoor,Temporal,0,1.0,0.0,0.5
NICO,Entropy,val_optimal,True,True,water,water,Unbiased,0,1.0,0.0,0.5
NICO,Entropy,val_optimal,True,True,water,water,Class,0,1.0,0.0,0.5
NICO,Entropy,val_optimal,True,True,water,water,Synthetic,0,1.0,0.0,0.5
NICO,Entropy,val_optimal,True,True,water,water,Temporal,0,1.0,0.0,0.5
NICO,Entropy,val_optimal,True,True,water,rock,Unbiased,0,1.0,0.0,0.5
NICO,Entropy,val_optimal,True,True,water,rock,Class,0,1.0,0.0,0.5
NICO,Entropy,val_optimal,True,True,water,rock,Synthetic,0,1.0,0.0,0.5
NICO,Entropy,val_optimal,True,True,water,rock,Temporal,0,1.0,0.0,0.5
NICO,Entropy,val_optimal,True,True,water,grass,Unbiased,0,1.0,0.0,0.5
NICO,Entropy,val_optimal,True,True,water,grass,Class,0,1.0,0.0,0.5
NICO,Entropy,val_optimal,True,True,water,grass,Synthetic,0,1.0,0.0,0.5
NICO,Entropy,val_optimal,True,True,water,grass,Temporal,0,1.0,0.0,0.5
NICO,Entropy,val_optimal,True,True,water,autumn,Unbiased,0,1.0,0.0,0.5
NICO,Entropy,val_optimal,True,True,water,autumn,Class,0,1.0,0.0,0.5
NICO,Entropy,val_optimal,True,True,water,autumn,Synthetic,0,1.0,0.0,0.5
NICO,Entropy,val_optimal,True,True,water,autumn,Temporal,0,1.0,0.0,0.5
NICO,Entropy,val_optimal,True,True,rock,outdoor,Unbiased,0,1.0,0.0,0.5
NICO,Entropy,val_optimal,True,True,rock,outdoor,Class,0,1.0,0.0,0.5
NICO,Entropy,val_optimal,True,True,rock,outdoor,Synthetic,0,1.0,0.0,0.5
NICO,Entropy,val_optimal,True,True,rock,outdoor,Temporal,0,1.0,0.0,0.5
NICO,Entropy,val_optimal,True,True,rock,water,Unbiased,0,1.0,0.0,0.5
NICO,Entropy,val_optimal,True,True,rock,water,Class,0,1.0,0.0,0.5
NICO,Entropy,val_optimal,True,True,rock,water,Synthetic,0,1.0,0.0,0.5
NICO,Entropy,val_optimal,True,True,rock,water,Temporal,0,1.0,0.0,0.5
NICO,Entropy,val_optimal,True,True,rock,rock,Unbiased,0,1.0,0.0,0.5
NICO,Entropy,val_optimal,True,True,rock,rock,Class,0,1.0,0.0,0.5
NICO,Entropy,val_optimal,True,True,rock,rock,Synthetic,0,1.0,0.0,0.5
NICO,Entropy,val_optimal,True,True,rock,rock,Temporal,0,1.0,0.0,0.5
NICO,Entropy,val_optimal,True,True,rock,grass,Unbiased,0,1.0,0.0,0.5
NICO,Entropy,val_optimal,True,True,rock,grass,Class,0,1.0,0.0,0.5
NICO,Entropy,val_optimal,True,True,rock,grass,Synthetic,0,1.0,0.0,0.5
NICO,Entropy,val_optimal,True,True,rock,grass,Temporal,0,1.0,0.0,0.5
NICO,Entropy,val_optimal,True,True,rock,autumn,Unbiased,0,1.0,0.0,0.5
NICO,Entropy,val_optimal,True,True,rock,autumn,Class,0,1.0,0.0,0.5
NICO,Entropy,val_optimal,True,True,rock,autumn,Synthetic,0,1.0,0.0,0.5
NICO,Entropy,val_optimal,True,True,rock,autumn,Temporal,0,1.0,0.0,0.5
NICO,Entropy,val_optimal,True,True,grass,outdoor,Unbiased,0,1.0,0.0,0.5
NICO,Entropy,val_optimal,True,True,grass,outdoor,Class,0,1.0,0.0,0.5
NICO,Entropy,val_optimal,True,True,grass,outdoor,Synthetic,0,1.0,0.0,0.5
NICO,Entropy,val_optimal,True,True,grass,outdoor,Temporal,0,1.0,0.0,0.5
NICO,Entropy,val_optimal,True,True,grass,water,Unbiased,0,1.0,0.0,0.5
NICO,Entropy,val_optimal,True,True,grass,water,Class,0,1.0,0.0,0.5
NICO,Entropy,val_optimal,True,True,grass,water,Synthetic,0,1.0,0.0,0.5
