Dataset,feature_name,Threshold Method,OoD==f(x)=y,Performance Calibrated,OoD Val Fold,OoD Test Fold,bias,k,tpr,tnr,ba
NICO,rabanser,val_optimal,True,True,outdoor,outdoor,Unbiased,5,0.9849397590361446,0.17515923566878977,0.5800494973524672
NICO,rabanser,val_optimal,True,True,outdoor,outdoor,Synthetic,5,1.0,0.05494505494505497,0.5274725274725275
NICO,rabanser,val_optimal,True,True,outdoor,water,Unbiased,5,0.9907161803713528,0.09595959595959591,0.5433378881654743
NICO,rabanser,val_optimal,True,True,outdoor,water,Synthetic,5,1.0,0.05789473684210522,0.5289473684210526
NICO,rabanser,val_optimal,True,True,outdoor,rock,Unbiased,5,0.9857482185273159,0.15804597701149425,0.5718970977694051
NICO,rabanser,val_optimal,True,True,outdoor,rock,Synthetic,5,1.0,0.029673590504451064,0.5148367952522255
NICO,rabanser,val_optimal,True,True,outdoor,grass,Unbiased,5,0.9919678714859438,0.10546139359698681,0.5487146325414654
NICO,rabanser,val_optimal,True,True,outdoor,grass,Synthetic,5,1.0,0.03448275862068961,0.5172413793103448
NICO,rabanser,val_optimal,True,True,outdoor,autumn,Unbiased,5,0.9903381642512077,0.10999999999999999,0.5501690821256038
NICO,rabanser,val_optimal,True,True,outdoor,autumn,Synthetic,5,1.0,0.03105590062111796,0.515527950310559
NICO,rabanser,val_optimal,True,True,water,outdoor,Unbiased,5,0.9849397590361446,0.17515923566878977,0.5800494973524672
NICO,rabanser,val_optimal,True,True,water,outdoor,Synthetic,5,1.0,0.05494505494505497,0.5274725274725275
NICO,rabanser,val_optimal,True,True,water,water,Unbiased,5,0.9907161803713528,0.09595959595959591,0.5433378881654743
NICO,rabanser,val_optimal,True,True,water,water,Synthetic,5,1.0,0.05789473684210522,0.5289473684210526
NICO,rabanser,val_optimal,True,True,water,rock,Unbiased,5,0.9857482185273159,0.15804597701149425,0.5718970977694051
NICO,rabanser,val_optimal,True,True,water,rock,Synthetic,5,1.0,0.029673590504451064,0.5148367952522255
NICO,rabanser,val_optimal,True,True,water,grass,Unbiased,5,0.9919678714859438,0.10546139359698681,0.5487146325414654
NICO,rabanser,val_optimal,True,True,water,grass,Synthetic,5,1.0,0.03448275862068961,0.5172413793103448
NICO,rabanser,val_optimal,True,True,water,autumn,Unbiased,5,0.9903381642512077,0.10999999999999999,0.5501690821256038
NICO,rabanser,val_optimal,True,True,water,autumn,Synthetic,5,1.0,0.03105590062111796,0.515527950310559
NICO,rabanser,val_optimal,True,True,rock,outdoor,Unbiased,5,0.9849397590361446,0.17515923566878977,0.5800494973524672
NICO,rabanser,val_optimal,True,True,rock,outdoor,Synthetic,5,1.0,0.05494505494505497,0.5274725274725275
NICO,rabanser,val_optimal,True,True,rock,water,Unbiased,5,0.9907161803713528,0.09595959595959591,0.5433378881654743
NICO,rabanser,val_optimal,True,True,rock,water,Synthetic,5,1.0,0.05789473684210522,0.5289473684210526
NICO,rabanser,val_optimal,True,True,rock,rock,Unbiased,5,0.9857482185273159,0.15804597701149425,0.5718970977694051
NICO,rabanser,val_optimal,True,True,rock,rock,Synthetic,5,1.0,0.029673590504451064,0.5148367952522255
NICO,rabanser,val_optimal,True,True,rock,grass,Unbiased,5,0.9919678714859438,0.10546139359698681,0.5487146325414654
NICO,rabanser,val_optimal,True,True,rock,grass,Synthetic,5,1.0,0.03448275862068961,0.5172413793103448
NICO,rabanser,val_optimal,True,True,rock,autumn,Unbiased,5,0.9903381642512077,0.10999999999999999,0.5501690821256038
NICO,rabanser,val_optimal,True,True,rock,autumn,Synthetic,5,1.0,0.03105590062111796,0.515527950310559
NICO,rabanser,val_optimal,True,True,grass,outdoor,Unbiased,5,0.9849397590361446,0.17515923566878977,0.5800494973524672
NICO,rabanser,val_optimal,True,True,grass,outdoor,Synthetic,5,1.0,0.05494505494505497,0.5274725274725275
NICO,rabanser,val_optimal,True,True,grass,water,Unbiased,5,0.9907161803713528,0.09595959595959591,0.5433378881654743
NICO,rabanser,val_optimal,True,True,grass,water,Synthetic,5,1.0,0.05789473684210522,0.5289473684210526
NICO,rabanser,val_optimal,True,True,grass,rock,Unbiased,5,0.9857482185273159,0.15804597701149425,0.5718970977694051
NICO,rabanser,val_optimal,True,True,grass,rock,Synthetic,5,1.0,0.029673590504451064,0.5148367952522255
NICO,rabanser,val_optimal,True,True,grass,grass,Unbiased,5,0.9919678714859438,0.10546139359698681,0.5487146325414654
NICO,rabanser,val_optimal,True,True,grass,grass,Synthetic,5,1.0,0.03448275862068961,0.5172413793103448
NICO,rabanser,val_optimal,True,True,grass,autumn,Unbiased,5,0.9903381642512077,0.10999999999999999,0.5501690821256038
NICO,rabanser,val_optimal,True,True,grass,autumn,Synthetic,5,1.0,0.03105590062111796,0.515527950310559
NICO,rabanser,val_optimal,True,True,autumn,outdoor,Unbiased,5,0.9849397590361446,0.17515923566878977,0.5800494973524672
NICO,rabanser,val_optimal,True,True,autumn,outdoor,Synthetic,5,1.0,0.05494505494505497,0.5274725274725275
NICO,rabanser,val_optimal,True,True,autumn,water,Unbiased,5,0.9907161803713528,0.09595959595959591,0.5433378881654743
NICO,rabanser,val_optimal,True,True,autumn,water,Synthetic,5,1.0,0.05789473684210522,0.5289473684210526
NICO,rabanser,val_optimal,True,True,autumn,rock,Unbiased,5,0.9857482185273159,0.15804597701149425,0.5718970977694051
NICO,rabanser,val_optimal,True,True,autumn,rock,Synthetic,5,1.0,0.029673590504451064,0.5148367952522255
NICO,rabanser,val_optimal,True,True,autumn,grass,Unbiased,5,0.9919678714859438,0.10546139359698681,0.5487146325414654
NICO,rabanser,val_optimal,True,True,autumn,grass,Synthetic,5,1.0,0.03448275862068961,0.5172413793103448
NICO,rabanser,val_optimal,True,True,autumn,autumn,Unbiased,5,0.9903381642512077,0.10999999999999999,0.5501690821256038
NICO,rabanser,val_optimal,True,True,autumn,autumn,Synthetic,5,1.0,0.03105590062111796,0.515527950310559
NICO,rabanser,ind_span,True,True,outdoor,outdoor,Unbiased,5,0.6807228915662651,0.4840764331210191,0.582399662343642
NICO,rabanser,ind_span,True,True,outdoor,outdoor,Synthetic,5,1.0,0.2692307692307693,0.6346153846153846
NICO,rabanser,ind_span,True,True,outdoor,water,Unbiased,5,0.636604774535809,0.45959595959595956,0.5481003670658843
NICO,rabanser,ind_span,True,True,outdoor,water,Synthetic,5,1.0,0.2578947368421053,0.6289473684210527
NICO,rabanser,ind_span,True,True,outdoor,rock,Unbiased,5,0.7007125890736342,0.4252873563218391,0.5629999726977366
NICO,rabanser,ind_span,True,True,outdoor,rock,Synthetic,5,1.0,0.1454005934718101,0.5727002967359051
NICO,rabanser,ind_span,True,True,outdoor,grass,Unbiased,5,0.6251673360107095,0.45386064030131823,0.5395139881560138
NICO,rabanser,ind_span,True,True,outdoor,grass,Synthetic,5,1.0,0.15360501567398122,0.5768025078369906
NICO,rabanser,ind_span,True,True,outdoor,autumn,Unbiased,5,0.642512077294686,0.46799999999999997,0.555256038647343
NICO,rabanser,ind_span,True,True,outdoor,autumn,Synthetic,5,1.0,0.15217391304347827,0.5760869565217391
NICO,rabanser,ind_span,True,True,water,outdoor,Unbiased,5,0.6807228915662651,0.4840764331210191,0.582399662343642
NICO,rabanser,ind_span,True,True,water,outdoor,Synthetic,5,1.0,0.2692307692307693,0.6346153846153846
NICO,rabanser,ind_span,True,True,water,water,Unbiased,5,0.636604774535809,0.45959595959595956,0.5481003670658843
NICO,rabanser,ind_span,True,True,water,water,Synthetic,5,1.0,0.2578947368421053,0.6289473684210527
NICO,rabanser,ind_span,True,True,water,rock,Unbiased,5,0.7007125890736342,0.4252873563218391,0.5629999726977366
NICO,rabanser,ind_span,True,True,water,rock,Synthetic,5,1.0,0.1454005934718101,0.5727002967359051
NICO,rabanser,ind_span,True,True,water,grass,Unbiased,5,0.6251673360107095,0.45386064030131823,0.5395139881560138
NICO,rabanser,ind_span,True,True,water,grass,Synthetic,5,1.0,0.15360501567398122,0.5768025078369906
NICO,rabanser,ind_span,True,True,water,autumn,Unbiased,5,0.642512077294686,0.46799999999999997,0.555256038647343
NICO,rabanser,ind_span,True,True,water,autumn,Synthetic,5,1.0,0.15217391304347827,0.5760869565217391
NICO,rabanser,ind_span,True,True,rock,outdoor,Unbiased,5,0.6807228915662651,0.4840764331210191,0.582399662343642
NICO,rabanser,ind_span,True,True,rock,outdoor,Synthetic,5,1.0,0.2692307692307693,0.6346153846153846
NICO,rabanser,ind_span,True,True,rock,water,Unbiased,5,0.636604774535809,0.45959595959595956,0.5481003670658843
NICO,rabanser,ind_span,True,True,rock,water,Synthetic,5,1.0,0.2578947368421053,0.6289473684210527
NICO,rabanser,ind_span,True,True,rock,rock,Unbiased,5,0.7007125890736342,0.4252873563218391,0.5629999726977366
NICO,rabanser,ind_span,True,True,rock,rock,Synthetic,5,1.0,0.1454005934718101,0.5727002967359051
NICO,rabanser,ind_span,True,True,rock,grass,Unbiased,5,0.6251673360107095,0.45386064030131823,0.5395139881560138
NICO,rabanser,ind_span,True,True,rock,grass,Synthetic,5,1.0,0.15360501567398122,0.5768025078369906
NICO,rabanser,ind_span,True,True,rock,autumn,Unbiased,5,0.642512077294686,0.46799999999999997,0.555256038647343
NICO,rabanser,ind_span,True,True,rock,autumn,Synthetic,5,1.0,0.15217391304347827,0.5760869565217391
NICO,rabanser,ind_span,True,True,grass,outdoor,Unbiased,5,0.6807228915662651,0.4840764331210191,0.582399662343642
NICO,rabanser,ind_span,True,True,grass,outdoor,Synthetic,5,1.0,0.2692307692307693,0.6346153846153846
NICO,rabanser,ind_span,True,True,grass,water,Unbiased,5,0.636604774535809,0.45959595959595956,0.5481003670658843
NICO,rabanser,ind_span,True,True,grass,water,Synthetic,5,1.0,0.2578947368421053,0.6289473684210527
NICO,rabanser,ind_span,True,True,grass,rock,Unbiased,5,0.7007125890736342,0.4252873563218391,0.5629999726977366
NICO,rabanser,ind_span,True,True,grass,rock,Synthetic,5,1.0,0.1454005934718101,0.5727002967359051
NICO,rabanser,ind_span,True,True,grass,grass,Unbiased,5,0.6251673360107095,0.45386064030131823,0.5395139881560138
NICO,rabanser,ind_span,True,True,grass,grass,Synthetic,5,1.0,0.15360501567398122,0.5768025078369906
NICO,rabanser,ind_span,True,True,grass,autumn,Unbiased,5,0.642512077294686,0.46799999999999997,0.555256038647343
NICO,rabanser,ind_span,True,True,grass,autumn,Synthetic,5,1.0,0.15217391304347827,0.5760869565217391
NICO,rabanser,ind_span,True,True,autumn,outdoor,Unbiased,5,0.6807228915662651,0.4840764331210191,0.582399662343642
NICO,rabanser,ind_span,True,True,autumn,outdoor,Synthetic,5,1.0,0.2692307692307693,0.6346153846153846
NICO,rabanser,ind_span,True,True,autumn,water,Unbiased,5,0.636604774535809,0.45959595959595956,0.5481003670658843
NICO,rabanser,ind_span,True,True,autumn,water,Synthetic,5,1.0,0.2578947368421053,0.6289473684210527
NICO,rabanser,ind_span,True,True,autumn,rock,Unbiased,5,0.7007125890736342,0.4252873563218391,0.5629999726977366
NICO,rabanser,ind_span,True,True,autumn,rock,Synthetic,5,1.0,0.1454005934718101,0.5727002967359051
NICO,rabanser,ind_span,True,True,autumn,grass,Unbiased,5,0.6251673360107095,0.45386064030131823,0.5395139881560138
NICO,rabanser,ind_span,True,True,autumn,grass,Synthetic,5,1.0,0.15360501567398122,0.5768025078369906
NICO,rabanser,ind_span,True,True,autumn,autumn,Unbiased,5,0.642512077294686,0.46799999999999997,0.555256038647343
NICO,rabanser,ind_span,True,True,autumn,autumn,Synthetic,5,1.0,0.15217391304347827,0.5760869565217391
NICO,rabanser,val_optimal,True,False,outdoor,outdoor,Unbiased,5,1.0,0.7692307692307692,0.8846153846153846
NICO,rabanser,val_optimal,True,False,outdoor,outdoor,Synthetic,5,1.0,0.05494505494505497,0.5274725274725275
NICO,rabanser,val_optimal,True,False,outdoor,water,Unbiased,5,0.9907161803713528,0.09595959595959591,0.5433378881654743
NICO,rabanser,val_optimal,True,False,outdoor,water,Synthetic,5,1.0,0.05789473684210522,0.5289473684210526
NICO,rabanser,val_optimal,True,False,outdoor,rock,Unbiased,5,0.9857482185273159,0.15804597701149425,0.5718970977694051
NICO,rabanser,val_optimal,True,False,outdoor,rock,Synthetic,5,1.0,0.029673590504451064,0.5148367952522255
NICO,rabanser,val_optimal,True,False,outdoor,grass,Unbiased,5,0.9919678714859438,0.10546139359698681,0.5487146325414654
NICO,rabanser,val_optimal,True,False,outdoor,grass,Synthetic,5,1.0,0.03448275862068961,0.5172413793103448
NICO,rabanser,val_optimal,True,False,outdoor,autumn,Unbiased,5,0.9903381642512077,0.10999999999999999,0.5501690821256038
NICO,rabanser,val_optimal,True,False,outdoor,autumn,Synthetic,5,1.0,0.03105590062111796,0.515527950310559
NICO,rabanser,val_optimal,True,False,water,outdoor,Unbiased,5,1.0,0.7692307692307692,0.8846153846153846
NICO,rabanser,val_optimal,True,False,water,outdoor,Synthetic,5,1.0,0.05494505494505497,0.5274725274725275
NICO,rabanser,val_optimal,True,False,water,water,Unbiased,5,0.9907161803713528,0.09595959595959591,0.5433378881654743
NICO,rabanser,val_optimal,True,False,water,water,Synthetic,5,1.0,0.05789473684210522,0.5289473684210526
NICO,rabanser,val_optimal,True,False,water,rock,Unbiased,5,0.9857482185273159,0.15804597701149425,0.5718970977694051
NICO,rabanser,val_optimal,True,False,water,rock,Synthetic,5,1.0,0.029673590504451064,0.5148367952522255
NICO,rabanser,val_optimal,True,False,water,grass,Unbiased,5,0.9919678714859438,0.10546139359698681,0.5487146325414654
NICO,rabanser,val_optimal,True,False,water,grass,Synthetic,5,1.0,0.03448275862068961,0.5172413793103448
NICO,rabanser,val_optimal,True,False,water,autumn,Unbiased,5,0.9903381642512077,0.10999999999999999,0.5501690821256038
NICO,rabanser,val_optimal,True,False,water,autumn,Synthetic,5,1.0,0.03105590062111796,0.515527950310559
NICO,rabanser,val_optimal,True,False,rock,outdoor,Unbiased,5,1.0,0.7692307692307692,0.8846153846153846
NICO,rabanser,val_optimal,True,False,rock,outdoor,Synthetic,5,1.0,0.05494505494505497,0.5274725274725275
NICO,rabanser,val_optimal,True,False,rock,water,Unbiased,5,0.9907161803713528,0.09595959595959591,0.5433378881654743
NICO,rabanser,val_optimal,True,False,rock,water,Synthetic,5,1.0,0.05789473684210522,0.5289473684210526
NICO,rabanser,val_optimal,True,False,rock,rock,Unbiased,5,0.9857482185273159,0.15804597701149425,0.5718970977694051
NICO,rabanser,val_optimal,True,False,rock,rock,Synthetic,5,1.0,0.029673590504451064,0.5148367952522255
NICO,rabanser,val_optimal,True,False,rock,grass,Unbiased,5,0.9919678714859438,0.10546139359698681,0.5487146325414654
NICO,rabanser,val_optimal,True,False,rock,grass,Synthetic,5,1.0,0.03448275862068961,0.5172413793103448
NICO,rabanser,val_optimal,True,False,rock,autumn,Unbiased,5,0.9903381642512077,0.10999999999999999,0.5501690821256038
NICO,rabanser,val_optimal,True,False,rock,autumn,Synthetic,5,1.0,0.03105590062111796,0.515527950310559
NICO,rabanser,val_optimal,True,False,grass,outdoor,Unbiased,5,1.0,0.7692307692307692,0.8846153846153846
NICO,rabanser,val_optimal,True,False,grass,outdoor,Synthetic,5,1.0,0.05494505494505497,0.5274725274725275
NICO,rabanser,val_optimal,True,False,grass,water,Unbiased,5,0.9907161803713528,0.09595959595959591,0.5433378881654743
NICO,rabanser,val_optimal,True,False,grass,water,Synthetic,5,1.0,0.05789473684210522,0.5289473684210526
NICO,rabanser,val_optimal,True,False,grass,rock,Unbiased,5,0.9857482185273159,0.15804597701149425,0.5718970977694051
NICO,rabanser,val_optimal,True,False,grass,rock,Synthetic,5,1.0,0.029673590504451064,0.5148367952522255
NICO,rabanser,val_optimal,True,False,grass,grass,Unbiased,5,0.9919678714859438,0.10546139359698681,0.5487146325414654
NICO,rabanser,val_optimal,True,False,grass,grass,Synthetic,5,1.0,0.03448275862068961,0.5172413793103448
NICO,rabanser,val_optimal,True,False,grass,autumn,Unbiased,5,0.9903381642512077,0.10999999999999999,0.5501690821256038
NICO,rabanser,val_optimal,True,False,grass,autumn,Synthetic,5,1.0,0.03105590062111796,0.515527950310559
NICO,rabanser,val_optimal,True,False,autumn,outdoor,Unbiased,5,1.0,0.7692307692307692,0.8846153846153846
NICO,rabanser,val_optimal,True,False,autumn,outdoor,Synthetic,5,1.0,0.05494505494505497,0.5274725274725275
NICO,rabanser,val_optimal,True,False,autumn,water,Unbiased,5,0.9907161803713528,0.09595959595959591,0.5433378881654743
NICO,rabanser,val_optimal,True,False,autumn,water,Synthetic,5,1.0,0.05789473684210522,0.5289473684210526
NICO,rabanser,val_optimal,True,False,autumn,rock,Unbiased,5,0.9857482185273159,0.15804597701149425,0.5718970977694051
NICO,rabanser,val_optimal,True,False,autumn,rock,Synthetic,5,1.0,0.029673590504451064,0.5148367952522255
NICO,rabanser,val_optimal,True,False,autumn,grass,Unbiased,5,0.9919678714859438,0.10546139359698681,0.5487146325414654
NICO,rabanser,val_optimal,True,False,autumn,grass,Synthetic,5,1.0,0.03448275862068961,0.5172413793103448
NICO,rabanser,val_optimal,True,False,autumn,autumn,Unbiased,5,0.9903381642512077,0.10999999999999999,0.5501690821256038
NICO,rabanser,val_optimal,True,False,autumn,autumn,Synthetic,5,1.0,0.03105590062111796,0.515527950310559
NICO,rabanser,ind_span,True,False,outdoor,outdoor,Unbiased,5,0.6830985915492958,1.0,0.8415492957746479
NICO,rabanser,ind_span,True,False,outdoor,outdoor,Synthetic,5,1.0,0.2692307692307693,0.6346153846153846
NICO,rabanser,ind_span,True,False,outdoor,water,Unbiased,5,0.636604774535809,0.45959595959595956,0.5481003670658843
NICO,rabanser,ind_span,True,False,outdoor,water,Synthetic,5,1.0,0.2578947368421053,0.6289473684210527
