Dataset,feature_name,Threshold Method,OoD==f(x)=y,Performance Calibrated,OoD Val Fold,OoD Test Fold,bias,k,tpr,tnr,ba
OfficeHome,kNN,val_optimal,True,True,Art,Art,Unbiased,-1,0.7142857142857143,0.34285714285714286,0.5285714285714286
OfficeHome,kNN,val_optimal,True,True,Art,Art,Class,-1,0.7142857142857143,0.4285714285714286,0.5714285714285714
OfficeHome,kNN,val_optimal,True,True,Art,Art,Synthetic,-1,0.5,0.44999999999999996,0.475
OfficeHome,kNN,val_optimal,True,True,Art,Art,Temporal,-1,1.0,0.32352941176470584,0.6617647058823529
OfficeHome,kNN,val_optimal,True,True,Art,Clipart,Unbiased,-1,0.7,0.2727272727272727,0.48636363636363633
OfficeHome,kNN,val_optimal,True,True,Art,Clipart,Class,-1,0.8333333333333334,0.38888888888888884,0.6111111111111112
OfficeHome,kNN,val_optimal,True,True,Art,Clipart,Synthetic,-1,0.6666666666666666,0.45238095238095233,0.5595238095238095
OfficeHome,kNN,val_optimal,True,True,Art,Clipart,Temporal,-1,1.0,0.28205128205128205,0.641025641025641
OfficeHome,kNN,val_optimal,True,True,Art,Product,Unbiased,-1,0.16666666666666666,0.5625,0.3645833333333333
OfficeHome,kNN,val_optimal,True,True,Art,Product,Class,-1,0.2222222222222222,0.6,0.4111111111111111
OfficeHome,kNN,val_optimal,True,True,Art,Product,Synthetic,-1,0.5,0.5961538461538461,0.5480769230769231
OfficeHome,kNN,val_optimal,True,True,Art,Product,Temporal,-1,0.2,0.5918367346938775,0.39591836734693875
OfficeHome,kNN,val_optimal,True,True,Clipart,Art,Unbiased,-1,0.7142857142857143,0.48571428571428577,0.6000000000000001
OfficeHome,kNN,val_optimal,True,True,Clipart,Art,Class,-1,0.5714285714285714,0.6,0.5857142857142856
OfficeHome,kNN,val_optimal,True,True,Clipart,Art,Synthetic,-1,0.5,0.475,0.4875
OfficeHome,kNN,val_optimal,True,True,Clipart,Art,Temporal,-1,0.75,0.5,0.625
OfficeHome,kNN,val_optimal,True,True,Clipart,Clipart,Unbiased,-1,0.7,0.34090909090909094,0.5204545454545455
OfficeHome,kNN,val_optimal,True,True,Clipart,Clipart,Class,-1,0.6666666666666666,0.5,0.5833333333333333
