Dataset,feature_name,Threshold Method,OoD==f(x)=y,Performance Calibrated,OoD Val Fold,OoD Test Fold,bias,k,tpr,tnr,ba
Office31,kNN,val_optimal,True,True,webcam,webcam,Unbiased,-1,0.9801980198019802,0.9696969696969697,0.974947494749475
Office31,kNN,val_optimal,True,True,webcam,webcam,Class,-1,0.925,0.6481481481481481,0.7865740740740741
Office31,kNN,val_optimal,True,True,webcam,webcam,Synthetic,-1,0.9354838709677419,0.7804878048780488,0.8579858379228953
Office31,kNN,val_optimal,True,True,webcam,webcam,Temporal,-1,0.9069767441860465,0.6875,0.7972383720930232
Office31,kNN,val_optimal,True,True,webcam,dslr,Unbiased,-1,0.96875,0.9696969696969697,0.9692234848484849
Office31,kNN,val_optimal,True,True,webcam,dslr,Class,-1,0.9615384615384616,0.7555555555555555,0.8585470085470086
Office31,kNN,val_optimal,True,True,webcam,dslr,Synthetic,-1,0.9655172413793104,0.7948717948717949,0.8801945181255526
Office31,kNN,val_optimal,True,True,webcam,dslr,Temporal,-1,0.9285714285714286,0.7804878048780488,0.8545296167247387
Office31,kNN,val_optimal,True,True,dslr,webcam,Unbiased,-1,0.9801980198019802,1.0,0.9900990099009901
Office31,kNN,val_optimal,True,True,dslr,webcam,Class,-1,0.8625,0.6666666666666667,0.7645833333333334
Office31,kNN,val_optimal,True,True,dslr,webcam,Synthetic,-1,0.8494623655913979,0.8536585365853658,0.8515604510883819
Office31,kNN,val_optimal,True,True,dslr,webcam,Temporal,-1,0.8488372093023255,0.7083333333333333,0.7785852713178294
Office31,kNN,val_optimal,True,True,dslr,dslr,Unbiased,-1,0.96875,1.0,0.984375
Office31,kNN,val_optimal,True,True,dslr,dslr,Class,-1,0.9615384615384616,0.7555555555555555,0.8585470085470086
Office31,kNN,val_optimal,True,True,dslr,dslr,Synthetic,-1,0.9137931034482759,0.8717948717948718,0.8927939876215738
Office31,kNN,val_optimal,True,True,dslr,dslr,Temporal,-1,0.9285714285714286,0.7804878048780488,0.8545296167247387
Office31,kNN,ind_span,True,True,webcam,webcam,Unbiased,-1,0.9801980198019802,0.9090909090909091,0.9446444644464447
Office31,kNN,ind_span,True,True,webcam,webcam,Class,-1,0.9625,0.5185185185185186,0.7405092592592593
Office31,kNN,ind_span,True,True,webcam,webcam,Synthetic,-1,0.967741935483871,0.5853658536585367,0.7765538945712038
Office31,kNN,ind_span,True,True,webcam,webcam,Temporal,-1,0.9418604651162791,0.6666666666666667,0.804263565891473
Office31,kNN,ind_span,True,True,webcam,dslr,Unbiased,-1,0.96875,0.9090909090909091,0.9389204545454546
Office31,kNN,ind_span,True,True,webcam,dslr,Class,-1,0.9807692307692307,0.6222222222222222,0.8014957264957265
Office31,kNN,ind_span,True,True,webcam,dslr,Synthetic,-1,0.9655172413793104,0.6153846153846154,0.790450928381963
Office31,kNN,ind_span,True,True,webcam,dslr,Temporal,-1,0.9464285714285714,0.7804878048780488,0.8634581881533101
Office31,kNN,ind_span,True,True,dslr,webcam,Unbiased,-1,0.9801980198019802,0.9090909090909091,0.9446444644464447
Office31,kNN,ind_span,True,True,dslr,webcam,Class,-1,0.9625,0.5185185185185186,0.7405092592592593
