Dataset,feature_name,Threshold Method,OoD==f(x)=y,Performance Calibrated,OoD Val Fold,OoD Test Fold,bias,k,tpr,tnr,ba
CCT,kNN,val_optimal,True,True,OoD Val,OoD Val,Unbiased,-1,1.0,0.1495726495726496,0.5747863247863247
CCT,kNN,val_optimal,True,True,OoD Val,OoD Val,Synthetic,-1,0.5714285714285714,0.32547169811320753,0.44845013477088946
CCT,kNN,val_optimal,True,True,OoD Val,OoD Val,Temporal,-1,0.9913419913419913,0.16346153846153844,0.5774017649017649
CCT,kNN,val_optimal,True,True,OoD Val,OoD Test,Unbiased,-1,1.0,0.150354609929078,0.575177304964539
CCT,kNN,val_optimal,True,True,OoD Val,OoD Test,Synthetic,-1,1.0,0.3099762470308789,0.6549881235154394
CCT,kNN,val_optimal,True,True,OoD Val,OoD Test,Temporal,-1,0.9904306220095693,0.16563467492260064,0.5780326484660849
CCT,kNN,val_optimal,True,True,OoD Test,OoD Val,Unbiased,-1,1.0,0.1495726495726496,0.5747863247863247
CCT,kNN,val_optimal,True,True,OoD Test,OoD Val,Synthetic,-1,0.5714285714285714,0.32193396226415094,0.44668126684636117
CCT,kNN,val_optimal,True,True,OoD Test,OoD Val,Temporal,-1,0.9913419913419913,0.16346153846153844,0.5774017649017649
CCT,kNN,val_optimal,True,True,OoD Test,OoD Test,Unbiased,-1,1.0,0.150354609929078,0.575177304964539
CCT,kNN,val_optimal,True,True,OoD Test,OoD Test,Synthetic,-1,1.0,0.3087885985748219,0.654394299287411
CCT,kNN,val_optimal,True,True,OoD Test,OoD Test,Temporal,-1,0.9904306220095693,0.16408668730650156,0.5772586546580354
CCT,kNN,ind_span,True,True,OoD Val,OoD Val,Unbiased,-1,1.0,0.14814814814814814,0.5740740740740741
CCT,kNN,ind_span,True,True,OoD Val,OoD Val,Synthetic,-1,1.0,0.15919811320754718,0.5795990566037736
CCT,kNN,ind_span,True,True,OoD Val,OoD Val,Temporal,-1,0.9913419913419913,0.16025641025641024,0.5757992007992008
CCT,kNN,ind_span,True,True,OoD Val,OoD Test,Unbiased,-1,1.0,0.1475177304964539,0.573758865248227
CCT,kNN,ind_span,True,True,OoD Val,OoD Test,Synthetic,-1,1.0,0.16389548693586697,0.5819477434679334
CCT,kNN,ind_span,True,True,OoD Val,OoD Test,Temporal,-1,0.9904306220095693,0.15479876160990713,0.5726146918097382
CCT,kNN,ind_span,True,True,OoD Test,OoD Val,Unbiased,-1,1.0,0.14814814814814814,0.5740740740740741
CCT,kNN,ind_span,True,True,OoD Test,OoD Val,Synthetic,-1,1.0,0.15919811320754718,0.5795990566037736
CCT,kNN,ind_span,True,True,OoD Test,OoD Val,Temporal,-1,0.9913419913419913,0.16025641025641024,0.5757992007992008
CCT,kNN,ind_span,True,True,OoD Test,OoD Test,Unbiased,-1,1.0,0.1475177304964539,0.573758865248227
