,Tree,t,Risk Estimate,E[f(x)=y],Accuracy,ood_pred,Estimated Rate,ind_acc,ood_val_acc,ood_test_acc,Rate Error,Accuracy Error,dsd,ba,tpr,tnr,rate,test_set,val_set
0,Base Tree,350.5,1447.0560865074772,0.8668760513922168,0.9828070175438596,0.0010275689223057645,0.13312394860778315,1.0,0.0,0.0,0.13312394860778315,0.1159309661516428,energy,1.0,0.999,0.9995,0.0,webcam,noise
1,Detector Tree,350.5,1039.0305248672396,0.7531581078373312,0.9828070175438596,0.0010275689223057645,0.13312394860778315,1.0,0.0,0.0,0.13312394860778315,0.22964890970652846,energy,1.0,0.999,0.9995,0.0,webcam,noise
0,Base Tree,350.5,1485.2191327563412,0.8606198143022391,0.9463157894736842,0.008295739348370927,0.13938018569776087,1.0,0.0,0.0,0.03938018569776085,0.08569597517144507,energy,1.0,0.999,0.9995,0.1,webcam,noise
1,Detector Tree,350.5,1050.022243591591,0.7477225721787998,0.9463157894736842,0.008295739348370927,0.13938018569776087,1.0,0.0,0.0,0.03938018569776085,0.19859321729488438,energy,1.0,0.999,0.9995,0.1,webcam,noise
0,Base Tree,350.5,1674.3766210856807,0.829610389985954,0.8386215538847118,0.05243107769423559,0.17038961001404604,1.0,0.0,0.0,0.029610389985953986,0.03114866699716321,energy,1.0,0.999,0.9995,0.2,webcam,noise
1,Detector Tree,350.5,1104.503374179609,0.7207810050358735,0.8386215538847118,0.05243107769423559,0.17038961001404604,1.0,0.0,0.0,0.029610389985953986,0.11784054884883828,energy,1.0,0.999,0.9995,0.2,webcam,noise
0,Base Tree,350.5,2240.883760947698,0.7367403670577544,0.6251127819548872,0.1843859649122807,0.26325963294224564,1.0,0.0,0.0,0.037644129210388726,0.11179552968960875,energy,1.0,0.999,0.9995,0.30000000000000004,webcam,noise
1,Detector Tree,350.5,1267.6687330478253,0.6400937941813595,0.6251127819548872,0.1843859649122807,0.26325963294224564,1.0,0.0,0.0,0.037644129210388726,0.054185976126739484,energy,1.0,0.999,0.9995,0.30000000000000004,webcam,noise
0,Base Tree,350.5,3421.435792262249,0.5432072471701231,0.36172932330827073,0.43917293233082705,0.4567927528298769,1.0,0.0,0.0,0.05679275282987686,0.1814779238618524,energy,1.0,0.999,0.9995,0.4,webcam,noise
1,Detector Tree,350.5,1607.6912716851275,0.47194860416909734,0.36172932330827073,0.43917293233082705,0.4567927528298769,1.0,0.0,0.0,0.05679275282987686,0.11120086458395756,energy,1.0,0.999,0.9995,0.4,webcam,noise
0,Base Tree,350.5,4931.260675142527,0.2956949712881103,0.1331328320802005,0.7850877192982456,0.7043050287118897,1.0,0.0,0.0,0.2043050287118897,0.16256213920790977,energy,1.0,0.999,0.9995,0.5,webcam,noise
1,Detector Tree,350.5,2042.550961014597,0.2569053150271013,0.1331328320802005,0.7850877192982456,0.7043050287118897,1.0,0.0,0.0,0.2043050287118897,0.12377248294690081,energy,1.0,0.999,0.9995,0.5,webcam,noise
0,Base Tree,350.5,5808.284489589359,0.1519205754771544,0.025037593984962407,0.9718045112781954,0.8480794245228457,1.0,0.0,0.0,0.24807942452284554,0.126882981492192,energy,1.0,0.999,0.9995,0.6000000000000001,webcam,noise
1,Detector Tree,350.5,2295.151317393236,0.13199143405123648,0.025037593984962407,0.9718045112781954,0.8480794245228457,1.0,0.0,0.0,0.24807942452284554,0.10695384006627406,energy,1.0,0.999,0.9995,0.6000000000000001,webcam,noise
0,Base Tree,350.5,5934.793956043956,0.13118131868131866,0.002506265664160401,1.0,0.8688186813186813,1.0,0.0,0.0,0.16881868131868127,0.12867505301715826,energy,1.0,0.999,0.9995,0.7000000000000001,webcam,noise
1,Detector Tree,350.5,2331.5885677680835,0.11397278031034898,0.002506265664160401,1.0,0.8688186813186813,1.0,0.0,0.0,0.16881868131868127,0.11146651464618858,energy,1.0,0.999,0.9995,0.7000000000000001,webcam,noise
0,Base Tree,350.5,5934.793956043956,0.13118131868131866,0.0,1.0,0.8688186813186813,1.0,0.0,0.0,0.0688186813186813,0.13118131868131866,energy,1.0,0.999,0.9995,0.8,webcam,noise
1,Detector Tree,350.5,2331.5885677680835,0.11397278031034898,0.0,1.0,0.8688186813186813,1.0,0.0,0.0,0.0688186813186813,0.11397278031034898,energy,1.0,0.999,0.9995,0.8,webcam,noise
0,Base Tree,350.5,5934.793956043956,0.13118131868131866,0.0,1.0,0.8688186813186813,1.0,0.0,0.0,0.031181318681318685,0.13118131868131866,energy,1.0,0.999,0.9995,0.9,webcam,noise
1,Detector Tree,350.5,2331.5885677680835,0.11397278031034898,0.0,1.0,0.8688186813186813,1.0,0.0,0.0,0.031181318681318685,0.11397278031034898,energy,1.0,0.999,0.9995,0.9,webcam,noise
0,Base Tree,350.5,5934.793956043956,0.13118131868131866,0.0,1.0,0.8688186813186813,1.0,0.0,0.0,0.13118131868131866,0.13118131868131866,energy,1.0,0.999,0.9995,1.0,webcam,noise
1,Detector Tree,350.5,2331.5885677680835,0.11397278031034898,0.0,1.0,0.8688186813186813,1.0,0.0,0.0,0.13118131868131866,0.11397278031034898,energy,1.0,0.999,0.9995,1.0,webcam,noise
0,Base Tree,350.5,1435.2060439560437,0.8688186813186813,0.9806516290726817,0.0,0.13118131868131866,1.0,0.0,0.0,0.13118131868131866,0.11183294775400035,energy,1.0,0.999,0.9995,0.0,dslr,noise
1,Detector Tree,350.5,1035.6174761879604,0.7548459010083323,0.9806516290726817,0.0,0.13118131868131866,1.0,0.0,0.0,0.13118131868131866,0.22580572806434943,energy,1.0,0.999,0.9995,0.0,dslr,noise
0,Base Tree,350.5,1449.6723882508468,0.8664471494670744,0.9549624060150376,0.004285714285714286,0.1335528505329257,1.0,0.0,0.0,0.03355285053292569,0.0885152565479633,energy,1.0,0.999,0.9995,0.1,dslr,noise
1,Detector Tree,350.5,1039.7840719681083,0.7527854698323139,0.9549624060150376,0.004285714285714286,0.1335528505329257,1.0,0.0,0.0,0.03355285053292569,0.20217693618272375,energy,1.0,0.999,0.9995,0.1,dslr,noise
0,Base Tree,350.5,1588.3972773279352,0.8437053643724697,0.8567418546365915,0.031002506265664163,0.15629463562753032,1.0,0.0,0.0,0.0437053643724697,0.044585769368476115,energy,1.0,0.999,0.9995,0.2,dslr,noise
1,Detector Tree,350.5,1079.7396077725284,0.7330269820955866,0.8567418546365915,0.031002506265664163,0.15629463562753032,1.0,0.0,0.0,0.0437053643724697,0.12371487254100483,energy,1.0,0.999,0.9995,0.2,dslr,noise
0,Base Tree,350.5,1958.2182950508131,0.7830789680244569,0.6323308270676691,0.10969924812030075,0.21692103197554313,1.0,0.0,0.0,0.0830789680244569,0.15074814095678768,energy,1.0,0.999,0.9995,0.30000000000000004,dslr,noise
1,Detector Tree,350.5,1186.2554393090202,0.6803536363674024,0.6323308270676691,0.10969924812030075,0.21692103197554313,1.0,0.0,0.0,0.0830789680244569,0.05275723866369529,energy,1.0,0.999,0.9995,0.30000000000000004,dslr,noise
0,Base Tree,350.5,2736.8330770263565,0.6554372004874824,0.37844611528822053,0.2803007518796993,0.3445627995125175,1.0,0.0,0.0,0.0554372004874825,0.2769910851992619,energy,1.0,0.999,0.9995,0.4,dslr,noise
1,Detector Tree,350.5,1410.512030941883,0.5694560842147427,0.37844611528822053,0.2803007518796993,0.3445627995125175,1.0,0.0,0.0,0.0554372004874825,0.1910099689265221,energy,1.0,0.999,0.9995,0.4,dslr,noise
0,Base Tree,350.5,4418.334718354953,0.37978119371230273,0.1274185463659148,0.664937343358396,0.6202188062876972,1.0,0.0,0.0,0.12021880628769728,0.25236264734638797,energy,1.0,0.999,0.9995,0.5,dslr,noise
1,Detector Tree,350.5,1894.8180518892996,0.3299609959107575,0.1274185463659148,0.664937343358396,0.6202188062876972,1.0,0.0,0.0,0.12021880628769728,0.20254244954484274,energy,1.0,0.999,0.9995,0.5,dslr,noise
0,Base Tree,350.5,5594.340925390399,0.18699329091960662,0.027343358395989975,0.9224310776942356,0.8130067090803934,1.0,0.0,0.0,0.2130067090803933,0.15964993252361662,energy,1.0,0.999,0.9995,0.6000000000000001,dslr,noise
1,Detector Tree,350.5,2233.5313024388424,0.16246326443221315,0.027343358395989975,0.9224310776942356,0.8130067090803934,1.0,0.0,0.0,0.2130067090803933,0.13511990603622318,energy,1.0,0.999,0.9995,0.6000000000000001,dslr,noise
0,Base Tree,350.5,5910.767960939436,0.135120006403371,0.007042606516290727,0.9942606516290726,0.8648799935966289,1.0,0.0,0.0,0.16487999359662894,0.12807739988708028,energy,1.0,0.999,0.9995,0.7000000000000001,dslr,noise
1,Detector Tree,350.5,2324.6686018267014,0.11739478578314858,0.007042606516290727,0.9942606516290726,0.8648799935966289,1.0,0.0,0.0,0.16487999359662894,0.11035217926685785,energy,1.0,0.999,0.9995,0.7000000000000001,dslr,noise
0,Base Tree,350.5,5934.793956043956,0.13118131868131866,0.0,1.0,0.8688186813186813,1.0,0.0,0.0,0.0688186813186813,0.13118131868131866,energy,1.0,0.999,0.9995,0.8,dslr,noise
1,Detector Tree,350.5,2331.5885677680835,0.11397278031034898,0.0,1.0,0.8688186813186813,1.0,0.0,0.0,0.0688186813186813,0.11397278031034898,energy,1.0,0.999,0.9995,0.8,dslr,noise
0,Base Tree,350.5,5934.793956043956,0.13118131868131866,0.0,1.0,0.8688186813186813,1.0,0.0,0.0,0.031181318681318685,0.13118131868131866,energy,1.0,0.999,0.9995,0.9,dslr,noise
1,Detector Tree,350.5,2331.5885677680835,0.11397278031034898,0.0,1.0,0.8688186813186813,1.0,0.0,0.0,0.031181318681318685,0.11397278031034898,energy,1.0,0.999,0.9995,0.9,dslr,noise
0,Base Tree,350.5,5934.793956043956,0.13118131868131866,0.0,1.0,0.8688186813186813,1.0,0.0,0.0,0.13118131868131866,0.13118131868131866,energy,1.0,0.999,0.9995,1.0,dslr,noise
1,Detector Tree,350.5,2331.5885677680835,0.11397278031034898,0.0,1.0,0.8688186813186813,1.0,0.0,0.0,0.13118131868131866,0.11397278031034898,energy,1.0,0.999,0.9995,1.0,dslr,noise
0,Base Tree,350.5,1393.876398775097,0.875594032987689,0.9828070175438596,0.0013784461152882206,0.12440596701231096,1.0,0.0,0.0,0.12440596701231096,0.10721298455617063,energy,1.0,0.999,0.9995,0.0,webcam,webcam
1,Detector Tree,350.5,1006.4534623199957,0.7694523112690577,0.9828070175438596,0.0013784461152882206,0.12440596701231096,1.0,0.0,0.0,0.12440596701231096,0.21335470627480188,energy,1.0,0.999,0.9995,0.0,webcam,webcam
0,Base Tree,350.5,1459.4830682819684,0.864838841265251,0.9463157894736842,0.015814536340852132,0.13516115873474893,1.0,0.0,0.0,0.03516115873474892,0.08147694820843313,energy,1.0,0.999,0.9995,0.1,webcam,webcam
1,Detector Tree,350.5,1024.9739689473013,0.7600008910706653,0.9463157894736842,0.015814536340852132,0.13516115873474893,1.0,0.0,0.0,0.03516115873474892,0.18631489840301887,energy,1.0,0.999,0.9995,0.1,webcam,webcam
0,Base Tree,350.5,1725.0286892540416,0.8213067722534357,0.8386215538847118,0.07461152882205514,0.1786932277465642,1.0,0.0,0.0,0.021306772253435784,0.03958532337023876,energy,1.0,0.999,0.9995,0.2,webcam,webcam
1,Detector Tree,350.5,1099.9364608712388,0.7217458894905707,0.8386215538847118,0.07461152882205514,0.1786932277465642,1.0,0.0,0.0,0.021306772253435784,0.116875664394141,energy,1.0,0.999,0.9995,0.2,webcam,webcam
0,Base Tree,350.5,2469.184385964912,0.6993140350877193,0.6251127819548872,0.2385964912280702,0.30068596491228067,1.0,0.0,0.0,0.03212076069294115,0.08676447161860697,energy,1.0,0.999,0.9995,0.30000000000000004,webcam,webcam
