,Tree,t,Risk Estimate,E[f(x)=y],Accuracy,ood_pred,Estimated Rate,ind_acc,ood_val_acc,ood_test_acc,Rate Error,Accuracy Error,dsd,ba,tpr,tnr,rate,test_set,val_set
0,Base Tree,350.5,6735.0,0.0,0.4257644110275689,0.0006015037593984962,0.13453130753713552,0.0,0.0,0.0,0.13453130753713552,0.4257644110275689,knn,0.9981111111111112,0.9793333333333334,0.9887222222222223,0.0,EtisLaribDB,EtisLaribDB
1,Detector Tree,350.5,5621.569320406823,0.0,0.4257644110275689,0.0006015037593984962,0.13453130753713552,0.0,0.0,0.0,0.13453130753713552,0.4257644110275689,knn,0.9981111111111112,0.9793333333333334,0.9887222222222223,0.0,EtisLaribDB,EtisLaribDB
0,Base Tree,350.5,6735.0,0.0,0.08025062656641604,0.027794486215538847,0.15344048885279402,0.0,0.0,0.0,0.05344048885279402,0.08025062656641604,knn,0.9981111111111112,0.9793333333333334,0.9887222222222223,0.1,EtisLaribDB,EtisLaribDB
1,Detector Tree,350.5,5554.925208807074,0.0,0.08025062656641604,0.027794486215538847,0.15344048885279402,0.0,0.0,0.0,0.05344048885279402,0.08025062656641604,knn,0.9981111111111112,0.9793333333333334,0.9887222222222223,0.1,EtisLaribDB,EtisLaribDB
0,Base Tree,350.5,6735.0,0.0,0.01619047619047619,0.1267919799498747,0.22466927719996863,0.0,0.0,0.0,0.02466927719996862,0.01619047619047619,knn,0.9981111111111112,0.9793333333333334,0.9887222222222223,0.2,EtisLaribDB,EtisLaribDB
1,Detector Tree,350.5,5303.8842335009085,0.0,0.01619047619047619,0.1267919799498747,0.22466927719996863,0.0,0.0,0.0,0.02466927719996862,0.01619047619047619,knn,0.9981111111111112,0.9793333333333334,0.9887222222222223,0.2,EtisLaribDB,EtisLaribDB
0,Base Tree,350.5,6735.0,0.0,0.0,0.3637092731829574,0.3963890225563909,0.0,0.0,0.0,0.09638902255639091,0.0,knn,0.9981111111111112,0.9793333333333334,0.9887222222222223,0.30000000000000004,EtisLaribDB,EtisLaribDB
1,Detector Tree,350.5,4698.669778026983,0.0,0.0,0.3637092731829574,0.3963890225563909,0.0,0.0,0.0,0.09638902255639091,0.0,knn,0.9981111111111112,0.9793333333333334,0.9887222222222223,0.30000000000000004,EtisLaribDB,EtisLaribDB
0,Base Tree,350.5,6735.0,0.0,0.0,0.6131578947368421,0.5830714406224621,0.0,0.0,0.0,0.18307144062246208,0.0,knn,0.9981111111111112,0.9793333333333334,0.9887222222222223,0.4,EtisLaribDB,EtisLaribDB
1,Detector Tree,350.5,4040.72040964244,0.0,0.0,0.6131578947368421,0.5830714406224621,0.0,0.0,0.0,0.18307144062246208,0.0,knn,0.9981111111111112,0.9793333333333334,0.9887222222222223,0.4,EtisLaribDB,EtisLaribDB
0,Base Tree,350.5,6735.0,0.0,0.0,0.9164661654135339,0.8077232108144926,0.0,0.0,0.0,0.3077232108144926,0.0,knn,0.9981111111111112,0.9793333333333334,0.9887222222222223,0.5,EtisLaribDB,EtisLaribDB
1,Detector Tree,350.5,3248.9506659486174,0.0,0.0,0.9164661654135339,0.8077232108144926,0.0,0.0,0.0,0.3077232108144926,0.0,knn,0.9981111111111112,0.9793333333333334,0.9887222222222223,0.5,EtisLaribDB,EtisLaribDB
0,Base Tree,350.5,6735.0,0.0,0.0,0.9923809523809524,0.8587652002829373,0.0,0.0,0.0,0.2587652002829372,0.0,knn,0.9981111111111112,0.9793333333333334,0.9887222222222223,0.6000000000000001,EtisLaribDB,EtisLaribDB
1,Detector Tree,350.5,3069.056677646152,0.0,0.0,0.9923809523809524,0.8587652002829373,0.0,0.0,0.0,0.2587652002829372,0.0,knn,0.9981111111111112,0.9793333333333334,0.9887222222222223,0.6000000000000001,EtisLaribDB,EtisLaribDB
