,Tree,t,Risk Estimate,E[f(x)=y],Accuracy,ood_pred,Estimated Rate,ind_acc,ood_val_acc,ood_test_acc,Rate Error,Accuracy Error,dsd,ba,tpr,tnr,rate,test_set,val_set
0,Base Tree,350.5,635.0,1.0,0.9788220551378446,0.0,0.010010822510822527,1.0,1.0,1.0,0.010010822510822527,0.02117794486215541,energy,1.0,1.0,1.0,0.0,Art,noise
1,Detector Tree,350.5,661.814963175353,0.9899891774891775,0.9788220551378446,0.0,0.010010822510822527,1.0,1.0,1.0,0.010010822510822527,0.013427372543913907,energy,1.0,1.0,1.0,0.0,Art,noise
0,Base Tree,350.5,635.0,1.0,0.9788220551378446,0.0,0.010010822510822527,1.0,1.0,1.0,0.08998917748917747,0.02117794486215541,energy,1.0,1.0,1.0,0.1,Art,noise
1,Detector Tree,350.5,661.814963175353,0.9899891774891775,0.9788220551378446,0.0,0.010010822510822527,1.0,1.0,1.0,0.08998917748917747,0.013427372543913907,energy,1.0,1.0,1.0,0.1,Art,noise
0,Base Tree,350.5,635.0,1.0,0.974937343358396,0.0,0.010010822510822527,1.0,1.0,1.0,0.18998917748917746,0.025062656641604033,energy,1.0,1.0,1.0,0.2,Art,noise
1,Detector Tree,350.5,661.814963175353,0.9899891774891775,0.974937343358396,0.0,0.010010822510822527,1.0,1.0,1.0,0.18998917748917746,0.017814042682463747,energy,1.0,1.0,1.0,0.2,Art,noise
0,Base Tree,350.5,635.0,1.0,0.962531328320802,0.0,0.010010822510822527,1.0,1.0,1.0,0.2899891774891775,0.037468671679198026,energy,1.0,1.0,1.0,0.30000000000000004,Art,noise
1,Detector Tree,350.5,661.814963175353,0.9899891774891775,0.962531328320802,0.0,0.010010822510822527,1.0,1.0,1.0,0.2899891774891775,0.028111485423515513,energy,1.0,1.0,1.0,0.30000000000000004,Art,noise
0,Base Tree,350.5,635.0,1.0,0.9402255639097744,0.007744360902255639,0.016973826611984516,1.0,1.0,1.0,0.3830261733880155,0.05977443609022558,energy,1.0,1.0,1.0,0.4,Art,noise
1,Detector Tree,350.5,671.4350315557933,0.9899891774891775,0.9402255639097744,0.007744360902255639,0.016973826611984516,1.0,1.0,1.0,0.3830261733880155,0.04976361357940307,energy,1.0,1.0,1.0,0.4,Art,noise
0,Base Tree,350.5,635.0,1.0,0.9209774436090227,0.02781954887218045,0.03562829177923163,1.0,1.0,1.0,0.4643717082207684,0.07902255639097742,energy,1.0,1.0,1.0,0.5,Art,noise
1,Detector Tree,350.5,697.2079921777056,0.9899891774891775,0.9209774436090227,0.02781954887218045,0.03562829177923163,1.0,1.0,1.0,0.4643717082207684,0.06901173388015489,energy,1.0,1.0,1.0,0.5,Art,noise
0,Base Tree,350.5,635.0,1.0,0.9209774436090227,0.02781954887218045,0.03562829177923163,1.0,1.0,1.0,0.5643717082207684,0.07902255639097742,energy,1.0,1.0,1.0,0.6000000000000001,Art,noise
1,Detector Tree,350.5,697.2079921777056,0.9899891774891775,0.9209774436090227,0.02781954887218045,0.03562829177923163,1.0,1.0,1.0,0.5643717082207684,0.06901173388015489,energy,1.0,1.0,1.0,0.6000000000000001,Art,noise
0,Base Tree,350.5,635.0,1.0,0.8855889724310777,0.11731829573934838,0.12144222094739013,1.0,1.0,1.0,0.57855777905261,0.1144110275689223,energy,1.0,1.0,1.0,0.7000000000000001,Art,noise
1,Detector Tree,350.5,815.7682938231109,0.9899891774891775,0.8855889724310777,0.11731829573934838,0.12144222094739013,1.0,1.0,1.0,0.57855777905261,0.10440020505809978,energy,1.0,1.0,1.0,0.7000000000000001,Art,noise
0,Base Tree,350.5,635.0,1.0,0.8443609022556391,0.4490726817042607,0.4512022357028936,1.0,1.0,1.0,0.34879776429710646,0.1556390977443609,energy,1.0,1.0,1.0,0.8,Art,noise
1,Detector Tree,350.5,1271.3638736897956,0.9899891774891775,0.8443609022556391,0.4490726817042607,0.4512022357028936,1.0,1.0,1.0,0.34879776429710646,0.14562827523353838,energy,1.0,1.0,1.0,0.8,Art,noise
0,Base Tree,350.5,635.0,1.0,0.7849624060150375,0.9379699248120301,0.9315114866440993,1.0,1.0,1.0,0.0315114866440994,0.2150375939849624,energy,1.0,1.0,1.0,0.9,Art,noise
1,Detector Tree,350.5,1934.9578872336697,0.9899891774891775,0.7849624060150375,0.9379699248120301,0.9315114866440993,1.0,1.0,1.0,0.0315114866440994,0.20502677147413986,energy,1.0,1.0,1.0,0.9,Art,noise
0,Base Tree,350.5,635.0,1.0,0.6894486215538846,1.0,0.9899891774891775,1.0,1.0,1.0,0.010010822510822526,0.3105513784461153,energy,1.0,1.0,1.0,1.0,Art,noise
1,Detector Tree,350.5,2015.7505130151235,0.9899891774891775,0.6894486215538846,1.0,0.9899891774891775,1.0,1.0,1.0,0.010010822510822526,0.3005405559352928,energy,1.0,1.0,1.0,1.0,Art,noise
0,Base Tree,350.5,635.0,1.0,0.9892481203007518,0.0,0.010010822510822527,1.0,1.0,1.0,0.010010822510822527,0.010751879699248129,energy,1.0,1.0,1.0,0.0,Clipart,noise
1,Detector Tree,350.5,661.814963175353,0.9899891774891775,0.9892481203007518,0.0,0.010010822510822527,1.0,1.0,1.0,0.010010822510822527,0.006369034057003989,energy,1.0,1.0,1.0,0.0,Clipart,noise
0,Base Tree,350.5,635.0,1.0,0.9892481203007518,0.0,0.010010822510822527,1.0,1.0,1.0,0.08998917748917747,0.010751879699248129,energy,1.0,1.0,1.0,0.1,Clipart,noise
1,Detector Tree,350.5,661.814963175353,0.9899891774891775,0.9892481203007518,0.0,0.010010822510822527,1.0,1.0,1.0,0.08998917748917747,0.006369034057003989,energy,1.0,1.0,1.0,0.1,Clipart,noise
0,Base Tree,350.5,635.0,1.0,0.9795989974937344,0.0,0.010010822510822527,1.0,1.0,1.0,0.18998917748917746,0.020401002506265684,energy,1.0,1.0,1.0,0.2,Clipart,noise
1,Detector Tree,350.5,661.814963175353,0.9899891774891775,0.9795989974937344,0.0,0.010010822510822527,1.0,1.0,1.0,0.18998917748917746,0.010748326443815175,energy,1.0,1.0,1.0,0.2,Clipart,noise
0,Base Tree,350.5,635.0,1.0,0.9595238095238094,0.002506265664160401,0.01241017302455274,1.0,1.0,1.0,0.2875898269754473,0.040476190476190506,energy,1.0,1.0,1.0,0.30000000000000004,Clipart,noise
1,Detector Tree,350.5,665.1298996130432,0.9899891774891775,0.9595238095238094,0.002506265664160401,0.01241017302455274,1.0,1.0,1.0,0.2875898269754473,0.030466507177033527,energy,1.0,1.0,1.0,0.30000000000000004,Clipart,noise
0,Base Tree,350.5,635.0,1.0,0.9508270676691729,0.019398496240601505,0.030366864130022028,1.0,1.0,1.0,0.369633135869978,0.0491729323308271,energy,1.0,1.0,1.0,0.4,Clipart,noise
1,Detector Tree,350.5,689.9388174036036,0.9899891774891775,0.9508270676691729,0.019398496240601505,0.030366864130022028,1.0,1.0,1.0,0.369633135869978,0.039162109820004586,energy,1.0,1.0,1.0,0.4,Clipart,noise
0,Base Tree,350.5,635.0,1.0,0.9414285714285714,0.06441102756892231,0.07362639987414424,1.0,1.0,1.0,0.42637360012585573,0.058571428571428594,energy,1.0,1.0,1.0,0.5,Clipart,noise
1,Detector Tree,350.5,749.7060796252522,0.9899891774891775,0.9414285714285714,0.06441102756892231,0.07362639987414424,1.0,1.0,1.0,0.42637360012585573,0.04856060606060607,energy,1.0,1.0,1.0,0.5,Clipart,noise
0,Base Tree,350.5,635.0,1.0,0.9414285714285714,0.06441102756892231,0.07362639987414424,1.0,1.0,1.0,0.5263736001258559,0.058571428571428594,energy,1.0,1.0,1.0,0.6000000000000001,Clipart,noise
1,Detector Tree,350.5,749.7060796252522,0.9899891774891775,0.9414285714285714,0.06441102756892231,0.07362639987414424,1.0,1.0,1.0,0.5263736001258559,0.04856060606060607,energy,1.0,1.0,1.0,0.6000000000000001,Clipart,noise
0,Base Tree,350.5,635.0,1.0,0.8703007518796992,0.24934837092731832,0.24675345316755087,1.0,1.0,1.0,0.45324654683244914,0.12969924812030076,energy,1.0,1.0,1.0,0.7000000000000001,Clipart,noise
1,Detector Tree,350.5,988.897966774765,0.9899891774891775,0.8703007518796992,0.24934837092731832,0.24675345316755087,1.0,1.0,1.0,0.45324654683244914,0.11968842560947823,energy,1.0,1.0,1.0,0.7000000000000001,Clipart,noise
0,Base Tree,350.5,635.0,1.0,0.8305764411027569,0.7724561403508772,0.7621808056396403,1.0,1.0,1.0,0.040066028436893115,0.1694235588972431,energy,1.0,1.0,1.0,0.8,Clipart,noise
1,Detector Tree,350.5,1701.0110581778597,0.9899891774891775,0.8305764411027569,0.7724561403508772,0.7621808056396403,1.0,1.0,1.0,0.040066028436893115,0.1594127363864206,energy,1.0,1.0,1.0,0.8,Clipart,noise
0,Base Tree,350.5,635.0,1.0,0.745764411027569,0.9927318295739349,0.9843254429363452,1.0,1.0,1.0,0.08432544293634514,0.2542355889724311,energy,1.0,1.0,1.0,0.9,Clipart,noise
1,Detector Tree,350.5,2007.9255120679293,0.9899891774891775,0.745764411027569,0.9927318295739349,0.9843254429363452,1.0,1.0,1.0,0.08432544293634514,0.24422476646160854,energy,1.0,1.0,1.0,0.9,Clipart,noise
0,Base Tree,350.5,635.0,1.0,0.6485714285714285,1.0,0.9899891774891775,1.0,1.0,1.0,0.010010822510822526,0.3514285714285714,energy,1.0,1.0,1.0,1.0,Clipart,noise
1,Detector Tree,350.5,2015.7505130151235,0.9899891774891775,0.6485714285714285,1.0,0.9899891774891775,1.0,1.0,1.0,0.010010822510822526,0.3414177489177489,energy,1.0,1.0,1.0,1.0,Clipart,noise
0,Base Tree,350.5,635.0,1.0,0.9892481203007518,0.0,0.010010822510822527,1.0,1.0,1.0,0.010010822510822527,0.010751879699248129,energy,1.0,1.0,1.0,0.0,Product,noise
1,Detector Tree,350.5,661.814963175353,0.9899891774891775,0.9892481203007518,0.0,0.010010822510822527,1.0,1.0,1.0,0.010010822510822527,0.006369034057003989,energy,1.0,1.0,1.0,0.0,Product,noise
0,Base Tree,350.5,635.0,1.0,0.9892481203007518,0.0,0.010010822510822527,1.0,1.0,1.0,0.08998917748917747,0.010751879699248129,energy,1.0,1.0,1.0,0.1,Product,noise
1,Detector Tree,350.5,661.814963175353,0.9899891774891775,0.9892481203007518,0.0,0.010010822510822527,1.0,1.0,1.0,0.08998917748917747,0.006369034057003989,energy,1.0,1.0,1.0,0.1,Product,noise
0,Base Tree,350.5,635.0,1.0,0.9828822055137845,0.0,0.010010822510822527,1.0,1.0,1.0,0.18998917748917746,0.017117794486215556,energy,1.0,1.0,1.0,0.2,Product,noise
1,Detector Tree,350.5,661.814963175353,0.9899891774891775,0.9828822055137845,0.0,0.010010822510822527,1.0,1.0,1.0,0.18998917748917746,0.007465932146383279,energy,1.0,1.0,1.0,0.2,Product,noise
0,Base Tree,350.5,635.0,1.0,0.9702255639097744,0.002506265664160401,0.01241017302455274,1.0,1.0,1.0,0.2875898269754473,0.02977443609022559,energy,1.0,1.0,1.0,0.30000000000000004,Product,noise
1,Detector Tree,350.5,665.1298996130432,0.9899891774891775,0.9702255639097744,0.002506265664160401,0.01241017302455274,1.0,1.0,1.0,0.2875898269754473,0.01976643448447963,energy,1.0,1.0,1.0,0.30000000000000004,Product,noise
0,Base Tree,350.5,635.0,1.0,0.9757644110275688,0.015363408521303258,0.02501603494667405,1.0,1.0,1.0,0.374983965053326,0.0242355889724311,energy,1.0,1.0,1.0,0.4,Product,noise
