,Tree,t,Risk Estimate,True Risk,E[f(x)=y],Accuracy,ood_pred,is_ood,Estimated Rate,ind_acc,ood_val_acc,ood_test_acc,Rate Error,Accuracy Error,dsd,ba,tpr,tnr,rate,test_set,val_set
0,Base Tree,350.5,647.07081875,635.0,0.9977912500000001,1.0,0.0,0.0,0.0012499999999999734,0.9990000000000001,0.032,0.032,0.0012499999999999734,0.0022087499999998705,knn,0.999375,0.99875,1.0,0.0,OoD Test,OoD Test
1,Detector Tree,350.5,638.2979375,635.0,0.9975240850225227,1.0,0.0,0.0,0.0012499999999999734,0.9990000000000001,0.032,0.032,0.0012499999999999734,0.002475914977477345,knn,0.999375,0.99875,1.0,0.0,OoD Test,OoD Test
0,Base Tree,350.5,1203.005490218178,1207.5238095238096,0.8960648691275063,0.8952380952380952,0.1075187969924812,0.1075187969924812,0.10644791196741851,0.9990000000000001,0.032,0.032,0.02009574530075187,0.023054956454573932,knn,0.999375,0.99875,1.0,0.1,OoD Test,OoD Test
1,Detector Tree,350.5,776.9856047422462,776.9248120300751,0.8943531283183502,0.8952380952380952,0.1075187969924812,0.1075187969924812,0.10644791196741851,0.9990000000000001,0.032,0.032,0.02009574530075187,0.023024113997405535,knn,0.999375,0.99875,1.0,0.1,OoD Test,OoD Test
0,Base Tree,350.5,1792.493474338588,1780.047619047619,0.788198815308584,0.7904761904761904,0.21729323308270676,0.21729323308270676,0.21799502036340843,0.9990000000000001,0.032,0.032,0.023573444548872155,0.03072801465006264,knn,0.999375,0.99875,1.0,0.2,OoD Test,OoD Test
1,Detector Tree,350.5,924.0437350960996,921.827067669173,0.784955311616792,0.7904761904761904,0.21729323308270676,0.21729323308270676,0.21799502036340843,0.9990000000000001,0.032,0.032,0.023573444548872155,0.031227371661498166,knn,0.999375,0.99875,1.0,0.2,OoD Test,OoD Test
0,Base Tree,350.5,2357.193146777935,2352.8453634085213,0.6848685916234337,0.6856641604010024,0.329624060150376,0.329624060150376,0.3248515081453633,0.9990000000000001,0.032,0.032,0.04852467481203,0.0345183567086466,knn,0.999375,0.99875,1.0,0.30000000000000004,OoD Test,OoD Test
1,Detector Tree,350.5,1064.9179857634397,1070.1037593984963,0.6801577365667619,0.6856641604010024,0.329624060150376,0.329624060150376,0.3248515081453633,0.9990000000000001,0.032,0.032,0.04852467481203,0.035730218257933655,knn,0.999375,0.99875,1.0,0.30000000000000004,OoD Test,OoD Test
0,Base Tree,350.5,2921.505233149586,2867.842857142857,0.5816092894511279,0.5914285714285715,0.42887218045112785,0.42887218045112785,0.4316346541353382,0.9990000000000001,0.032,0.032,0.06014210087719297,0.05089815844611528,knn,0.999375,0.99875,1.0,0.4,OoD Test,OoD Test
1,Detector Tree,350.5,1205.695546279323,1201.1112781954887,0.5754320901577424,0.5914285714285715,0.42887218045112785,0.42887218045112785,0.4316346541353382,0.9990000000000001,0.032,0.032,0.06014210087719297,0.05219448766090335,knn,0.999375,0.99875,1.0,0.4,OoD Test,OoD Test
0,Base Tree,350.5,3428.441353308822,3395.441353383459,0.48884879170927326,0.4948872180451128,0.5279197994987468,0.5279197994987468,0.5275607117794485,0.9990000000000001,0.032,0.032,0.0587185820802005,0.043713316642857145,knn,0.999375,0.99875,1.0,0.5,OoD Test,OoD Test
1,Detector Tree,350.5,1332.159664374436,1331.854135338346,0.48135433752071627,0.4948872180451128,0.5279197994987468,0.5279197994987468,0.5275607117794485,0.9990000000000001,0.032,0.032,0.0587185820802005,0.044618502517964384,knn,0.999375,0.99875,1.0,0.5,OoD Test,OoD Test
0,Base Tree,350.5,3650.685585600413,3661.9799498746866,0.4481819605488722,0.44611528822055135,0.5711278195488722,0.5711278195488722,0.5696153458646616,0.9990000000000001,0.032,0.032,0.05987355576441108,0.04055186391979951,knn,0.999375,0.99875,1.0,0.6000000000000001,OoD Test,OoD Test
1,Detector Tree,350.5,1387.6023912206765,1388.8887218045113,0.4401100128827983,0.44611528822055135,0.5711278195488722,0.5711278195488722,0.5696153458646616,0.9990000000000001,0.032,0.032,0.05987355576441108,0.04134146594846491,knn,0.999375,0.99875,1.0,0.6000000000000001,OoD Test,OoD Test
0,Base Tree,350.5,4214.9976719720635,4176.977443609023,0.3449226583765665,0.3518796992481203,0.6703759398496241,0.6703759398496241,0.6763984918546365,0.9990000000000001,0.032,0.032,0.04809309335839606,0.022545423195488707,knn,0.999375,0.99875,1.0,0.7000000000000001,OoD Test,OoD Test
1,Detector Tree,350.5,1528.37995173656,1519.8962406015037,0.33538436647377884,0.3518796992481203,0.6703759398496241,0.6703759398496241,0.6763984918546365,0.9990000000000001,0.032,0.032,0.04809309335839606,0.025686733668059483,knn,0.999375,0.99875,1.0,0.7000000000000001,OoD Test,OoD Test
0,Base Tree,350.5,4779.697344411411,4749.775187969925,0.241592434691416,0.24706766917293232,0.7827067669172932,0.7827067669172932,0.7832549796365915,0.9990000000000001,0.032,0.032,0.02346622963659148,0.026218580804824566,knn,0.999375,0.99875,1.0,0.8,OoD Test,OoD Test
1,Detector Tree,350.5,1669.2542024039005,1668.172932330827,0.2305867914237487,0.24706766917293232,0.7827067669172932,0.7827067669172932,0.7832549796365915,0.9990000000000001,0.032,0.032,0.02346622963659148,0.029409113759260915,knn,0.999375,0.99875,1.0,0.8,OoD Test,OoD Test
0,Base Tree,350.5,5369.185328531821,5322.298997493734,0.13372638087249375,0.14230576441102757,0.8924812030075189,0.8924812030075189,0.8948020880325815,0.9990000000000001,0.032,0.032,0.02008219705513785,0.016097162913847114,knn,0.999375,0.99875,1.0,0.9,OoD Test,OoD Test
1,Detector Tree,350.5,1816.3123327577537,1813.0751879699249,0.12118897472219048,0.14230576441102757,0.8924812030075189,0.8924812030075189,0.8948020880325815,0.9990000000000001,0.032,0.032,0.02008219705513785,0.023226686466281836,knn,0.999375,0.99875,1.0,0.9,OoD Test,OoD Test
