,Tree,t,Risk Estimate,E[f(x)=y],Accuracy,ood_pred,Estimated Rate,ind_acc,ood_val_acc,ood_test_acc,Rate Error,Accuracy Error,dsd,ba,tpr,tnr,rate,test_set,val_set
0,Base Tree,350.5,1374.1874412041388,0.8788217309501412,1.0,0.0,0.12117826904985883,1.0,0.0,0.0,0.12117826904985883,0.12117826904985884,knn,1.0,1.0,1.0,0.0,OoD Val,noise
1,Detector Tree,350.5,1000.8191400673932,0.7723276347902022,1.0,0.0,0.12117826904985883,1.0,0.0,0.0,0.12117826904985883,0.22767236520979783,knn,1.0,1.0,1.0,0.0,OoD Val,noise
0,Base Tree,350.5,1374.1874412041388,0.8788217309501412,0.9899749373433584,0.0,0.12117826904985883,1.0,0.0,0.0,0.02117826904985883,0.11115320639321723,knn,1.0,1.0,1.0,0.1,OoD Val,noise
1,Detector Tree,350.5,1000.8191400673932,0.7723276347902022,0.9899749373433584,0.0,0.12117826904985883,1.0,0.0,0.0,0.02117826904985883,0.21764730255315623,knn,1.0,1.0,1.0,0.1,OoD Val,noise
0,Base Tree,350.5,1379.692850774042,0.8779192047911406,0.7898746867167921,0.0,0.12208079520885935,1.0,0.0,0.0,0.07791920479114067,0.08804451807434864,knn,1.0,1.0,1.0,0.2,OoD Val,noise
1,Detector Tree,350.5,1002.3731556469828,0.7715344751889216,0.7898746867167921,0.0,0.12208079520885935,1.0,0.0,0.0,0.07791920479114067,0.029851339525308006,knn,1.0,1.0,1.0,0.2,OoD Val,noise
0,Base Tree,350.5,1585.6540104317703,0.8441550802570869,0.1706015037593985,0.05197994987468672,0.1558449197429132,1.0,0.0,0.0,0.14415508025708684,0.6735535764976883,knn,1.0,1.0,1.0,0.30000000000000004,OoD Val,noise
1,Detector Tree,350.5,1060.5099476212247,0.7418618288218883,0.1706015037593985,0.05197994987468672,0.1558449197429132,1.0,0.0,0.0,0.14415508025708684,0.5712603250624899,knn,1.0,1.0,1.0,0.30000000000000004,OoD Val,noise
0,Base Tree,350.5,3050.887551221657,0.6039528604554661,0.00849624060150376,0.3741854636591479,0.3960471395445339,1.0,0.0,0.0,0.017730297521791345,0.5954566198539624,knn,1.0,1.0,1.0,0.4,OoD Val,noise
1,Detector Tree,350.5,1474.102382700461,0.5307668982377618,0.00849624060150376,0.3741854636591479,0.3960471395445339,1.0,0.0,0.0,0.017730297521791345,0.522270657636258,knn,1.0,1.0,1.0,0.4,OoD Val,noise
