,Tree,t,Risk Estimate,E[f(x)=y],Accuracy,ood_pred,Estimated Rate,ind_acc,ood_val_acc,ood_test_acc,Rate Error,Accuracy Error,dsd,ba,tpr,tnr,rate,test_set,val_set
0,Base Tree,350.5,696.0660173160175,0.9899891774891775,0.9735338345864661,0.0,0.010010822510822527,1.0,0.0,0.0,0.010010822510822527,0.016911190313445963,energy,1.0,1.0,1.0,0.0,Art,noise
1,Detector Tree,350.5,661.3194328781788,0.9800785715456981,0.9735338345864661,0.0,0.010010822510822527,1.0,0.0,0.0,0.010010822510822527,0.011322502751333539,energy,1.0,1.0,1.0,0.0,Art,noise
0,Base Tree,350.5,696.0660173160175,0.9899891774891775,0.9583208020050126,0.0,0.010010822510822527,1.0,0.0,0.0,0.08998917748917747,0.03166837548416497,energy,1.0,1.0,1.0,0.1,Art,noise
1,Detector Tree,350.5,661.3194328781788,0.9800785715456981,0.9583208020050126,0.0,0.010010822510822527,1.0,0.0,0.0,0.08998917748917747,0.021757769540685607,energy,1.0,1.0,1.0,0.1,Art,noise
0,Base Tree,350.5,696.0660173160175,0.9899891774891775,0.9321804511278196,0.0,0.010010822510822527,1.0,0.0,0.0,0.18998917748917746,0.057808726361357934,energy,1.0,1.0,1.0,0.2,Art,noise
1,Detector Tree,350.5,661.3194328781788,0.9800785715456981,0.9321804511278196,0.0,0.010010822510822527,1.0,0.0,0.0,0.18998917748917746,0.04789812041787856,energy,1.0,1.0,1.0,0.2,Art,noise
0,Base Tree,350.5,696.0660173160175,0.9899891774891775,0.8844611528822055,0.0,0.010010822510822527,1.0,0.0,0.0,0.2899891774891775,0.10552802460697197,energy,1.0,1.0,1.0,0.30000000000000004,Art,noise
1,Detector Tree,350.5,661.3194328781788,0.9800785715456981,0.8844611528822055,0.0,0.010010822510822527,1.0,0.0,0.0,0.2899891774891775,0.0956174186634926,energy,1.0,1.0,1.0,0.30000000000000004,Art,noise
0,Base Tree,350.5,696.0660173160175,0.9899891774891775,0.7971679197994987,0.0,0.010010822510822527,1.0,0.0,0.0,0.38998917748917744,0.19282125768967875,energy,1.0,1.0,1.0,0.4,Art,noise
1,Detector Tree,350.5,661.3194328781788,0.9800785715456981,0.7971679197994987,0.0,0.010010822510822527,1.0,0.0,0.0,0.38998917748917744,0.1829106517461994,energy,1.0,1.0,1.0,0.4,Art,noise
0,Base Tree,350.5,696.0660173160175,0.9899891774891775,0.6783709273182957,0.0,0.010010822510822527,1.0,0.0,0.0,0.4899891774891775,0.31161825017088174,energy,1.0,1.0,1.0,0.5,Art,noise
1,Detector Tree,350.5,661.3194328781788,0.9800785715456981,0.6783709273182957,0.0,0.010010822510822527,1.0,0.0,0.0,0.4899891774891775,0.30170764422740237,energy,1.0,1.0,1.0,0.5,Art,noise
0,Base Tree,350.5,746.7430558946068,0.9816814662467858,0.5503007518796992,0.007518796992481203,0.018318533753214215,1.0,0.0,0.0,0.5816814662467858,0.4313807143670865,energy,1.0,1.0,1.0,0.6000000000000001,Art,noise
1,Detector Tree,350.5,672.3861179412128,0.9718540273260252,0.5503007518796992,0.007518796992481203,0.018318533753214215,1.0,0.0,0.0,0.5816814662467858,0.42155327544632604,energy,1.0,1.0,1.0,0.6000000000000001,Art,noise
0,Base Tree,350.5,1300.043427996398,0.8909764872137053,0.4159147869674185,0.09501253132832081,0.10902351278629474,1.0,0.0,0.0,0.5909764872137053,0.4750617002462867,energy,1.0,1.0,1.0,0.7000000000000001,Art,noise
1,Detector Tree,350.5,793.2140339966121,0.8820570797388927,0.4159147869674185,0.09501253132832081,0.10902351278629474,1.0,0.0,0.0,0.5909764872137053,0.4661422927714741,energy,1.0,1.0,1.0,0.7000000000000001,Art,noise
