,Tree,t,Risk Estimate,E[f(x)=y],Accuracy,ood_pred,Estimated Rate,ind_acc,ood_val_acc,ood_test_acc,Rate Error,Accuracy Error,dsd,ba,tpr,tnr,rate,test_set,val_set
0,Base Tree,350.5,2066.069895038167,0.7653983778625956,0.9203759398496241,0.0,0.23460162213740446,1.0,0.0,0.0,0.23460162213740446,0.1549775619870285,grad_magnitude,0.9891599999999999,0.9936,0.99138,0.0,outdoor,outdoor
1,Detector Tree,350.5,1436.5195592343398,0.5858346768346926,0.9203759398496241,0.0,0.23460162213740446,1.0,0.0,0.0,0.23460162213740446,0.3345412630149315,grad_magnitude,0.9891599999999999,0.9936,0.99138,0.0,outdoor,outdoor
0,Base Tree,350.5,2066.069895038167,0.7653983778625956,0.9203759398496241,0.0,0.23460162213740446,1.0,0.0,0.0,0.13460162213740445,0.1549775619870285,grad_magnitude,0.9891599999999999,0.9936,0.99138,0.1,outdoor,outdoor
1,Detector Tree,350.5,1436.5195592343398,0.5858346768346926,0.9203759398496241,0.0,0.23460162213740446,1.0,0.0,0.0,0.13460162213740445,0.3345412630149315,grad_magnitude,0.9891599999999999,0.9936,0.99138,0.1,outdoor,outdoor
0,Base Tree,350.5,2066.069895038167,0.7653983778625956,0.6869924812030076,0.0,0.23460162213740446,1.0,0.0,0.0,0.03460162213740445,0.07842896243471288,grad_magnitude,0.9891599999999999,0.9936,0.99138,0.2,outdoor,outdoor
1,Detector Tree,350.5,1436.5195592343398,0.5858346768346926,0.6869924812030076,0.0,0.23460162213740446,1.0,0.0,0.0,0.03460162213740445,0.10115780436831494,grad_magnitude,0.9891599999999999,0.9936,0.99138,0.2,outdoor,outdoor
0,Base Tree,350.5,2091.4120345107754,0.7612439287687254,0.31110275689223055,0.01037593984962406,0.23875607123127462,1.0,0.0,0.0,0.06124392876872541,0.4501411718764948,grad_magnitude,0.9891599999999999,0.9936,0.99138,0.30000000000000004,outdoor,outdoor
1,Detector Tree,350.5,1445.3249692898505,0.5826548682373316,0.31110275689223055,0.01037593984962406,0.23875607123127462,1.0,0.0,0.0,0.06124392876872541,0.271552111345101,grad_magnitude,0.9891599999999999,0.9936,0.99138,0.30000000000000004,outdoor,outdoor
0,Base Tree,350.5,2192.147627247388,0.7447298971725593,0.14471177944862157,0.03932330827067669,0.2552701028274406,1.0,0.0,0.0,0.14472989717255938,0.6000181177239379,grad_magnitude,0.9891599999999999,0.9936,0.99138,0.4,outdoor,outdoor
1,Detector Tree,350.5,1480.326678683392,0.5700150552416545,0.14471177944862157,0.03932330827067669,0.2552701028274406,1.0,0.0,0.0,0.14472989717255938,0.4253032757930329,grad_magnitude,0.9891599999999999,0.9936,0.99138,0.4,outdoor,outdoor
