,Tree,t,Risk Estimate,True Risk,E[f(x)=y],Accuracy,ood_pred,is_ood,Estimated Rate,ind_acc,ood_val_acc,ood_test_acc,Rate Error,Accuracy Error,dsd,ba,tpr,tnr,rate,test_set,val_set
0,Base Tree,350.5,704.9312982101881,635.0,0.9872037880676691,1.0,0.007518796992481203,0.0,0.01222997744360902,0.997,0.196,0.196,0.01222997744360902,0.012796211932330818,knn,0.995,0.995,0.995,0.0,OoD Test,OoD Test
1,Detector Tree,350.5,669.6886182378125,644.9248120300751,0.9861780203795818,1.0,0.007518796992481203,0.0,0.01222997744360902,0.997,0.196,0.196,0.01222997744360902,0.013821979620418165,knn,0.995,0.995,0.995,0.0,OoD Test,OoD Test
0,Base Tree,350.5,1088.4433437024059,1070.8303258145363,0.9170277504661654,0.9202506265664161,0.10213032581453634,0.09461152882205513,0.09984051127819547,0.997,0.196,0.196,0.017648952380952383,0.021076814526315775,knn,0.995,0.995,0.995,0.1,OoD Test,OoD Test
1,Detector Tree,350.5,784.4891893160338,769.812030075188,0.9157886242126585,0.9202506265664161,0.10213032581453634,0.09461152882205513,0.09984051127819547,0.997,0.196,0.196,0.017648952380952383,0.02078630801999036,knn,0.995,0.995,0.995,0.1,OoD Test,OoD Test
0,Base Tree,350.5,1499.7583479864281,1473.7884711779448,0.8417642547142857,0.846516290726817,0.19421052631578947,0.18669172932330827,0.1938024285714285,0.997,0.196,0.196,0.011511195488721822,0.019546704609022535,knn,0.995,0.995,0.995,0.2,OoD Test,OoD Test
1,Detector Tree,350.5,907.6123035437588,891.3578947368421,0.8402963023253782,0.846516290726817,0.19421052631578947,0.18669172932330827,0.1938024285714285,0.997,0.196,0.196,0.011511195488721822,0.019892219742404856,knn,0.995,0.995,0.995,0.2,OoD Test,OoD Test
0,Base Tree,350.5,1957.6893061881576,1908.9339598997494,0.7579708497368421,0.7668922305764412,0.29538847117794487,0.28786967418546366,0.2984134210526315,0.997,0.196,0.196,0.017806197994987484,0.03096694822305765,knn,0.995,0.995,0.995,0.30000000000000004,OoD Test,OoD Test
1,Detector Tree,350.5,1044.6894465797327,1024.9127819548874,0.7562481374428637,0.7668922305764412,0.29538847117794487,0.28786967418546366,0.2984134210526315,0.997,0.196,0.196,0.017806197994987484,0.031078038821556353,knn,0.995,0.995,0.995,0.30000000000000004,OoD Test,OoD Test
0,Base Tree,350.5,2355.515563490564,2231.492230576441,0.6851755602030075,0.7078696741854636,0.38458646616541353,0.37706766917293233,0.3892939323308271,0.997,0.196,0.196,0.01644411779448622,0.028926085441102756,knn,0.995,0.995,0.995,0.4,OoD Test,OoD Test
1,Detector Tree,350.5,1163.774836634722,1142.654135338346,0.6832315259439383,0.7078696741854636,0.38458646616541353,0.37706766917293233,0.3892939323308271,0.997,0.196,0.196,0.01644411779448622,0.02991361953206519,knn,0.995,0.995,0.995,0.4,OoD Test,OoD Test
0,Base Tree,350.5,2796.1780147061654,2719.781077694235,0.6045419918195489,0.6185213032581454,0.4860401002506266,0.4835338345864662,0.48996006015037596,0.997,0.196,0.196,0.01616206015037594,0.02902389903258146,knn,0.995,0.995,0.995,0.5,OoD Test,OoD Test
1,Detector Tree,350.5,1295.6828213952854,1290.2696741854636,0.6023528046127934,0.6185213032581454,0.4860401002506266,0.4835338345864662,0.48996006015037596,0.997,0.196,0.196,0.01616206015037594,0.029609146451492558,knn,0.995,0.995,0.995,0.5,OoD Test,OoD Test
0,Base Tree,350.5,3324.739436509436,3455.433082706767,0.5078244397969925,0.48390977443609023,0.6154135338345864,0.6229323308270677,0.6107060676691729,0.997,0.196,0.196,0.016444117794486176,0.029740507536340877,knn,0.995,0.995,0.995,0.6000000000000001,OoD Test,OoD Test
1,Detector Tree,350.5,1453.902501288399,1488.436090225564,0.5053411989665826,0.48390977443609023,0.6154135338345864,0.6229323308270677,0.6107060676691729,0.997,0.196,0.196,0.016444117794486176,0.028560543931665384,knn,0.995,0.995,0.995,0.6000000000000001,OoD Test,OoD Test
0,Base Tree,350.5,3722.5656938118427,3777.9913533834588,0.43502915026315786,0.42488721804511276,0.7046115288220551,0.7121303258145363,0.7015865789473684,0.997,0.196,0.196,0.017806197994987488,0.029337483335839604,knn,0.995,0.995,0.995,0.7000000000000001,OoD Test,OoD Test
1,Detector Tree,350.5,1572.9878913433886,1606.1774436090227,0.4323245874676573,0.42488721804511276,0.7046115288220551,0.7121303258145363,0.7015865789473684,0.997,0.196,0.196,0.017806197994987488,0.02884827997946539,knn,0.995,0.995,0.995,0.7000000000000001,OoD Test,OoD Test
0,Base Tree,350.5,4180.496652013572,4213.136842105263,0.3512357452857142,0.3452631578947368,0.8057894736842105,0.8133082706766918,0.8061975714285715,0.997,0.196,0.196,0.011511195488721808,0.027973356984962387,knn,0.995,0.995,0.995,0.8,OoD Test,OoD Test
1,Detector Tree,350.5,1710.0650343793625,1739.7323308270675,0.34827642258514274,0.3452631578947368,0.8057894736842105,0.8133082706766918,0.8061975714285715,0.997,0.196,0.196,0.011511195488721808,0.027112517782031827,knn,0.995,0.995,0.995,0.8,OoD Test,OoD Test
0,Base Tree,350.5,4591.811656297594,4616.094987468671,0.2759722495338346,0.27152882205513784,0.8978696741854637,0.9053884711779449,0.9001594887218045,0.997,0.196,0.196,0.01764895238095238,0.027348295578947367,knn,0.995,0.995,0.995,0.9,OoD Test,OoD Test
1,Detector Tree,350.5,1833.1881486070874,1861.2781954887218,0.2727841006978624,0.27152882205513784,0.8978696741854637,0.9053884711779449,0.9001594887218045,0.997,0.196,0.196,0.01764895238095238,0.027325439257202714,knn,0.995,0.995,0.995,0.9,OoD Test,OoD Test
0,Base Tree,350.5,4975.323701789812,5051.925313283208,0.20579621193233077,0.19177944862155388,0.9924812030075187,1.0,0.987770022556391,0.997,0.196,0.196,0.012229977443608963,0.02181034981203005,knn,0.995,0.995,0.995,1.0,OoD Test,OoD Test
