,Tree,t,Risk Estimate,True Risk,E[f(x)=y],Accuracy,ood_pred,is_ood,Estimated Rate,ind_acc,ood_val_acc,ood_test_acc,Rate Error,Accuracy Error,dsd,ba,tpr,tnr,rate,test_set,val_set
0,Base Tree,350.5,4107.031438246906,3785.11365914787,0.3646786023335946,0.42358395989974934,0.057919799498746864,0.0,0.07120835978835974,0.38657407407407407,0.07908950617283951,0.1375,0.07120835978835974,0.07084936964109516,energy,0.9611111111111111,0.9847222222222223,0.9375,0.0,Art,noise
1,Detector Tree,350.5,3746.228331333402,3687.208270676692,0.37779138475714324,0.42358395989974934,0.057919799498746864,0.0,0.07120835978835974,0.38657407407407407,0.07908950617283951,0.1375,0.07120835978835974,0.06225164080032834,energy,0.9611111111111111,0.9847222222222223,0.9375,0.0,Art,noise
0,Base Tree,350.5,4095.9205573113863,3786.346365914787,0.36671170040047824,0.4233583959899749,0.05255639097744361,0.0,0.06459632692843213,0.38657407407407407,0.07908950617283951,0.11805555555555555,0.06459632692843213,0.06783195900738642,energy,0.9611111111111111,0.9847222222222223,0.9375,0.0,Clipart,noise
1,Detector Tree,350.5,3792.730957480874,3694.647117794486,0.3725557641544466,0.4233583959899749,0.05255639097744361,0.0,0.06459632692843213,0.38657407407407407,0.07908950617283951,0.11805555555555555,0.06459632692843213,0.06484663726977459,energy,0.9611111111111111,0.9847222222222223,0.9375,0.0,Clipart,noise
0,Base Tree,350.5,4094.192966218256,3906.055889724311,0.367027819539203,0.40145363408521306,0.0493483709273183,0.0,0.06356824561403504,0.38657407407407407,0.07908950617283951,0.3148148148148148,0.06356824561403504,0.03468076051862335,energy,0.9611111111111111,0.9847222222222223,0.9375,0.0,Product,noise
1,Detector Tree,350.5,3889.0265040908566,3797.6580200501253,0.3574992979363227,0.40145363408521306,0.0493483709273183,0.0,0.06356824561403504,0.38657407407407407,0.07908950617283951,0.3148148148148148,0.06356824561403504,0.043965577483204385,energy,0.9611111111111111,0.9847222222222223,0.9375,0.0,Product,noise
0,Base Tree,350.5,4081.4333652523796,3892.6330827067673,0.3693626047113669,0.4039097744360902,0.061253132832080205,0.0,0.06910181008075739,0.38657407407407407,0.1375,0.1375,0.06910181008075739,0.03887980380993636,energy,0.9611111111111111,0.9847222222222223,0.9375,0.0,Art,Art
1,Detector Tree,350.5,3720.753220760515,3798.442857142857,0.38751694238847045,0.4039097744360902,0.061253132832080205,0.0,0.06910181008075739,0.38657407407407407,0.1375,0.1375,0.06910181008075739,0.02825789394001168,energy,0.9611111111111111,0.9847222222222223,0.9375,0.0,Art,Art
0,Base Tree,350.5,4090.612299160259,3960.1580200501253,0.36768301936683273,0.39155388471177943,0.06498746867167919,0.0,0.07584512670565297,0.38657407407407407,0.1375,0.11805555555555555,0.07584512670565297,0.04331713784203307,energy,0.9611111111111111,0.9847222222222223,0.9375,0.0,Clipart,Art
1,Detector Tree,350.5,3773.4322594891346,3851.8586466165416,0.37503169412032156,0.39155388471177943,0.06498746867167919,0.0,0.07584512670565297,0.38657407407407407,0.1375,0.11805555555555555,0.07584512670565297,0.04108385514909759,energy,0.9611111111111111,0.9847222222222223,0.9375,0.0,Clipart,Art
0,Base Tree,350.5,4106.950014975247,3934.408145363409,0.36469350137689904,0.39626566416040104,0.07849624060150376,0.0,0.08784765246449452,0.38657407407407407,0.1375,0.3148148148148148,0.08784765246449452,0.03481890248770073,energy,0.9611111111111111,0.9847222222222223,0.9375,0.0,Product,Art
1,Detector Tree,350.5,3751.61658074061,3731.627067669173,0.36991306632656407,0.39626566416040104,0.07849624060150376,0.0,0.08784765246449452,0.38657407407407407,0.1375,0.3148148148148148,0.08784765246449452,0.03084562963005175,energy,0.9611111111111111,0.9847222222222223,0.9375,0.0,Product,Art
0,Base Tree,350.5,4087.288420418716,3983.8533834586465,0.36829123139639225,0.38721804511278196,0.057293233082706764,0.0,0.06808782790309101,0.38657407407407407,0.11805555555555555,0.1375,0.06808782790309101,0.041354493512588054,energy,0.9611111111111111,0.9847222222222223,0.9375,0.0,Art,Clipart
1,Detector Tree,350.5,3823.995986313823,3858.8231829573933,0.3687550479495625,0.38721804511278196,0.057293233082706764,0.0,0.06808782790309101,0.38657407407407407,0.11805555555555555,0.1375,0.06808782790309101,0.04136780589764646,energy,0.9611111111111111,0.9847222222222223,0.9375,0.0,Art,Clipart
0,Base Tree,350.5,4092.0023099777472,3915.9175438596494,0.3674286715502749,0.3996491228070176,0.06325814536340853,0.0,0.0713001197438039,0.38657407407407407,0.11805555555555555,0.11805555555555555,0.0713001197438039,0.04162921003640788,energy,0.9611111111111111,0.9847222222222223,0.9375,0.0,Clipart,Clipart
1,Detector Tree,350.5,3827.337356897003,3854.095864661654,0.3657123169490599,0.3996491228070176,0.06325814536340853,0.0,0.0713001197438039,0.38657407407407407,0.11805555555555555,0.11805555555555555,0.0713001197438039,0.042601928494330615,energy,0.9611111111111111,0.9847222222222223,0.9375,0.0,Clipart,Clipart
0,Base Tree,350.5,4064.9166085447673,3888.6610275689222,0.3723848840723208,0.40463659147869674,0.038295739348370925,0.0,0.052842500696184846,0.38657407407407407,0.11805555555555555,0.3148148148148148,0.052842500696184846,0.03268617268479839,energy,0.9611111111111111,0.9847222222222223,0.9375,0.0,Product,Clipart
1,Detector Tree,350.5,3819.957149868872,3796.217418546366,0.3768127564831586,0.40463659147869674,0.038295739348370925,0.0,0.052842500696184846,0.38657407407407407,0.11805555555555555,0.3148148148148148,0.052842500696184846,0.0289620605498089,energy,0.9611111111111111,0.9847222222222223,0.9375,0.0,Product,Clipart
0,Base Tree,350.5,4014.008044580265,4051.9261904761906,0.38170026631651144,0.37476190476190474,0.052030075187969926,0.0,0.06791886939571144,0.38657407407407407,0.3148148148148148,0.1375,0.06791886939571144,0.04065741101725508,energy,0.9611111111111111,0.9847222222222223,0.9375,0.0,Art,Product
1,Detector Tree,350.5,3841.9242850842356,3942.685213032581,0.37770751336861,0.37476190476190474,0.052030075187969926,0.0,0.06791886939571144,0.38657407407407407,0.3148148148148148,0.1375,0.06791886939571144,0.039806100749129006,energy,0.9611111111111111,0.9847222222222223,0.9375,0.0,Art,Product
