,Tree,t,Risk Estimate,E[f(x)=y],Accuracy,ood_pred,Estimated Rate,ind_acc,ood_val_acc,ood_test_acc,Rate Error,Accuracy Error,dsd,ba,tpr,tnr,rate,test_set,val_set
0,Base Tree,350.5,2066.069895038167,0.7653983778625956,0.9921553884711779,0.0,0.23460162213740446,1.0,0.0,0.0,0.23460162213740446,0.2267570106085824,grad_magnitude,1.0,1.0,1.0,0.0,outdoor,outdoor
1,Detector Tree,350.5,1436.5195592343398,0.5858346768346926,0.9921553884711779,0.0,0.23460162213740446,1.0,0.0,0.0,0.23460162213740446,0.4063207116364853,grad_magnitude,1.0,1.0,1.0,0.0,outdoor,outdoor
0,Base Tree,350.5,2066.069895038167,0.7653983778625956,0.8412781954887218,0.0,0.23460162213740446,1.0,0.0,0.0,0.13460162213740445,0.07587981762612621,grad_magnitude,1.0,1.0,1.0,0.1,outdoor,outdoor
1,Detector Tree,350.5,1436.5195592343398,0.5858346768346926,0.8412781954887218,0.0,0.23460162213740446,1.0,0.0,0.0,0.13460162213740445,0.2554435186540292,grad_magnitude,1.0,1.0,1.0,0.1,outdoor,outdoor
0,Base Tree,350.5,2066.069895038167,0.7653983778625956,0.4088471177944862,0.0,0.23460162213740446,1.0,0.0,0.0,0.03460162213740445,0.35655126006810933,grad_magnitude,1.0,1.0,1.0,0.2,outdoor,outdoor
1,Detector Tree,350.5,1436.5195592343398,0.5858346768346926,0.4088471177944862,0.0,0.23460162213740446,1.0,0.0,0.0,0.03460162213740445,0.17698755904020638,grad_magnitude,1.0,1.0,1.0,0.2,outdoor,outdoor
0,Base Tree,350.5,2066.069895038167,0.7653983778625956,0.08087719298245614,0.0,0.23460162213740446,1.0,0.0,0.0,0.06539837786259559,0.6845211848801395,grad_magnitude,1.0,1.0,1.0,0.30000000000000004,outdoor,outdoor
1,Detector Tree,350.5,1436.5195592343398,0.5858346768346926,0.08087719298245614,0.0,0.23460162213740446,1.0,0.0,0.0,0.06539837786259559,0.5049574838522365,grad_magnitude,1.0,1.0,1.0,0.30000000000000004,outdoor,outdoor
0,Base Tree,350.5,2072.6997992775346,0.7643115083151583,0.015413533834586468,0.0010025062656641604,0.23568849168484174,1.0,0.0,0.0,0.16431150831515828,0.7488979744805717,grad_magnitude,1.0,1.0,1.0,0.4,outdoor,outdoor
1,Detector Tree,350.5,1438.8231936816012,0.5850027886461359,0.015413533834586468,0.0010025062656641604,0.23568849168484174,1.0,0.0,0.0,0.16431150831515828,0.5695892548115493,grad_magnitude,1.0,1.0,1.0,0.4,outdoor,outdoor
0,Base Tree,350.5,2129.8322078538417,0.7549455396960916,0.0,0.019899749373433584,0.2450544603039085,1.0,0.0,0.0,0.2549455396960915,0.7549455396960916,grad_magnitude,1.0,1.0,1.0,0.5,outdoor,outdoor
1,Detector Tree,350.5,1458.6744886173399,0.57783409145799,0.0,0.019899749373433584,0.2450544603039085,1.0,0.0,0.0,0.2549455396960915,0.57783409145799,grad_magnitude,1.0,1.0,1.0,0.5,outdoor,outdoor
0,Base Tree,350.5,2428.389698503773,0.7060016887698733,0.0,0.11035087719298246,0.2939983112301267,1.0,0.0,0.0,0.3060016887698734,0.7060016887698733,grad_magnitude,1.0,1.0,1.0,0.6000000000000001,outdoor,outdoor
1,Detector Tree,350.5,1562.411630982868,0.540372547352714,0.0,0.11035087719298246,0.2939983112301267,1.0,0.0,0.0,0.3060016887698734,0.540372547352714,grad_magnitude,1.0,1.0,1.0,0.6000000000000001,outdoor,outdoor
0,Base Tree,350.5,3665.1597884029015,0.5032524937044424,0.0,0.5103759398496241,0.49674750629555764,1.0,0.0,0.0,0.20325249370444248,0.5032524937044424,grad_magnitude,1.0,1.0,1.0,0.7000000000000001,outdoor,outdoor
1,Detector Tree,350.5,1992.1412438959392,0.3851886423366862,0.0,0.5103759398496241,0.49674750629555764,1.0,0.0,0.0,0.20325249370444248,0.3851886423366862,grad_magnitude,1.0,1.0,1.0,0.7000000000000001,outdoor,outdoor
0,Base Tree,350.5,4885.211483303322,0.3032440191306031,0.0,0.8793233082706767,0.6967559808693968,1.0,0.0,0.0,0.10324401913060315,0.3032440191306031,grad_magnitude,1.0,1.0,1.0,0.8,outdoor,outdoor
1,Detector Tree,350.5,2416.0618633105432,0.23210248033909747,0.0,0.8793233082706767,0.6967559808693968,1.0,0.0,0.0,0.10324401913060315,0.23210248033909747,grad_magnitude,1.0,1.0,1.0,0.8,outdoor,outdoor
