,Tree,t,Risk Estimate,True Risk,E[f(x)=y],Accuracy,ood_pred,is_ood,Estimated Rate,ind_acc,ood_val_acc,ood_test_acc,Rate Error,Accuracy Error,dsd,ba,tpr,tnr,rate,test_set,val_set
0,Base Tree,350.5,736.8834445964285,800.1827067669172,0.9813571007142858,0.9697744360902255,0.015087719298245613,0.0,0.012255683458646565,0.993,0.043000000000000003,0.043000000000000003,0.012255683458646565,0.01775995134085216,energy,0.98675,0.9995,0.974,0.0,dslr,dslr
1,Detector Tree,350.5,707.5048740770271,820.0984962406014,0.9781342229138403,0.9697744360902255,0.015087719298245613,0.0,0.012255683458646565,0.993,0.043000000000000003,0.043000000000000003,0.012255683458646565,0.01680094180493662,energy,0.98675,0.9995,0.974,0.0,dslr,dslr
0,Base Tree,350.5,1336.3699122589285,1412.5640350877195,0.8716614982142857,0.8577192982456141,0.13636591478696744,0.1212781954887218,0.12772473872180448,0.993,0.043000000000000003,0.043000000000000003,0.03139926152882203,0.028023941998746863,energy,0.98675,0.9995,0.974,0.1,dslr,dslr
1,Detector Tree,350.5,865.9377611113902,952.792230576441,0.868803561624009,0.8577192982456141,0.13636591478696744,0.1212781954887218,0.12772473872180448,0.993,0.043000000000000003,0.043000000000000003,0.03139926152882203,0.02822941818821676,energy,0.98675,0.9995,0.974,0.1,dslr,dslr
0,Base Tree,350.5,1854.1523873196427,1929.6160401002508,0.7769163060714286,0.763107769423559,0.23488721804511278,0.21979949874686716,0.227456519924812,0.993,0.043000000000000003,0.043000000000000003,0.02745651992481198,0.025327915307017557,energy,0.98675,0.9995,0.974,0.2,dslr,dslr
1,Detector Tree,350.5,1002.7778347489666,1069.1436090225563,0.7743735728647905,0.763107769423559,0.23488721804511278,0.21979949874686716,0.227456519924812,0.993,0.043000000000000003,0.043000000000000003,0.02745651992481198,0.025021546195362707,energy,0.98675,0.9995,0.974,0.2,dslr,dslr
0,Base Tree,350.5,2368.0409991339284,2445.9832080200504,0.6828836232142858,0.6686215538847117,0.33448621553884716,0.3193984962406015,0.3264382913533834,0.993,0.043000000000000003,0.043000000000000003,0.026438291353383374,0.029552997036340845,energy,0.98675,0.9995,0.974,0.30000000000000004,dslr,dslr
1,Detector Tree,350.5,1138.5888342887504,1186.3696741854637,0.6806537229772035,0.6686215538847117,0.33448621553884716,0.3193984962406015,0.3264382913533834,0.993,0.043000000000000003,0.043000000000000003,0.026438291353383374,0.029258725883525762,energy,0.98675,0.9995,0.974,0.30000000000000004,dslr,dslr
0,Base Tree,350.5,2857.024846703571,2933.998120300752,0.5934080792857144,0.5793233082706767,0.42619047619047623,0.4137844611528822,0.42062307443609015,0.993,0.043000000000000003,0.043000000000000003,0.028965989724310737,0.03838728880952382,energy,0.98675,0.9995,0.974,0.4,dslr,dslr
1,Detector Tree,350.5,1267.8179776682541,1293.7225563909774,0.591475851084134,0.5793233082706767,0.42619047619047623,0.4137844611528822,0.42062307443609015,0.993,0.043000000000000003,0.043000000000000003,0.028965989724310737,0.03810600021345419,energy,0.98675,0.9995,0.974,0.4,dslr,dslr
0,Base Tree,350.5,3417.5625482303567,3550.0775689223055,0.4908394239285715,0.46659147869674183,0.5437844611528821,0.5313784461152883,0.5285900800751879,0.993,0.043000000000000003,0.043000000000000003,0.03585571390977441,0.03440567455513788,energy,0.98675,0.9995,0.974,0.5,dslr,dslr
1,Detector Tree,350.5,1415.9574455878064,1436.0716791979949,0.48924842662739493,0.46659147869674183,0.5437844611528821,0.5313784461152883,0.5285900800751879,0.993,0.043000000000000003,0.043000000000000003,0.03585571390977441,0.03374319417000157,energy,0.98675,0.9995,0.974,0.5,dslr,dslr
0,Base Tree,350.5,3609.8780978928567,3713.616666666667,0.4556490214285715,0.43666666666666665,0.5888972431077695,0.5862155388471179,0.5656326090225563,0.993,0.043000000000000003,0.043000000000000003,0.038718213533834686,0.036414095639097754,energy,0.98675,0.9995,0.974,0.6000000000000001,dslr,dslr
1,Detector Tree,350.5,1466.782792610959,1481.375939849624,0.45417509744466555,0.43666666666666665,0.5888972431077695,0.5862155388471179,0.5656326090225563,0.993,0.043000000000000003,0.043000000000000003,0.038718213533834686,0.03620986970025801,energy,0.98675,0.9995,0.974,0.6000000000000001,dslr,dslr
0,Base Tree,350.5,4098.8619454624995,4201.631578947368,0.36617347749999996,0.34736842105263155,0.6806015037593985,0.6806015037593985,0.6598173921052631,0.993,0.043000000000000003,0.043000000000000003,0.04018260789473692,0.022361261660401005,energy,0.98675,0.9995,0.974,0.7000000000000001,dslr,dslr
1,Detector Tree,350.5,1596.0119359904625,1588.728822055138,0.364997225551596,0.34736842105263155,0.6806015037593985,0.6806015037593985,0.6598173921052631,0.993,0.043000000000000003,0.043000000000000003,0.04018260789473692,0.02170036895314914,energy,0.98675,0.9995,0.974,0.7000000000000001,dslr,dslr
0,Base Tree,350.5,4612.750557276786,4717.998746867168,0.27214079464285706,0.2528822055137845,0.7802005012531329,0.7802005012531329,0.7587991635338346,0.993,0.043000000000000003,0.043000000000000003,0.0412008364661654,0.02357256622180448,energy,0.98675,0.9995,0.974,0.8,dslr,dslr
1,Detector Tree,350.5,1731.8229355302465,1705.954887218045,0.271277375664009,0.2528822055137845,0.7802005012531329,0.7802005012531329,0.7587991635338346,0.993,0.043000000000000003,0.043000000000000003,0.0412008364661654,0.02302064093586849,energy,0.98675,0.9995,0.974,0.8,dslr,dslr
0,Base Tree,350.5,5130.533032337499,5235.050751879699,0.17739560249999997,0.1582706766917293,0.8787218045112782,0.8787218045112782,0.8585309447368422,0.993,0.043000000000000003,0.043000000000000003,0.041469055263157896,0.023439312261904738,energy,0.98675,0.9995,0.974,0.9,dslr,dslr
1,Detector Tree,350.5,1868.6630091678228,1822.3062656641603,0.17684738690479054,0.1582706766917293,0.8787218045112782,0.8787218045112782,0.8585309447368422,0.993,0.043000000000000003,0.043000000000000003,0.041469055263157896,0.0230887692411311,energy,0.98675,0.9995,0.974,0.9,dslr,dslr
