,Tree,t,Risk Estimate,True Risk,E[f(x)=y],Accuracy,ood_pred,is_ood,Estimated Rate,ind_acc,ood_val_acc,ood_test_acc,Rate Error,Accuracy Error,dsd,ba,tpr,tnr,rate,test_set,val_set
0,Base Tree,350.5,640.465,635.0,0.9990000000000001,1.0,0.0,0.0,0.0,0.9990000000000001,0.10400000000000001,0.10400000000000001,0.0,0.0009999999999998899,energy,1.0,1.0,1.0,0.0,Art,Art
1,Detector Tree,350.5,640.465,635.0,0.9990000000000001,1.0,0.0,0.0,0.0,0.9990000000000001,0.10400000000000001,0.10400000000000001,0.0,0.0009999999999998899,energy,1.0,1.0,1.0,0.0,Art,Art
0,Base Tree,350.5,1226.676614254386,1236.5609022556391,0.8917334649122807,0.8899248120300751,0.1255388471177945,0.1255388471177945,0.11985087719298246,0.9990000000000001,0.10400000000000001,0.10400000000000001,0.025691979949874686,0.018660329573934847,energy,1.0,1.0,1.0,0.1,Art,Art
1,Detector Tree,350.5,798.0131728508771,800.7112781954887,0.8905349561403508,0.8899248120300751,0.1255388471177945,0.1255388471177945,0.11985087719298246,0.9990000000000001,0.10400000000000001,0.10400000000000001,0.025691979949874686,0.018675783208020057,energy,1.0,1.0,1.0,0.1,Art,Art
0,Base Tree,350.5,1600.9287308333335,1598.2918546365913,0.8232518333333334,0.823734335839599,0.2020050125313283,0.2020050125313283,0.1963666666666667,0.9990000000000001,0.10400000000000001,0.10400000000000001,0.023915538847117793,0.020826058897243083,energy,1.0,1.0,1.0,0.2,Art,Art
1,Detector Tree,350.5,898.5958561666667,901.6466165413534,0.8212881666666667,0.823734335839599,0.2020050125313283,0.2020050125313283,0.1963666666666667,0.9990000000000001,0.10400000000000001,0.10400000000000001,0.023915538847117793,0.021316828320801985,energy,1.0,1.0,1.0,0.2,Art,Art
0,Base Tree,350.5,2194.5935641353385,2188.073558897243,0.7146214887218044,0.7158145363408521,0.3219799498746867,0.3219799498746867,0.31774135338345866,0.9990000000000001,0.10400000000000001,0.10400000000000001,0.043804010025062644,0.02893044862155389,energy,1.0,1.0,1.0,0.30000000000000004,Art,Art
1,Detector Tree,350.5,1058.1471299699247,1060.0135338345865,0.7114440751879698,0.7158145363408521,0.3219799498746867,0.3219799498746867,0.31774135338345866,0.9990000000000001,0.10400000000000001,0.10400000000000001,0.043804010025062644,0.028764491228070174,energy,1.0,1.0,1.0,0.30000000000000004,Art,Art
0,Base Tree,350.5,2726.0252442481205,2741.969799498747,0.6173787293233083,0.6144611528822056,0.4342606516290727,0.4342606516290727,0.4263924812030075,0.9990000000000001,0.10400000000000001,0.10400000000000001,0.042774937343358396,0.02609127067669174,energy,1.0,1.0,1.0,0.4,Art,Art
1,Detector Tree,350.5,1200.9728402781955,1208.224060150376,0.6131148045112782,0.6144611528822056,0.4342606516290727,0.4342606516290727,0.4263924812030075,0.9990000000000001,0.10400000000000001,0.10400000000000001,0.042774937343358396,0.025945025062656644,energy,1.0,1.0,1.0,0.4,Art,Art
0,Base Tree,350.5,3217.9413789661658,3158.624686716792,0.5273666278195489,0.5382205513784462,0.530250626566416,0.530250626566416,0.5269646616541354,0.9990000000000001,0.10400000000000001,0.10400000000000001,0.03425187969924813,0.02330929197994987,energy,1.0,1.0,1.0,0.5,Art,Art
1,Detector Tree,350.5,1333.1784915075189,1334.9308270676693,0.5220969812030075,0.5382205513784462,0.530250626566416,0.530250626566416,0.5269646616541354,0.9990000000000001,0.10400000000000001,0.10400000000000001,0.03425187969924813,0.024785387218045116,energy,1.0,1.0,1.0,0.5,Art,Art
0,Base Tree,350.5,3446.07975575188,3362.7061403508774,0.48562127067669175,0.5008771929824561,0.5657393483709273,0.5657393483709273,0.5736075187969926,0.9990000000000001,0.10400000000000001,0.10400000000000001,0.0427749373433584,0.03957426065162908,energy,1.0,1.0,1.0,0.6000000000000001,Art,Art
1,Detector Tree,350.5,1394.4921597218045,1381.775939849624,0.4798851954887218,0.5008771929824561,0.5657393483709273,0.5657393483709273,0.5736075187969926,0.9990000000000001,0.10400000000000001,0.10400000000000001,0.0427749373433584,0.04216399248120301,energy,1.0,1.0,1.0,0.6000000000000001,Art,Art
0,Base Tree,350.5,3977.511435864662,3916.6023809523813,0.38837851127819545,0.3995238095238095,0.6780200501253132,0.6780200501253132,0.6822586466165413,0.9990000000000001,0.10400000000000001,0.10400000000000001,0.043804010025062665,0.04209880451127819,energy,1.0,1.0,1.0,0.7000000000000001,Art,Art
1,Detector Tree,350.5,1537.3178700300753,1529.9864661654135,0.3815559248120301,0.3995238095238095,0.6780200501253132,0.6780200501253132,0.6822586466165413,0.9990000000000001,0.10400000000000001,0.10400000000000001,0.043804010025062665,0.044362418546365905,energy,1.0,1.0,1.0,0.7000000000000001,Art,Art
0,Base Tree,350.5,4571.176269166667,4506.384085213032,0.2797481666666667,0.2916040100250627,0.7979949874686716,0.7979949874686716,0.8036333333333333,0.9990000000000001,0.10400000000000001,0.10400000000000001,0.023915538847117775,0.02929338721804512,energy,1.0,1.0,1.0,0.8,Art,Art
1,Detector Tree,350.5,1696.8691438333333,1688.3533834586467,0.2717118333333333,0.2916040100250627,0.7979949874686716,0.7979949874686716,0.8036333333333333,0.9990000000000001,0.10400000000000001,0.10400000000000001,0.023915538847117775,0.0316000313283208,energy,1.0,1.0,1.0,0.8,Art,Art
0,Base Tree,350.5,4945.428385745614,4868.115037593985,0.21126653508771928,0.22541353383458645,0.8744611528822056,0.8744611528822056,0.8801491228070176,0.9990000000000001,0.10400000000000001,0.10400000000000001,0.025691979949874707,0.030789307017543857,energy,1.0,1.0,1.0,0.9,Art,Art
1,Detector Tree,350.5,1797.451827149123,1789.2887218045112,0.2024650438596491,0.22541353383458645,0.8744611528822056,0.8744611528822056,0.8801491228070176,0.9990000000000001,0.10400000000000001,0.10400000000000001,0.025691979949874707,0.033747527568922304,energy,1.0,1.0,1.0,0.9,Art,Art
