,Tree,t,Risk Estimate,True Risk,E[f(x)=y],Accuracy,ood_pred,is_ood,Estimated Rate,ind_acc,ood_val_acc,ood_test_acc,Rate Error,Accuracy Error,dsd,ba,tpr,tnr,rate,test_set,val_set
0,Base Tree,350.5,2004.898442946221,1051.1070175438597,0.7493323983629971,0.923859649122807,0.19578947368421054,0.0,0.2755562955046879,0.936698717948718,0.25674212598425195,0.25674212598425195,0.2755562955046879,0.17452725075980993,cross_entropy,0.8393854624450182,0.8613029761720878,0.8174679487179488,0.0,outdoor,outdoor
1,Detector Tree,350.5,1309.7246974818395,1171.2120300751878,0.7482109576181207,0.923859649122807,0.19578947368421054,0.0,0.2755562955046879,0.936698717948718,0.25674212598425195,0.25674212598425195,0.2755562955046879,0.17564869150468637,cross_entropy,0.8393854624450182,0.8613029761720878,0.8174679487179488,0.0,outdoor,outdoor
0,Base Tree,350.5,2020.7490285394006,1064.2558897243107,0.7464320167356998,0.9214536340852131,0.20887218045112782,0.0,0.279821834895839,0.936698717948718,0.25674212598425195,0.2686960690316395,0.279821834895839,0.17502161734951324,cross_entropy,0.8393854624450182,0.8613029761720878,0.8174679487179488,0.0,water,outdoor
1,Detector Tree,350.5,1303.9585598129465,1276.0033834586466,0.7530805149948859,0.9214536340852131,0.20887218045112782,0.0,0.279821834895839,0.936698717948718,0.25674212598425195,0.2686960690316395,0.279821834895839,0.16837311909032715,cross_entropy,0.8393854624450182,0.8613029761720878,0.8174679487179488,0.0,water,outdoor
0,Base Tree,350.5,1892.19264990074,959.7497493734336,0.7699555992862324,0.940576441102757,0.15636591478696743,0.0,0.24522612271578573,0.936698717948718,0.25674212598425195,0.2367957746478873,0.24522612271578573,0.1706208418165245,cross_entropy,0.8393854624450182,0.8613029761720878,0.8174679487179488,0.0,rock,outdoor
1,Detector Tree,350.5,1204.6595370940036,1156.4280701754385,0.7757012641561386,0.940576441102757,0.15636591478696743,0.0,0.24522612271578573,0.936698717948718,0.25674212598425195,0.2367957746478873,0.24522612271578573,0.16487517694661824,cross_entropy,0.8393854624450182,0.8613029761720878,0.8174679487179488,0.0,rock,outdoor
0,Base Tree,350.5,1904.1485454628285,938.7937343358396,0.7677678782318703,0.9444110275689223,0.16047619047619047,0.0,0.24844356494697503,0.936698717948718,0.25674212598425195,0.2340625,0.24844356494697503,0.17664314933705197,cross_entropy,0.8393854624450182,0.8613029761720878,0.8174679487179488,0.0,grass,outdoor
1,Detector Tree,350.5,1256.980665952634,1119.3937343358396,0.7685100254023485,0.9444110275689223,0.16047619047619047,0.0,0.24844356494697503,0.936698717948718,0.25674212598425195,0.2340625,0.24844356494697503,0.1759010021665738,cross_entropy,0.8393854624450182,0.8613029761720878,0.8174679487179488,0.0,grass,outdoor
0,Base Tree,350.5,1954.0449549489597,1044.8065162907267,0.7586377026625873,0.9250125313283207,0.18536340852130329,0.0,0.26187115087993124,0.936698717948718,0.25674212598425195,0.24737698986975395,0.26187115087993124,0.16637482866573342,cross_entropy,0.8393854624450182,0.8613029761720878,0.8174679487179488,0.0,autumn,outdoor
1,Detector Tree,350.5,1283.5823977046637,1236.6167919799498,0.7550927372049824,0.9250125313283207,0.18536340852130329,0.0,0.26187115087993124,0.936698717948718,0.25674212598425195,0.24737698986975395,0.26187115087993124,0.16991979412333844,cross_entropy,0.8393854624450182,0.8613029761720878,0.8174679487179488,0.0,autumn,outdoor
0,Base Tree,350.5,1909.4998669977153,963.1739348370928,0.7667886794148736,0.9399498746867169,0.1669924812030075,0.0,0.25435533647851727,0.936698717948718,0.2686960690316395,0.25674212598425195,0.25435533647851727,0.1731611952718432,cross_entropy,0.8393854624450182,0.8613029761720878,0.8174679487179488,0.0,outdoor,water
1,Detector Tree,350.5,1234.303512915062,1118.4075187969925,0.7720615681009803,0.9399498746867169,0.1669924812030075,0.0,0.25435533647851727,0.936698717948718,0.2686960690316395,0.25674212598425195,0.25435533647851727,0.16788830658573656,cross_entropy,0.8393854624450182,0.8613029761720878,0.8174679487179488,0.0,outdoor,water
0,Base Tree,350.5,1954.0593960053225,973.0355889724311,0.7586350602003069,0.9381453634085213,0.182531328320802,0.0,0.26656130486469776,0.936698717948718,0.2686960690316395,0.2686960690316395,0.26656130486469776,0.17951030320821437,cross_entropy,0.8393854624450182,0.8613029761720878,0.8174679487179488,0.0,water,water
1,Detector Tree,350.5,1243.0851638261577,1147.410776942356,0.7658646405290481,0.9381453634085213,0.182531328320802,0.0,0.26656130486469776,0.936698717948718,0.2686960690316395,0.2686960690316395,0.26656130486469776,0.17228072287947316,cross_entropy,0.8393854624450182,0.8613029761720878,0.8174679487179488,0.0,water,water
0,Base Tree,350.5,1928.96135773655,1067.2691729323308,0.7632275649155442,0.9209022556390978,0.17969924812030075,0.0,0.2596863250683116,0.936698717948718,0.2686960690316395,0.2367957746478873,0.2596863250683116,0.15767469072355345,cross_entropy,0.8393854624450182,0.8613029761720878,0.8174679487179488,0.0,rock,water
1,Detector Tree,350.5,1277.70122117035,1172.8464912280701,0.7618825260094831,0.9209022556390978,0.17969924812030075,0.0,0.2596863250683116,0.936698717948718,0.2686960690316395,0.2367957746478873,0.2596863250683116,0.15901972962961466,cross_entropy,0.8393854624450182,0.8613029761720878,0.8174679487179488,0.0,rock,water
0,Base Tree,350.5,1910.5910320495116,855.9284461152882,0.7665890151784974,0.9595739348370927,0.17343358395989975,0.0,0.2546542338507057,0.936698717948718,0.2686960690316395,0.2340625,0.2546542338507057,0.19298491965859532,cross_entropy,0.8393854624450182,0.8613029761720878,0.8174679487179488,0.0,grass,water
1,Detector Tree,350.5,1236.6016157168735,1017.1988721804511,0.7742360074192393,0.9595739348370927,0.17343358395989975,0.0,0.2546542338507057,0.936698717948718,0.2686960690316395,0.2340625,0.2546542338507057,0.18533792741785352,cross_entropy,0.8393854624450182,0.8613029761720878,0.8174679487179488,0.0,grass,water
0,Base Tree,350.5,1968.5426402699413,899.3471177944862,0.7559848782671654,0.9516290726817043,0.18350877192982457,0.0,0.2705286273557656,0.936698717948718,0.2686960690316395,0.24737698986975395,0.2705286273557656,0.19564419441453895,cross_entropy,0.8393854624450182,0.8613029761720878,0.8174679487179488,0.0,autumn,water
1,Detector Tree,350.5,1327.680757447432,1112.2676691729323,0.7496353223927075,0.9516290726817043,0.18350877192982457,0.0,0.2705286273557656,0.936698717948718,0.2686960690316395,0.24737698986975395,0.2705286273557656,0.20199375028899677,cross_entropy,0.8393854624450182,0.8613029761720878,0.8174679487179488,0.0,autumn,water
0,Base Tree,350.5,1960.0622872685701,970.1592731829573,0.757536635449484,0.9386716791979949,0.17699248120300753,0.0,0.2559813245737802,0.936698717948718,0.2367957746478873,0.25674212598425195,0.2559813245737802,0.18113504374851103,cross_entropy,0.8393854624450182,0.8613029761720878,0.8174679487179488,0.0,outdoor,rock
1,Detector Tree,350.5,1311.3259322374734,1203.7893483709274,0.7547384269542976,0.9386716791979949,0.17699248120300753,0.0,0.2559813245737802,0.936698717948718,0.2367957746478873,0.25674212598425195,0.2559813245737802,0.18393325224369733,cross_entropy,0.8393854624450182,0.8613029761720878,0.8174679487179488,0.0,outdoor,rock
0,Base Tree,350.5,2025.7429187157802,959.7497493734336,0.7455182216439561,0.940576441102757,0.19749373433583958,0.0,0.2731528680292878,0.936698717948718,0.2367957746478873,0.2686960690316395,0.2731528680292878,0.19505821945880084,cross_entropy,0.8393854624450182,0.8613029761720878,0.8174679487179488,0.0,water,rock
1,Detector Tree,350.5,1305.2878903218477,1123.1946115288222,0.7384844489926436,0.940576441102757,0.19749373433583958,0.0,0.2731528680292878,0.936698717948718,0.2367957746478873,0.2686960690316395,0.2731528680292878,0.20209199211011328,cross_entropy,0.8393854624450182,0.8613029761720878,0.8174679487179488,0.0,water,rock
0,Base Tree,350.5,1964.4089383951653,955.2298245614036,0.7567412738526688,0.9414035087719298,0.17385964912280702,0.0,0.25711771298938557,0.936698717948718,0.2367957746478873,0.2367957746478873,0.25711771298938557,0.184662234919261,cross_entropy,0.8393854624450182,0.8613029761720878,0.8174679487179488,0.0,rock,rock
1,Detector Tree,350.5,1285.085482853261,1070.2197994987469,0.7559462420314924,0.9414035087719298,0.17385964912280702,0.0,0.25711771298938557,0.936698717948718,0.2367957746478873,0.2367957746478873,0.25711771298938557,0.18545726674043744,cross_entropy,0.8393854624450182,0.8613029761720878,0.8174679487179488,0.0,rock,rock
0,Base Tree,350.5,1983.1086479873932,961.1194235588973,0.7533195520608612,0.9403258145363409,0.19002506265664162,0.0,0.2620065648288567,0.936698717948718,0.2367957746478873,0.2340625,0.2620065648288567,0.18700626247547958,cross_entropy,0.8393854624450182,0.8613029761720878,0.8174679487179488,0.0,grass,rock
1,Detector Tree,350.5,1298.9477782141466,1157.1655388471177,0.7557551602011187,0.9403258145363409,0.19002506265664162,0.0,0.2620065648288567,0.936698717948718,0.2367957746478873,0.2340625,0.2620065648288567,0.1845706543352222,cross_entropy,0.8393854624450182,0.8613029761720878,0.8174679487179488,0.0,grass,rock
0,Base Tree,350.5,1999.2856081158777,916.1941102756892,0.7503594495670854,0.9485463659147869,0.1768671679197995,0.0,0.2662358690804084,0.936698717948718,0.2367957746478873,0.24737698986975395,0.2662358690804084,0.1981869163477015,cross_entropy,0.8393854624450182,0.8613029761720878,0.8174679487179488,0.0,autumn,rock
1,Detector Tree,350.5,1316.9995530274168,1071.5873433583959,0.7441610632999422,0.9485463659147869,0.1768671679197995,0.0,0.2662358690804084,0.936698717948718,0.2367957746478873,0.24737698986975395,0.2662358690804084,0.20438530261484483,cross_entropy,0.8393854624450182,0.8613029761720878,0.8174679487179488,0.0,autumn,rock
0,Base Tree,350.5,1976.7573583686765,1100.278320802005,0.754481727654405,0.9148621553884713,0.17656641604010026,0.0,0.2593333301637635,0.936698717948718,0.2340625,0.25674212598425195,0.2593333301637635,0.1603804277340662,cross_entropy,0.8393854624450182,0.8613029761720878,0.8174679487179488,0.0,outdoor,grass
1,Detector Tree,350.5,1275.2021941045946,1235.6882205513784,0.7569335963310622,0.9148621553884713,0.17656641604010026,0.0,0.2593333301637635,0.936698717948718,0.2340625,0.25674212598425195,0.2593333301637635,0.15792855905740913,cross_entropy,0.8393854624450182,0.8613029761720878,0.8174679487179488,0.0,outdoor,grass
0,Base Tree,350.5,2014.6895470294312,895.2380952380952,0.7475407965179449,0.9523809523809523,0.19586466165413535,0.0,0.26921174371426837,0.936698717948718,0.2340625,0.2686960690316395,0.26921174371426837,0.2048401558630075,cross_entropy,0.8393854624450182,0.8613029761720878,0.8174679487179488,0.0,water,grass
1,Detector Tree,350.5,1368.9489260194557,1062.6961152882207,0.7343128701902436,0.9523809523809523,0.19586466165413535,0.0,0.26921174371426837,0.936698717948718,0.2340625,0.2686960690316395,0.26921174371426837,0.21806808219070875,cross_entropy,0.8393854624450182,0.8613029761720878,0.8174679487179488,0.0,water,grass
0,Base Tree,350.5,2037.6776239592482,925.2339598997493,0.7433343780495428,0.9468922305764411,0.20596491228070177,0.0,0.2751983671773775,0.936698717948718,0.2340625,0.2367957746478873,0.2751983671773775,0.20355785252689826,cross_entropy,0.8393854624450182,0.8613029761720878,0.8174679487179488,0.0,rock,grass
1,Detector Tree,350.5,1218.2868403848965,1139.3073934837093,0.7620977990056476,0.9468922305764411,0.20596491228070177,0.0,0.2751983671773775,0.936698717948718,0.2340625,0.2367957746478873,0.2751983671773775,0.18479443157079345,cross_entropy,0.8393854624450182,0.8613029761720878,0.8174679487179488,0.0,rock,grass
0,Base Tree,350.5,2049.517551621234,908.3869674185464,0.7411678771049892,0.9499749373433582,0.20406015037593986,0.0,0.27828175640385167,0.936698717948718,0.2340625,0.2340625,0.27828175640385167,0.20880706023836917,cross_entropy,0.8393854624450182,0.8613029761720878,0.8174679487179488,0.0,grass,grass
1,Detector Tree,350.5,1324.6508492031378,1138.1627819548874,0.7406576009249288,0.9499749373433582,0.20406015037593986,0.0,0.27828175640385167,0.936698717948718,0.2340625,0.2340625,0.27828175640385167,0.20931733641842956,cross_entropy,0.8393854624450182,0.8613029761720878,0.8174679487179488,0.0,grass,grass
0,Base Tree,350.5,1951.305923247778,1011.5234335839598,0.7591388978503608,0.9311027568922305,0.164937343358396,0.0,0.25270519162352145,0.936698717948718,0.2340625,0.24737698986975395,0.25270519162352145,0.17196385904186975,cross_entropy,0.8393854624450182,0.8613029761720878,0.8174679487179488,0.0,autumn,grass
