,Tree,t,Risk Estimate,True Risk,E[f(x)=y],Accuracy,ood_pred,is_ood,Estimated Rate,ind_acc,ood_val_acc,ood_test_acc,tpr,tnr,Rate Error,Accuracy Error,dsd,rate,test_set,val_set
0,Base Tree,350.5,1048.3094525045658,1021.1804511278195,0.9322443520484319,0.9366917293233082,0.009799498746867169,0.0,0.0018817234207590587,0.9339999999999999,0.001,0.001,0.9865999999999999,0.9865999999999999,0.0018817234207590587,0.02816270378473924,Entropy,0.0,autumn,autumn
1,Detector Tree,350.5,1011.3638229682781,1033.1358395989976,0.9383761975389999,0.9366917293233082,0.009799498746867169,0.0,0.0018817234207590587,0.9339999999999999,0.001,0.001,0.9865999999999999,0.9865999999999999,0.0018817234207590587,0.027259991330544846,Entropy,0.0,autumn,autumn
0,Base Tree,350.5,1543.9043074702786,1504.7468671679198,0.8509992938573314,0.8574185463659149,0.10426065162907268,0.09696741854636591,0.08896109983137047,0.9339999999999999,0.001,0.001,0.9865999999999999,0.9865999999999999,0.012455718004423287,0.022806985095290642,Entropy,0.1,autumn,autumn
1,Detector Tree,350.5,1090.6706633027593,1040.4436090225563,0.8565089318675356,0.8574185463659149,0.10426065162907268,0.09696741854636591,0.08896109983137047,0.9339999999999999,0.001,0.001,0.9865999999999999,0.9865999999999999,0.012455718004423287,0.02288536146341065,Entropy,0.1,autumn,autumn
0,Base Tree,350.5,2085.076927058707,2021.03007518797,0.7622824709739825,0.772781954887218,0.19140350877192983,0.18411027568922309,0.18404879852735007,0.9339999999999999,0.001,0.001,0.9865999999999999,0.9865999999999999,0.01891566153361207,0.027160518435422727,Entropy,0.2,autumn,autumn
1,Detector Tree,350.5,1177.2710186233599,1131.4696741854636,0.7671126797110573,0.772781954887218,0.19140350877192983,0.18411027568922309,0.18404879852735007,0.9339999999999999,0.001,0.001,0.9865999999999999,0.9865999999999999,0.01891566153361207,0.02630827547129226,Entropy,0.2,autumn,autumn
0,Base Tree,350.5,2543.673644808692,2472.4912280701756,0.6871026811789028,0.6987719298245614,0.26837092731829576,0.26421052631578945,0.26462735136237636,0.9339999999999999,0.001,0.001,0.9865999999999999,0.9865999999999999,0.038527576648155544,0.039519513951339506,Entropy,0.30000000000000004,autumn,autumn
1,Detector Tree,350.5,1250.6572862734374,1188.2195488721804,0.6913571327114884,0.6987719298245614,0.26837092731829576,0.26421052631578945,0.26462735136237636,0.9339999999999999,0.001,0.001,0.9865999999999999,0.9865999999999999,0.038527576648155544,0.039575498025522446,Entropy,0.30000000000000004,autumn,autumn
0,Base Tree,350.5,3090.854049658672,3036.3208020050124,0.5974009754657915,0.6063408521303258,0.36320802005012526,0.3615538847117794,0.3607706586647465,0.9339999999999999,0.001,0.001,0.9865999999999999,0.9865999999999999,0.04161343556177745,0.041648500876111355,Entropy,0.4,autumn,autumn
1,Detector Tree,350.5,1338.2190286256582,1289.2441102756893,0.6009684550946235,0.6063408521303258,0.36320802005012526,0.3615538847117794,0.3607706586647465,0.9339999999999999,0.001,0.001,0.9865999999999999,0.9865999999999999,0.04161343556177745,0.041548153299533236,Entropy,0.4,autumn,autumn
