,Tree,t,Risk Estimate,True Risk,E[f(x)=y],Accuracy,ood_pred,is_ood,Estimated Rate,ind_acc,ood_val_acc,ood_test_acc,tpr,tnr,Rate Error,Accuracy Error,dsd,rate,test_set,val_set
0,Base Tree,350.5,1790.3545110427428,1359.814536340852,0.8105976211405339,0.8811779448621553,0.2739097744360902,0.0,0.1512498626524558,0.9440000000000001,0.062,0.062,0.8193333333333332,0.8193333333333332,0.1512498626524558,0.07058032372162146,GradNorm,0.0,Art,Art
1,Detector Tree,350.5,1348.4346224716373,1539.57343358396,0.8125892464187076,0.8811779448621553,0.2739097744360902,0.0,0.1512498626524558,0.9440000000000001,0.062,0.062,0.8193333333333332,0.8193333333333332,0.1512498626524558,0.06858869844344785,GradNorm,0.0,Art,Art
0,Base Tree,350.5,2120.852088781453,1969.967418546366,0.7564176903636962,0.7811528822055138,0.3117794486215539,0.12769423558897244,0.21267835559671622,0.9440000000000001,0.062,0.062,0.8193333333333332,0.8193333333333332,0.11267835559671623,0.04155152181079004,GradNorm,0.1,Art,Art
1,Detector Tree,350.5,1444.9944122986324,1775.3483709273182,0.7584356576002129,0.7811528822055138,0.3117794486215539,0.12769423558897244,0.21267835559671622,0.9440000000000001,0.062,0.062,0.8193333333333332,0.8193333333333332,0.11267835559671623,0.04088427664264117,GradNorm,0.1,Art,Art
0,Base Tree,350.5,2414.245566970663,2589.2932330827066,0.7083203988572684,0.679624060150376,0.3439348370927318,0.2455889724310777,0.2672104321346163,0.9440000000000001,0.062,0.062,0.8193333333333332,0.8193333333333332,0.06938994145070401,0.05855378503670448,GradNorm,0.2,Art,Art
1,Detector Tree,350.5,1530.713686807079,2008.2796992481203,0.7103617507092896,0.679624060150376,0.3439348370927318,0.2455889724310777,0.2672104321346163,0.9440000000000001,0.062,0.062,0.8193333333333332,0.8193333333333332,0.06938994145070401,0.05955663637723938,GradNorm,0.2,Art,Art
0,Base Tree,350.5,2798.668022744753,2978.0726817042605,0.6453003241402043,0.6158897243107769,0.390125313283208,0.3291478696741855,0.3386617640133738,0.9440000000000001,0.062,0.062,0.8193333333333332,0.8193333333333332,0.050798316249914946,0.06642647249648126,GradNorm,0.30000000000000004,Art,Art
1,Detector Tree,350.5,1643.0284329189863,2138.627067669173,0.6473723159756877,0.6158897243107769,0.390125313283208,0.3291478696741855,0.3386617640133738,0.9440000000000001,0.062,0.062,0.8193333333333332,0.8193333333333332,0.050798316249914946,0.06720565787316518,GradNorm,0.30000000000000004,Art,Art
0,Base Tree,350.5,3162.667811229535,3457.2055137844613,0.5856282276672893,0.53734335839599,0.43889724310776945,0.42781954887218043,0.406317202191282,0.9440000000000001,0.062,0.062,0.8193333333333332,0.8193333333333332,0.026907822792890366,0.06359439465050933,GradNorm,0.4,Art,Art
1,Detector Tree,350.5,1749.3763926034253,2272.1238095238095,0.5877292317192336,0.53734335839599,0.43889724310776945,0.42781954887218043,0.406317202191282,0.9440000000000001,0.062,0.062,0.8193333333333332,0.8193333333333332,0.026907822792890366,0.06488191731827009,GradNorm,0.4,Art,Art
0,Base Tree,350.5,3393.8833144709374,4009.4160401002505,0.5477240468080431,0.4468170426065163,0.46674185463659146,0.5377694235588972,0.44929246393645905,0.9440000000000001,0.062,0.062,0.8193333333333332,0.8193333333333332,0.05070753606354089,0.10194319279409376,GradNorm,0.5,Art,Art
1,Detector Tree,350.5,1816.9294456408777,2527.620551378446,0.549843479646051,0.4468170426065163,0.46674185463659146,0.5377694235588972,0.44929246393645905,0.9440000000000001,0.062,0.062,0.8193333333333332,0.8193333333333332,0.05070753606354089,0.10396631454540656,GradNorm,0.5,Art,Art
0,Base Tree,350.5,3861.5862531589933,4310.74686716792,0.47105143390836174,0.3974185463659148,0.52265664160401,0.5721804511278196,0.5362228640494765,0.9440000000000001,0.062,0.062,0.8193333333333332,0.8193333333333332,0.06377713595052358,0.07455206387576455,GradNorm,0.6000000000000001,Art,Art
1,Detector Tree,350.5,1953.575825230658,2544.3152882205513,0.4732081445122527,0.3974185463659148,0.52265664160401,0.5721804511278196,0.5362228640494765,0.9440000000000001,0.062,0.062,0.8193333333333332,0.8193333333333332,0.06377713595052358,0.07652985758244589,GradNorm,0.6000000000000001,Art,Art
0,Base Tree,350.5,4225.586041643775,4789.87969924812,0.41137933743544663,0.3188721804511278,0.5714285714285714,0.6708521303258146,0.6038783022273847,0.9440000000000001,0.062,0.062,0.8193333333333332,0.8193333333333332,0.09612169777261532,0.09380361053991972,GradNorm,0.7000000000000001,Art,Art
1,Detector Tree,350.5,2059.9237849150973,2677.812030075188,0.41356506025579864,0.3188721804511278,0.5714285714285714,0.6708521303258146,0.6038783022273847,0.9440000000000001,0.062,0.062,0.8193333333333332,0.8193333333333332,0.09612169777261532,0.09578040638471333,GradNorm,0.7000000000000001,Art,Art
0,Base Tree,350.5,4610.008497417866,5178.659147869675,0.3483592627183826,0.25513784461152883,0.6176190476190476,0.7544110275689223,0.6753296341061421,0.9440000000000001,0.062,0.062,0.8193333333333332,0.8193333333333332,0.1246703658938579,0.09322141810685378,GradNorm,0.8,Art,Art
1,Detector Tree,350.5,2172.2385310270042,2808.159398496241,0.3505756255221966,0.25513784461152883,0.6176190476190476,0.7544110275689223,0.6753296341061421,0.9440000000000001,0.062,0.062,0.8193333333333332,0.8193333333333332,0.1246703658938579,0.09543778091066782,GradNorm,0.8,Art,Art
0,Base Tree,350.5,4903.401975607076,5797.984962406015,0.30026197121195475,0.15360902255639097,0.6497744360902256,0.8723057644110276,0.7298617106440423,0.9440000000000001,0.062,0.062,0.8193333333333332,0.8193333333333332,0.1701382893559578,0.14665294865556375,GradNorm,0.9,Art,Art
1,Detector Tree,350.5,2257.957805535451,3041.0907268170427,0.3025017186312733,0.15360902255639097,0.6497744360902256,0.8723057644110276,0.7298617106440423,0.9440000000000001,0.062,0.062,0.8193333333333332,0.8193333333333332,0.1701382893559578,0.14889269607488234,GradNorm,0.9,Art,Art
0,Base Tree,350.5,5233.8995533457855,6408.137844611529,0.24608204043511703,0.05358395989974937,0.6876441102756893,1.0,0.7912902035883026,0.9440000000000001,0.062,0.062,0.8193333333333332,0.8193333333333332,0.20870979641169732,0.19249808053536765,GradNorm,1.0,Art,Art
1,Detector Tree,350.5,2354.517595362446,3276.8656641604007,0.24834812981277873,0.05358395989974937,0.6876441102756893,1.0,0.7912902035883026,0.9440000000000001,0.062,0.062,0.8193333333333332,0.8193333333333332,0.20870979641169732,0.19476416991302936,GradNorm,1.0,Art,Art
0,Base Tree,350.5,1790.3545110427428,1359.814536340852,0.8105976211405339,0.8811779448621553,0.2739097744360902,0.0,0.1512498626524558,0.9440000000000001,0.062,0.007000000000000002,0.8193333333333332,0.8193333333333332,0.1512498626524558,0.07058032372162146,GradNorm,0.0,Clipart,Art
1,Detector Tree,350.5,1348.4346224716373,1539.57343358396,0.8125892464187076,0.8811779448621553,0.2739097744360902,0.0,0.1512498626524558,0.9440000000000001,0.062,0.007000000000000002,0.8193333333333332,0.8193333333333332,0.1512498626524558,0.06858869844344785,GradNorm,0.0,Clipart,Art
0,Base Tree,350.5,2498.376906383914,2043.65664160401,0.694528376002637,0.7690726817042607,0.3579699248120301,0.12769423558897244,0.2828476462555135,0.9440000000000001,0.062,0.007000000000000002,0.8193333333333332,0.8193333333333332,0.18284764625551356,0.0766383806593729,GradNorm,0.1,Clipart,Art
1,Detector Tree,350.5,1555.2939106840288,1577.7634085213033,0.6965764334536928,0.7690726817042607,0.3579699248120301,0.12769423558897244,0.2828476462555135,0.9440000000000001,0.062,0.007000000000000002,0.8193333333333332,0.8193333333333332,0.18284764625551356,0.07488536371485423,GradNorm,0.1,Clipart,Art
0,Base Tree,350.5,3037.0028513350185,2708.847117794486,0.606229040764751,0.6600250626566416,0.4219548872180451,0.2455889724310777,0.3829602712417787,0.9440000000000001,0.062,0.007000000000000002,0.8193333333333332,0.8193333333333332,0.18296027124177874,0.05970822620224886,GradNorm,0.2,Clipart,Art
1,Detector Tree,350.5,1712.6615028936267,1655.3664160401001,0.6083200288245619,0.6600250626566416,0.4219548872180451,0.2455889724310777,0.3829602712417787,0.9440000000000001,0.062,0.007000000000000002,0.8193333333333332,0.8193333333333332,0.18296027124177874,0.05829867070152428,GradNorm,0.2,Clipart,Art
0,Base Tree,350.5,3588.0369442918363,3122.0877192982457,0.5158955829029777,0.592280701754386,0.48526315789473684,0.3291478696741855,0.48537915770637446,0.9440000000000001,0.062,0.007000000000000002,0.8193333333333332,0.8193333333333332,0.18537915770637445,0.07934263529387145,GradNorm,0.30000000000000004,Clipart,Art
1,Detector Tree,350.5,1873.6543203522922,1709.8230576441103,0.5180304905497992,0.592280701754386,0.48526315789473684,0.3291478696741855,0.48537915770637446,0.9440000000000001,0.062,0.007000000000000002,0.8193333333333332,0.8193333333333332,0.18537915770637445,0.07764049302626248,GradNorm,0.30000000000000004,Clipart,Art
