,Tree,t,Risk Estimate,True Risk,E[f(x)=y],Accuracy,ood_pred,is_ood,Estimated Rate,ind_acc,ood_val_acc,ood_test_acc,tpr,tnr,Rate Error,Accuracy Error,dsd,rate,test_set,val_set
0,Base Tree,350.5,888.0845786466168,635.0,0.95851072481203,1.0,0.007518796992481203,0.0,0.006795488721804512,0.9589999999999999,0.887,0.887,1.0,1.0,0.006795488721804512,0.041489275187969916,kNN,0.0,OoD Test,OoD Test
1,Detector Tree,350.5,814.816614062963,644.172932330827,0.9711334605320177,1.0,0.007518796992481203,0.0,0.006795488721804512,0.9589999999999999,0.887,0.887,1.0,1.0,0.006795488721804512,0.028866539467982386,kNN,0.0,OoD Test,OoD Test
0,Base Tree,350.5,935.0689618045116,751.1904761904761,0.9508083669172932,0.9809523809523809,0.11681704260651629,0.11431077694235589,0.11377268170426065,0.9589999999999999,0.887,0.887,1.0,1.0,0.018754135338345863,0.03014401403508771,kNN,0.1,OoD Test,OoD Test
1,Detector Tree,350.5,926.8538607235985,777.5167919799499,0.9623946461527936,0.9809523809523809,0.11681704260651629,0.11431077694235589,0.11377268170426065,0.9589999999999999,0.887,0.887,1.0,1.0,0.018754135338345863,0.019651760683305795,kNN,0.1,OoD Test,OoD Test
0,Base Tree,350.5,978.5218027067671,807.4511278195489,0.9436849503759399,0.9717293233082706,0.21501253132832082,0.21501253132832082,0.212709022556391,0.9589999999999999,0.887,0.887,1.0,1.0,0.02507644110275689,0.028044372932330818,kNN,0.2,OoD Test,OoD Test
1,Detector Tree,350.5,1030.469920509058,897.3152882205513,0.9543126775203935,0.9717293233082706,0.21501253132832082,0.21501253132832082,0.212709022556391,0.9589999999999999,0.887,0.887,1.0,1.0,0.02507644110275689,0.01840659964116556,kNN,0.2,OoD Test,OoD Test
0,Base Tree,350.5,1026.2501840601506,928.8395989974937,0.9358606255639097,0.951829573934837,0.331203007518797,0.331203007518797,0.32138020050125315,0.9589999999999999,0.887,0.887,1.0,1.0,0.03307443609022554,0.018393682205513767,kNN,0.30000000000000004,OoD Test,OoD Test
1,Detector Tree,350.5,1144.2812781346693,1039.0676691729323,0.9454354839246751,0.951829573934837,0.331203007518797,0.331203007518797,0.32138020050125315,0.9589999999999999,0.887,0.887,1.0,1.0,0.03307443609022554,0.013699506291005548,kNN,0.30000000000000004,OoD Test,OoD Test
0,Base Tree,350.5,1075.548787969925,981.7368421052631,0.9277788872180451,0.9431578947368421,0.44105263157894736,0.44105263157894736,0.4336265664160401,0.9589999999999999,0.887,0.887,1.0,1.0,0.03729874686716791,0.020336336842105243,kNN,0.4,OoD Test,OoD Test
1,Detector Tree,350.5,1261.8369312056682,1173.0842105263157,0.9362662383207768,0.9431578947368421,0.44105263157894736,0.44105263157894736,0.4336265664160401,0.9589999999999999,0.887,0.887,1.0,1.0,0.03729874686716791,0.017519388222832066,kNN,0.4,OoD Test,OoD Test
0,Base Tree,350.5,1117.61248,1034.9398496240601,0.9208832,0.9344360902255638,0.5334335839598997,0.5334335839598997,0.5294,0.9589999999999999,0.887,0.887,1.0,1.0,0.03476892230576441,0.02563948671679197,kNN,0.5,OoD Test,OoD Test
1,Detector Tree,350.5,1362.1404772497472,1285.7889724310776,0.928442643073812,0.9344360902255638,0.5334335839598997,0.5334335839598997,0.5294,0.9589999999999999,0.887,0.887,1.0,1.0,0.03476892230576441,0.023853648514613093,kNN,0.5,OoD Test,OoD Test
0,Base Tree,350.5,1136.8357906766919,997.483709273183,0.9177318375939849,0.940576441102757,0.5664661654135339,0.5589473684210526,0.5731689223057644,0.9589999999999999,0.887,0.887,1.0,1.0,0.03263809523809528,0.02441094736842105,kNN,0.6000000000000001,OoD Test,OoD Test
1,Detector Tree,350.5,1407.9796828572946,1326.0887218045114,0.9248672222112408,0.940576441102757,0.5664661654135339,0.5589473684210526,0.5731689223057644,0.9589999999999999,0.887,0.887,1.0,1.0,0.03263809523809528,0.019711481301838994,kNN,0.6000000000000001,OoD Test,OoD Test
0,Base Tree,350.5,1186.1343945864662,1050.3809523809523,0.9096500992481202,0.9319047619047619,0.6763157894736843,0.6687969924812031,0.6854152882205514,0.9589999999999999,0.887,0.887,1.0,1.0,0.02795714285714288,0.02317256541353383,kNN,0.7000000000000001,OoD Test,OoD Test
1,Detector Tree,350.5,1525.5353359282938,1460.1052631578948,0.9156979766073424,0.9319047619047619,0.6763157894736843,0.6687969924812031,0.6854152882205514,0.9589999999999999,0.887,0.887,1.0,1.0,0.02795714285714288,0.01837253124469411,kNN,0.7000000000000001,OoD Test,OoD Test
0,Base Tree,350.5,1233.8627759398496,1171.7694235588972,0.9018257744360902,0.9120050125313283,0.7925062656641604,0.7849874686716791,0.7940864661654136,0.9589999999999999,0.887,0.887,1.0,1.0,0.027337092731829566,0.017898620551378447,kNN,0.8,OoD Test,OoD Test
1,Detector Tree,350.5,1639.346693553905,1601.8576441102755,0.9068207830116242,0.9120050125313283,0.7925062656641604,0.7849874686716791,0.7940864661654136,0.9589999999999999,0.887,0.887,1.0,1.0,0.027337092731829566,0.01730005874899584,kNN,0.8,OoD Test,OoD Test
0,Base Tree,350.5,1277.315616842105,1228.03007518797,0.8947023578947368,0.902781954887218,0.8907017543859649,0.8856892230576441,0.8930228070175439,0.9589999999999999,0.887,0.887,1.0,1.0,0.016807769423558907,0.02052198696741855,kNN,0.9,OoD Test,OoD Test
1,Detector Tree,350.5,1742.9627533393646,1721.6561403508774,0.8987388143792241,0.902781954887218,0.8907017543859649,0.8856892230576441,0.8930228070175439,0.9589999999999999,0.887,0.887,1.0,1.0,0.016807769423558907,0.02040198587216271,kNN,0.9,OoD Test,OoD Test
0,Base Tree,350.5,1324.3,1344.220551378446,0.887,0.883734335839599,1.0,1.0,1.0,0.9589999999999999,0.887,0.887,1.0,1.0,0.0,0.018072681704260667,kNN,1.0,OoD Test,OoD Test
1,Detector Tree,350.5,1855.0,1855.0,0.89,0.883734335839599,1.0,1.0,1.0,0.9589999999999999,0.887,0.887,1.0,1.0,0.0,0.01854636591478698,kNN,1.0,OoD Test,OoD Test
0,Base Tree,350.5,888.0845786466168,635.0,0.95851072481203,1.0,0.007518796992481203,0.0,0.006795488721804512,0.9589999999999999,0.887,0.905,1.0,1.0,0.006795488721804512,0.041489275187969916,kNN,0.0,OoD Val,OoD Test
1,Detector Tree,350.5,814.816614062963,644.172932330827,0.9711334605320177,1.0,0.007518796992481203,0.0,0.006795488721804512,0.9589999999999999,0.887,0.905,1.0,1.0,0.006795488721804512,0.028866539467982386,kNN,0.0,OoD Val,OoD Test
0,Base Tree,350.5,935.0689618045116,696.1528822055138,0.9508083669172932,0.9899749373433584,0.11681704260651629,0.11431077694235589,0.11377268170426065,0.9589999999999999,0.887,0.905,1.0,1.0,0.018754135338345863,0.03916657042606516,kNN,0.1,OoD Val,OoD Test
