,Tree,t,Risk Estimate,True Risk,E[f(x)=y],Accuracy,ood_pred,is_ood,Estimated Rate,ind_acc,ood_val_acc,ood_test_acc,Rate Error,Accuracy Error,dsd,ba,tpr,tnr,rate,test_set,val_set
0,Base Tree,350.5,940.0000000000003,975.0100250626566,0.9499999999999998,0.9442606516290727,0.0,0.0,0.0,0.9499999999999998,0.0,0.0,0.0,0.01601503759398494,kNN,0.5161728395061729,0.7866666666666666,0.6514197530864198,0.0,dslr,dslr
1,Detector Tree,350.5,958.3000000000002,975.0100250626566,0.9469999999999998,0.9442606516290727,0.0,0.0,0.0,0.9499999999999998,0.0,0.0,0.0,0.016172932330827054,kNN,0.5161728395061729,0.7866666666666666,0.6514197530864198,0.0,dslr,dslr
0,Base Tree,350.5,1707.2318571428573,1766.1754385964912,0.8242242857142856,0.8145614035087719,0.13776942355889724,0.13776942355889724,0.1323954887218045,0.9499999999999998,0.0,0.0,0.03305112781954887,0.01834679197994986,kNN,0.5161728395061729,0.7866666666666666,0.6514197530864198,0.1,dslr,dslr
1,Detector Tree,350.5,1077.0190347368425,1093.8606516290727,0.8216214721804511,0.8145614035087719,0.13776942355889724,0.13776942355889724,0.1323954887218045,0.9499999999999998,0.0,0.0,0.03305112781954887,0.017719952882205483,kNN,0.5161728395061729,0.7866666666666666,0.6514197530864198,0.1,dslr,dslr
0,Base Tree,350.5,2331.582833333334,2361.9573934837094,0.7218716666666667,0.7168922305764411,0.24290726817042607,0.24290726817042607,0.24013508771929826,0.9499999999999998,0.0,0.0,0.04013508771929824,0.020594924812030076,kNN,0.5161728395061729,0.7866666666666666,0.6514197530864198,0.2,dslr,dslr
1,Detector Tree,350.5,1173.629133157895,1176.5699248120302,0.7195920719298246,0.7168922305764411,0.24290726817042607,0.24290726817042607,0.24013508771929826,0.9499999999999998,0.0,0.0,0.04013508771929824,0.02015177518796993,kNN,0.5161728395061729,0.7866666666666666,0.6514197530864198,0.2,dslr,dslr
0,Base Tree,350.5,2804.9355714285716,2775.3508771929824,0.6442728571428571,0.6491228070175439,0.3188471177944862,0.3188471177944862,0.321818045112782,0.9499999999999998,0.0,0.0,0.021818045112781917,0.016930576441102786,kNN,0.5161728395061729,0.7866666666666666,0.6514197530864198,0.30000000000000004,dslr,dslr
1,Detector Tree,350.5,1246.8742410526318,1219.3769423558897,0.6422383112781954,0.6491228070175439,0.3188471177944862,0.3188471177944862,0.321818045112782,0.9499999999999998,0.0,0.0,0.021818045112781917,0.017440273684210573,kNN,0.5161728395061729,0.7866666666666666,0.6514197530864198,0.30000000000000004,dslr,dslr
0,Base Tree,350.5,3313.8542142857145,3226.2005012531326,0.5608435714285714,0.5752130325814536,0.40315789473684216,0.40315789473684216,0.40963834586466163,0.9499999999999998,0.0,0.0,0.019556641604010015,0.029313872180451114,kNN,0.5161728395061729,0.7866666666666666,0.6514197530864198,0.4,dslr,dslr
1,Detector Tree,350.5,1325.6227047368423,1258.7899749373435,0.5590724864661654,0.5752130325814536,0.40315789473684216,0.40315789473684216,0.40963834586466163,0.9499999999999998,0.0,0.0,0.019556641604010015,0.029880717042606503,kNN,0.5161728395061729,0.7866666666666666,0.6514197530864198,0.4,dslr,dslr
