,Tree,t,Risk Estimate,True Risk,E[f(x)=y],Accuracy,ood_pred,is_ood,Estimated Rate,ind_acc,ood_val_acc,ood_test_acc,tpr,tnr,Rate Error,Accuracy Error,dsd,rate,test_set,val_set
0,Base Tree,350.5,1013.2000000000004,1069.796992481203,0.9380000000000001,0.9287218045112782,0.0,0.0,0.0,0.9380000000000001,0.0,0.0,0.9993999999999998,0.9993999999999998,0.0,0.015694235588972368,Entropy,0.0,autumn,autumn
1,Detector Tree,350.5,928.3563200000003,1069.796992481203,0.9520288000000001,0.9287218045112782,0.0,0.0,0.0,0.9380000000000001,0.0,0.0,0.9993999999999998,0.9993999999999998,0.0,0.025377419548872265,Entropy,0.0,autumn,autumn
0,Base Tree,350.5,1679.578359294311,1732.388471177945,0.828757646017326,0.8201002506265663,0.1156390977443609,0.1156390977443609,0.11646306394741356,0.9380000000000001,0.0,0.0,0.9993999999999998,0.9993999999999998,0.020365390849972343,0.017858159616100704,Entropy,0.1,autumn,autumn
1,Detector Tree,350.5,1036.6170860115449,1168.0696741854636,0.8411526089858206,0.8201002506265663,0.1156390977443609,0.1156390977443609,0.11646306394741356,0.9380000000000001,0.0,0.0,0.9993999999999998,0.9993999999999998,0.020365390849972343,0.024382881283304396,Entropy,0.1,autumn,autumn
0,Base Tree,350.5,2215.095991681246,2298.0526315789475,0.7409678702161893,0.7273684210526316,0.21446115288220552,0.21446115288220552,0.21005557546248477,0.9380000000000001,0.0,0.0,0.9993999999999998,0.9993999999999998,0.01703768833376995,0.02681806438402773,Entropy,0.2,autumn,autumn
1,Detector Tree,350.5,1123.618034176029,1251.4822055137845,0.7520498425591412,0.7273684210526316,0.21446115288220552,0.21446115288220552,0.21005557546248477,0.9380000000000001,0.0,0.0,0.9993999999999998,0.9993999999999998,0.01703768833376995,0.032532626279354764,Entropy,0.2,autumn,autumn
0,Base Tree,350.5,2714.4152934398476,2805.0100250626565,0.6591122469770743,0.6442606516290726,0.3019799498746867,0.3019799498746867,0.29732169831868416,0.9380000000000001,0.0,0.0,0.9993999999999998,0.9993999999999998,0.019236718146989438,0.026337174534253105,Entropy,0.30000000000000004,autumn,autumn
1,Detector Tree,350.5,1204.7381506065526,1331.3478696741856,0.6689699803357011,0.6442606516290726,0.3019799498746867,0.3019799498746867,0.29732169831868416,0.9380000000000001,0.0,0.0,0.9993999999999998,0.9993999999999998,0.019236718146989438,0.03160999043222793,Entropy,0.30000000000000004,autumn,autumn
0,Base Tree,350.5,3427.737196214405,3502.0,0.5421742301287861,0.53,0.43358395989974935,0.43358395989974935,0.4219890936793325,0.9380000000000001,0.0,0.0,0.9993999999999998,0.9993999999999998,0.024763952331770537,0.01648685891741767,Entropy,0.4,autumn,autumn
1,Detector Tree,350.5,1320.6254307531747,1386.110275689223,0.5502830295313775,0.53,0.43358395989974935,0.43358395989974935,0.4219890936793325,0.9380000000000001,0.0,0.0,0.9993999999999998,0.9993999999999998,0.024763952331770537,0.021752188035968963,Entropy,0.4,autumn,autumn
