,Tree,t,Risk Estimate,True Risk,E[f(x)=y],Accuracy,ood_pred,is_ood,Estimated Rate,ind_acc,ood_val_acc,ood_test_acc,tpr,tnr,Rate Error,Accuracy Error,dsd,rate,test_set,val_set
0,Base Tree,350.5,2026.0669718248128,1138.7468671679198,0.7719562341270798,0.9174185463659148,0.19473684210526315,0.0,0.17518020685042995,0.8701923076923077,0.3094207723035952,0.3094207723035952,0.9714131158455391,0.9714131158455391,0.17518020685042995,0.14546231223883496,kNN,0.0,OoD Val,OoD Val
1,Detector Tree,350.5,1492.733592928322,1267.015037593985,0.7813975478961842,0.9174185463659148,0.19473684210526315,0.0,0.17518020685042995,0.8701923076923077,0.3094207723035952,0.3094207723035952,0.9714131158455391,0.9714131158455391,0.17518020685042995,0.1360209984697305,kNN,0.0,OoD Val,OoD Val
0,Base Tree,350.5,2281.523550712195,1604.4260651629072,0.7300781064406238,0.8410776942355889,0.26568922305764414,0.1292982456140351,0.24985968867795758,0.8701923076923077,0.3094207723035952,0.3094207723035952,0.9714131158455391,0.9714131158455391,0.14985968867795757,0.11099958779496522,kNN,0.1,OoD Val,OoD Val
1,Detector Tree,350.5,1532.422819858019,1354.9528822055136,0.7409985701819658,0.8410776942355889,0.26568922305764414,0.1292982456140351,0.24985968867795758,0.8701923076923077,0.3094207723035952,0.3094207723035952,0.9714131158455391,0.9714131158455391,0.14985968867795757,0.1000791240536232,kNN,0.1,OoD Val,OoD Val
0,Base Tree,350.5,2771.2152670927803,2009.563909774436,0.6498007758864294,0.7746616541353384,0.38401002506265663,0.2143859649122807,0.3930148338451389,0.8701923076923077,0.3094207723035952,0.3094207723035952,0.9714131158455391,0.9714131158455391,0.1930148338451389,0.12486087824890893,kNN,0.2,OoD Val,OoD Val
1,Detector Tree,350.5,1608.504186568836,1536.1488721804512,0.6635566627429013,0.7746616541353384,0.38401002506265663,0.2143859649122807,0.3930148338451389,0.8701923076923077,0.3094207723035952,0.3094207723035952,0.9714131158455391,0.9714131158455391,0.1930148338451389,0.11110499139243701,kNN,0.2,OoD Val,OoD Val
0,Base Tree,350.5,2843.28523889927,2231.09022556391,0.6379860264099557,0.7383458646616542,0.42240601503759395,0.31255639097744364,0.414083573484864,0.8701923076923077,0.3094207723035952,0.3094207723035952,0.9714131158455391,0.9714131158455391,0.11408357348486402,0.1003598382516984,kNN,0.30000000000000004,OoD Val,OoD Val
1,Detector Tree,350.5,1619.7013985502333,1461.60350877193,0.6521592143093721,0.7383458646616542,0.42240601503759395,0.31255639097744364,0.414083573484864,0.8701923076923077,0.3094207723035952,0.3094207723035952,0.9714131158455391,0.9714131158455391,0.11408357348486402,0.08618665035228203,kNN,0.30000000000000004,OoD Val,OoD Val
0,Base Tree,350.5,3172.410353907606,2794.308270676692,0.5840310895233433,0.6460150375939849,0.5256390977443609,0.43057644110275695,0.5102991148981997,0.8701923076923077,0.3094207723035952,0.3094207723035952,0.9714131158455391,0.9714131158455391,0.11029911489819967,0.06250758343434087,kNN,0.4,OoD Val,OoD Val
1,Detector Tree,350.5,1670.836199754892,1608.6456140350876,0.6001099844781331,0.6460150375939849,0.5256390977443609,0.43057644110275695,0.5102991148981997,0.8701923076923077,0.3094207723035952,0.3094207723035952,0.9714131158455391,0.9714131158455391,0.11029911489819967,0.048593739725570996,kNN,0.4,OoD Val,OoD Val
0,Base Tree,350.5,3424.1533169472796,3084.937343358396,0.5427617513201181,0.5983709273182958,0.588546365914787,0.519749373433584,0.5838929683640649,0.8701923076923077,0.3094207723035952,0.3094207723035952,0.9714131158455391,0.9714131158455391,0.08389296836406492,0.05819969042410701,kNN,0.5,OoD Val,OoD Val
1,Detector Tree,350.5,1709.9484576249097,1631.8837092731828,0.5602982935917746,0.5983709273182958,0.588546365914787,0.519749373433584,0.5838929683640649,0.8701923076923077,0.3094207723035952,0.3094207723035952,0.9714131158455391,0.9714131158455391,0.08389296836406492,0.04551855499865989,kNN,0.5,OoD Val,OoD Val
0,Base Tree,350.5,3654.2201843508897,3372.5087719298244,0.5050458714178869,0.5512280701754386,0.6321052631578947,0.569423558897243,0.6511500909569361,0.8701923076923077,0.3094207723035952,0.3094207723035952,0.9714131158455391,0.9714131158455391,0.05115009095693591,0.048745685232963576,kNN,0.6000000000000001,OoD Val,OoD Val
1,Detector Tree,350.5,1745.69299060643,1673.5593984962404,0.5239145516286601,0.5512280701754386,0.6321052631578947,0.569423558897243,0.6511500909569361,0.8701923076923077,0.3094207723035952,0.3094207723035952,0.9714131158455391,0.9714131158455391,0.05115009095693591,0.03935226697273143,kNN,0.6000000000000001,OoD Val,OoD Val
0,Base Tree,350.5,3991.6600161348015,3622.1654135338345,0.4497278662074097,0.5103007518796993,0.7303258145363408,0.6874436090225564,0.7497963340693511,0.8701923076923077,0.3094207723035952,0.3094207723035952,0.9714131158455391,0.9714131158455391,0.04979633406935109,0.061927276200208575,kNN,0.7000000000000001,OoD Val,OoD Val
1,Detector Tree,350.5,1798.1196147987725,1744.0075187969924,0.47055039751878436,0.5103007518796993,0.7303258145363408,0.6874436090225564,0.7497963340693511,0.8701923076923077,0.3094207723035952,0.3094207723035952,0.9714131158455391,0.9714131158455391,0.04979633406935109,0.04519438536538568,kNN,0.7000000000000001,OoD Val,OoD Val
0,Base Tree,350.5,4233.391492768188,4009.2631578947367,0.4100997552839035,0.4468421052631579,0.8006516290726816,0.7856140350877192,0.820463456814868,0.8701923076923077,0.3094207723035952,0.3094207723035952,0.9714131158455391,0.9714131158455391,0.032141142865106984,0.042857944516352005,kNN,0.8,OoD Val,OoD Val
1,Detector Tree,350.5,1835.6764296357192,1779.5067669172931,0.4323219651962699,0.4468421052631579,0.8006516290726816,0.7856140350877192,0.820463456814868,0.8701923076923077,0.3094207723035952,0.3094207723035952,0.9714131158455391,0.9714131158455391,0.032141142865106984,0.031440712941200114,kNN,0.8,OoD Val,OoD Val
0,Base Tree,350.5,4495.446923322275,4423.268170426065,0.36713984863569255,0.37897243107769424,0.8709523809523809,0.870701754385965,0.8970720290000312,0.8701923076923077,0.3094207723035952,0.3094207723035952,0.9714131158455391,0.9714131158455391,0.025844155272991384,0.0342235338425767,kNN,0.9,OoD Val,OoD Val
1,Detector Tree,350.5,1876.3908927226366,1779.659649122807,0.39087941732784465,0.37897243107769424,0.8709523809523809,0.870701754385965,0.8970720290000312,0.8701923076923077,0.3094207723035952,0.3094207723035952,0.9714131158455391,0.9714131158455391,0.025844155272991384,0.03056610849227829,kNN,0.9,OoD Val,OoD Val
0,Base Tree,350.5,4834.626968584285,4796.147869674185,0.31153656252716627,0.31784461152882204,0.97531328320802,1.0,0.9962270013899609,0.8701923076923077,0.3094207723035952,0.3094207723035952,0.9714131158455391,0.9714131158455391,0.003772998610039086,0.03903536706738317,kNN,1.0,OoD Val,OoD Val
1,Detector Tree,350.5,1929.087886650373,1944.8947368421052,0.3372400585400315,0.31784461152882204,0.97531328320802,1.0,0.9962270013899609,0.8701923076923077,0.3094207723035952,0.3094207723035952,0.9714131158455391,0.9714131158455391,0.003772998610039086,0.04870429154495224,kNN,1.0,OoD Val,OoD Val
0,Base Tree,350.5,2026.0669718248128,1138.7468671679198,0.7719562341270798,0.9174185463659148,0.19473684210526315,0.0,0.17518020685042995,0.8701923076923077,0.3094207723035952,0.3059254327563249,0.9714131158455391,0.9714131158455391,0.17518020685042995,0.14546231223883496,kNN,0.0,OoD Test,OoD Val
1,Detector Tree,350.5,1492.733592928322,1267.015037593985,0.7813975478961842,0.9174185463659148,0.19473684210526315,0.0,0.17518020685042995,0.8701923076923077,0.3094207723035952,0.3059254327563249,0.9714131158455391,0.9714131158455391,0.17518020685042995,0.1360209984697305,kNN,0.0,OoD Test,OoD Val
0,Base Tree,350.5,2284.325130150685,1653.8070175438597,0.7296188311228387,0.8329824561403509,0.26764411027568924,0.1292982456140351,0.2506786947950687,0.8701923076923077,0.3094207723035952,0.3059254327563249,0.9714131158455391,0.9714131158455391,0.1506786947950687,0.10336362501751228,kNN,0.1,OoD Test,OoD Val
1,Detector Tree,350.5,1532.8580896114152,1345.4130325814538,0.7405555166274514,0.8329824561403509,0.26764411027568924,0.1292982456140351,0.2506786947950687,0.8701923076923077,0.3094207723035952,0.3059254327563249,0.9714131158455391,0.9714131158455391,0.1506786947950687,0.09246948656291067,kNN,0.1,OoD Test,OoD Val
0,Base Tree,350.5,2762.2940415585317,2088.4511278195487,0.6512632718756505,0.7617293233082707,0.38177944862155394,0.2143859649122807,0.3904068270243089,0.8701923076923077,0.3094207723035952,0.3059254327563249,0.9714131158455391,0.9714131158455391,0.1904068270243089,0.11046605143262017,kNN,0.2,OoD Test,OoD Val
1,Detector Tree,350.5,1607.118132836096,1535.7208020050125,0.6649675028673223,0.7617293233082707,0.38177944862155394,0.2143859649122807,0.3904068270243089,0.8701923076923077,0.3094207723035952,0.3059254327563249,0.9714131158455391,0.9714131158455391,0.1904068270243089,0.09676182044094839,kNN,0.2,OoD Test,OoD Val
0,Base Tree,350.5,2837.870306878431,2317.315789473684,0.6388737201838638,0.7242105263157894,0.4185964912280702,0.31255639097744364,0.4125005869780816,0.8701923076923077,0.3094207723035952,0.3059254327563249,0.9714131158455391,0.9714131158455391,0.11250058697808157,0.08533680613192574,kNN,0.30000000000000004,OoD Test,OoD Val
1,Detector Tree,350.5,1618.8601030677683,1464.9057644110276,0.6530155544317783,0.7242105263157894,0.4185964912280702,0.31255639097744364,0.4125005869780816,0.8701923076923077,0.3094207723035952,0.3059254327563249,0.9714131158455391,0.9714131158455391,0.11250058697808157,0.07119497188401122,kNN,0.30000000000000004,OoD Test,OoD Val
0,Base Tree,350.5,3167.925644465662,2820.4511278195487,0.5847662877925144,0.6417293233082707,0.5244862155388471,0.43057644110275695,0.5089880671313733,0.8701923076923077,0.3094207723035952,0.3059254327563249,0.9714131158455391,0.9714131158455391,0.1089880671313733,0.0576092438239504,kNN,0.4,OoD Test,OoD Val
1,Detector Tree,350.5,1670.139429088306,1598.9834586466166,0.6008192152898387,0.6417293233082707,0.5244862155388471,0.43057644110275695,0.5089880671313733,0.8701923076923077,0.3094207723035952,0.3059254327563249,0.9714131158455391,0.9714131158455391,0.1089880671313733,0.04546892953862338,kNN,0.4,OoD Test,OoD Val
0,Base Tree,350.5,3405.7225432897844,3081.2681704260654,0.5457831896246255,0.5989724310776943,0.5831829573934837,0.519749373433584,0.5785049660960593,0.8701923076923077,0.3094207723035952,0.3059254327563249,0.9714131158455391,0.9714131158455391,0.0785049660960593,0.053296463048900976,kNN,0.5,OoD Test,OoD Val
1,Detector Tree,350.5,1707.0849449239718,1647.8140350877195,0.5632130136490459,0.5989724310776943,0.5831829573934837,0.519749373433584,0.5785049660960593,0.8701923076923077,0.3094207723035952,0.3059254327563249,0.9714131158455391,0.9714131158455391,0.0785049660960593,0.037236894379672925,kNN,0.5,OoD Test,OoD Val
0,Base Tree,350.5,3666.013915385362,3299.5839598997495,0.5031124728876456,0.5631829573934837,0.6368421052631579,0.569423558897243,0.6545978382269558,0.8701923076923077,0.3094207723035952,0.3059254327563249,0.9714131158455391,0.9714131158455391,0.05506529940350915,0.08053167689651312,kNN,0.6000000000000001,OoD Test,OoD Val
1,Detector Tree,350.5,1747.5253335799937,1663.2857142857142,0.5220494414040409,0.5631829573934837,0.6368421052631579,0.569423558897243,0.6545978382269558,0.8701923076923077,0.3094207723035952,0.3059254327563249,0.9714131158455391,0.9714131158455391,0.05506529940350915,0.06931652959346545,kNN,0.6000000000000001,OoD Test,OoD Val
0,Base Tree,350.5,4004.676767079941,3764.9573934837094,0.44759397260984574,0.48689223057644115,0.7311027568922305,0.6874436090225564,0.7536016156553446,0.8701923076923077,0.3094207723035952,0.3059254327563249,0.9714131158455391,0.9714131158455391,0.05360161565534449,0.06376550065004316,kNN,0.7000000000000001,OoD Test,OoD Val
1,Detector Tree,350.5,1800.1419732927257,1773.238596491228,0.4684918737820515,0.48689223057644115,0.7311027568922305,0.6874436090225564,0.7536016156553446,0.8701923076923077,0.3094207723035952,0.3059254327563249,0.9714131158455391,0.9714131158455391,0.05360161565534449,0.05788774329974067,kNN,0.7000000000000001,OoD Test,OoD Val
0,Base Tree,350.5,4258.078308794007,4248.065162907268,0.4060527362632775,0.4076942355889724,0.8100250626566415,0.7856140350877192,0.8276803335021286,0.8701923076923077,0.3094207723035952,0.3059254327563249,0.9714131158455391,0.9714131158455391,0.032119068790344645,0.03337262255444196,kNN,0.8,OoD Test,OoD Val
1,Detector Tree,350.5,1839.5119176379771,1773.6666666666667,0.42841788828893085,0.4076942355889724,0.8100250626566415,0.7856140350877192,0.8276803335021286,0.8701923076923077,0.3094207723035952,0.3059254327563249,0.9714131158455391,0.9714131158455391,0.032119068790344645,0.03564671361884145,kNN,0.8,OoD Test,OoD Val
0,Base Tree,350.5,4464.859604545285,4341.476190476191,0.37215416318929756,0.3923809523809524,0.8587218045112782,0.870701754385965,0.8881302153786799,0.8701923076923077,0.3094207723035952,0.3059254327563249,0.9714131158455391,0.9714131158455391,0.019694698127612268,0.030638102573104047,kNN,0.9,OoD Test,OoD Val
1,Detector Tree,350.5,1871.6386681316776,1796.9964912280702,0.3957166245549643,0.3923809523809524,0.8587218045112782,0.870701754385965,0.8881302153786799,0.8701923076923077,0.3094207723035952,0.3059254327563249,0.9714131158455391,0.9714131158455391,0.019694698127612268,0.02779312771759832,kNN,0.9,OoD Test,OoD Val
0,Base Tree,350.5,4842.532203226612,5027.152882205513,0.31024062242186684,0.27997493734335843,0.9790977443609021,1.0,0.9985379961953609,0.8701923076923077,0.3094207723035952,0.3059254327563249,0.9714131158455391,0.9714131158455391,0.0014620038046391432,0.04027510588323623,kNN,1.0,OoD Test,OoD Val
1,Detector Tree,350.5,1930.3160901009098,1924.286215538847,0.3359898914880339,0.27997493734335843,0.9790977443609021,1.0,0.9985379961953609,0.8701923076923077,0.3094207723035952,0.3059254327563249,0.9714131158455391,0.9714131158455391,0.0014620038046391432,0.05833016400632855,kNN,1.0,OoD Test,OoD Val
0,Base Tree,350.5,2029.802089084723,1138.7468671679198,0.7713439198221766,0.9174185463659148,0.19473684210526315,0.0,0.17518020685042995,0.8701923076923077,0.3059254327563249,0.3094207723035952,0.9714131158455391,0.9714131158455391,0.17518020685042995,0.14607462654373823,kNN,0.0,OoD Val,OoD Test
1,Detector Tree,350.5,1494.9731767482826,1267.015037593985,0.7739972898545537,0.9174185463659148,0.19473684210526315,0.0,0.17518020685042995,0.8701923076923077,0.3059254327563249,0.3094207723035952,0.9714131158455391,0.9714131158455391,0.17518020685042995,0.14342125651136103,kNN,0.0,OoD Val,OoD Test
0,Base Tree,350.5,2286.850951863934,1604.4260651629072,0.729204761989519,0.8410776942355889,0.26568922305764414,0.1292982456140351,0.24985968867795758,0.8701923076923077,0.3059254327563249,0.3094207723035952,0.9714131158455391,0.9714131158455391,0.14985968867795757,0.11187293224606992,kNN,0.1,OoD Val,OoD Test
1,Detector Tree,350.5,1535.6171403014314,1354.9528822055136,0.7304435753931021,0.8410776942355889,0.26568922305764414,0.1292982456140351,0.24985968867795758,0.8701923076923077,0.3059254327563249,0.3094207723035952,0.9714131158455391,0.9714131158455391,0.14985968867795757,0.11063411884248692,kNN,0.1,OoD Val,OoD Test
0,Base Tree,350.5,2779.594960870337,2009.563909774436,0.6484270555950267,0.7746616541353384,0.38401002506265663,0.2143859649122807,0.3930148338451389,0.8701923076923077,0.3059254327563249,0.3094207723035952,0.9714131158455391,0.9714131158455391,0.1930148338451389,0.12623459854031172,kNN,0.2,OoD Val,OoD Test
1,Detector Tree,350.5,1613.528667808521,1536.1488721804512,0.6469542666335862,0.7746616541353384,0.38401002506265663,0.2143859649122807,0.3930148338451389,0.8701923076923077,0.3059254327563249,0.3094207723035952,0.9714131158455391,0.9714131158455391,0.1930148338451389,0.12770738750175203,kNN,0.2,OoD Val,OoD Test
0,Base Tree,350.5,2852.1141513099574,2231.09022556391,0.636538663719679,0.7383458646616542,0.42240601503759395,0.31255639097744364,0.414083573484864,0.8701923076923077,0.3059254327563249,0.3094207723035952,0.9714131158455391,0.9714131158455391,0.11408357348486402,0.10180720094197507,kNN,0.30000000000000004,OoD Val,OoD Test
1,Detector Tree,350.5,1624.9952321856742,1461.60350877193,0.6346667969313928,0.7383458646616542,0.42240601503759395,0.31255639097744364,0.414083573484864,0.8701923076923077,0.3059254327563249,0.3094207723035952,0.9714131158455391,0.9714131158455391,0.11408357348486402,0.10367906773026135,kNN,0.30000000000000004,OoD Val,OoD Test
