,Tree,t,Risk Estimate,True Risk,E[f(x)=y],Accuracy,ood_pred,is_ood,Estimated Rate,ind_acc,ood_val_acc,ood_test_acc,tpr,tnr,Rate Error,Accuracy Error,dsd,rate,test_set,val_set
0,Base Tree,350.5,1074.1999999999998,635.0,0.9280000000000002,1.0,0.0,0.0,0.0,0.9280000000000002,0.47200000000000003,0.47200000000000003,1.0,1.0,0.0,0.07199999999999984,kNN,0.0,OoD Test,OoD Test
1,Detector Tree,350.5,1068.0999999999997,635.0,0.9289999999999999,1.0,0.0,0.0,0.0,0.9280000000000002,0.47200000000000003,0.47200000000000003,1.0,1.0,0.0,0.07099999999999995,kNN,0.0,OoD Test,OoD Test
0,Base Tree,350.5,1391.3414399999997,976.844611528822,0.8760096,0.9439598997493734,0.11696741854636591,0.11696741854636591,0.11401403508771929,0.9280000000000002,0.47200000000000003,0.47200000000000003,1.0,1.0,0.02043157894736842,0.06795029974937336,kNN,0.1,OoD Test,OoD Test
1,Detector Tree,350.5,1157.817644210526,777.7002506265665,0.8760974877192983,0.9439598997493734,0.11696741854636591,0.11696741854636591,0.11401403508771929,0.9280000000000002,0.47200000000000003,0.47200000000000003,1.0,1.0,0.02043157894736842,0.06786241203007513,kNN,0.1,OoD Test,OoD Test
0,Base Tree,350.5,1669.8165485714285,1282.9147869674186,0.8303579428571429,0.8937844611528822,0.21250626566416042,0.21250626566416042,0.21412731829573936,0.9280000000000002,0.47200000000000003,0.47200000000000003,1.0,1.0,0.028265664160401004,0.06342651829573931,kNN,0.2,OoD Test,OoD Test
1,Detector Tree,350.5,1236.596786766917,894.2576441102757,0.829644924310777,0.8937844611528822,0.21250626566416042,0.21250626566416042,0.21412731829573936,0.9280000000000002,0.47200000000000003,0.47200000000000003,1.0,1.0,0.028265664160401004,0.0641395368421052,kNN,0.2,OoD Test,OoD Test
0,Base Tree,350.5,1948.7726857142854,1668.0250626566417,0.7846274285714286,0.8306516290726818,0.3221052631578948,0.3221052631578948,0.3144135338345864,0.9280000000000002,0.47200000000000003,0.47200000000000003,1.0,1.0,0.03186917293233081,0.04602420050125313,kNN,0.30000000000000004,OoD Test,OoD Test
1,Detector Tree,350.5,1315.5120097744357,1027.9684210526316,0.783112120300752,0.8306516290726818,0.3221052631578948,0.3221052631578948,0.3144135338345864,0.9280000000000002,0.47200000000000003,0.47200000000000003,1.0,1.0,0.03186917293233081,0.047539508771929785,kNN,0.30000000000000004,OoD Test,OoD Test
0,Base Tree,350.5,2154.535097142857,1913.5538847117793,0.7508958857142857,0.7904010025062657,0.4005764411027569,0.4005764411027569,0.38838621553884717,0.9280000000000002,0.47200000000000003,0.47200000000000003,1.0,1.0,0.041033834586466165,0.039524413032581446,kNN,0.4,OoD Test,OoD Test
1,Detector Tree,350.5,1373.7211130075186,1123.7032581453634,0.7487887959899749,0.7904010025062657,0.4005764411027569,0.4005764411027569,0.38838621553884717,0.9280000000000002,0.47200000000000003,0.47200000000000003,1.0,1.0,0.041033834586466165,0.04161220651629069,kNN,0.4,OoD Test,OoD Test
0,Base Tree,350.5,2439.639337142857,2288.5739348370926,0.7041574857142858,0.728922305764411,0.5018796992481203,0.5018796992481203,0.4908827067669173,0.9280000000000002,0.47200000000000003,0.47200000000000003,1.0,1.0,0.04395187969924813,0.02654829473684207,kNN,0.5,OoD Test,OoD Test
1,Detector Tree,350.5,1454.375601954887,1247.2932330827068,0.7012304240601505,0.728922305764411,0.5018796992481203,0.5018796992481203,0.4908827067669173,0.9280000000000002,0.47200000000000003,0.47200000000000003,1.0,1.0,0.04395187969924813,0.02889793684210521,kNN,0.5,OoD Test,OoD Test
0,Base Tree,350.5,2775.464902857143,2471.4210526315787,0.6491041142857142,0.6989473684210527,0.5994235588972431,0.5994235588972431,0.6116137844611529,0.9280000000000002,0.47200000000000003,0.47200000000000003,1.0,1.0,0.041033834586466145,0.051317058646616544,kNN,0.6000000000000001,OoD Test,OoD Test
1,Detector Tree,350.5,1549.3788869924808,1366.2967418546366,0.6452112040100251,0.6989473684210527,0.5994235588972431,0.5994235588972431,0.6116137844611529,0.9280000000000002,0.47200000000000003,0.47200000000000003,1.0,1.0,0.041033834586466145,0.054732150375939814,kNN,0.6000000000000001,OoD Test,OoD Test
0,Base Tree,350.5,2981.227314285714,2716.9498746867166,0.6153725714285715,0.6586967418546366,0.6778947368421053,0.6778947368421053,0.6855864661654135,0.9280000000000002,0.47200000000000003,0.47200000000000003,1.0,1.0,0.03186917293233086,0.05467598195488723,kNN,0.7000000000000001,OoD Test,OoD Test
1,Detector Tree,350.5,1607.5879902255638,1462.0315789473684,0.6108878796992482,0.6586967418546366,0.6778947368421053,0.6778947368421053,0.6855864661654135,0.9280000000000002,0.47200000000000003,0.47200000000000003,1.0,1.0,0.03186917293233086,0.056891536842105246,kNN,0.7000000000000001,OoD Test,OoD Test
0,Base Tree,350.5,3260.183451428572,3102.06015037594,0.5696420571428571,0.5955639097744361,0.7874937343358396,0.7874937343358396,0.7858726817042606,0.9280000000000002,0.47200000000000003,0.47200000000000003,1.0,1.0,0.028265664160401004,0.04555893333333333,kNN,0.8,OoD Test,OoD Test
1,Detector Tree,350.5,1686.5032132330825,1595.7423558897242,0.564355075689223,0.5955639097744361,0.7874937343358396,0.7874937343358396,0.7858726817042606,0.9280000000000002,0.47200000000000003,0.47200000000000003,1.0,1.0,0.028265664160401004,0.04706736842105262,kNN,0.8,OoD Test,OoD Test
0,Base Tree,350.5,3538.65856,3408.1303258145363,0.5239904,0.5453884711779449,0.8830325814536341,0.8830325814536341,0.8859859649122807,0.9280000000000002,0.47200000000000003,0.47200000000000003,1.0,1.0,0.020431578947368433,0.042280493233082715,kNN,0.9,OoD Test,OoD Test
