,Tree,t,Risk Estimate,True Risk,E[f(x)=y],Accuracy,ood_pred,is_ood,Estimated Rate,ind_acc,ood_val_acc,ood_test_acc,Rate Error,Accuracy Error,dsd,ba,tpr,tnr,rate,test_set,val_set
0,Base Tree,350.5,3485.1798856597497,1426.0125313283208,0.5327573957934836,0.8703258145363408,0.12110275689223057,0.0,0.5977687739348372,0.9499999999999998,0.252,0.252,0.5977687739348372,0.3375684187428572,Typicality,0.4042,0.812,0.6081,0.0,Art,Art
1,Detector Tree,350.5,2974.2336680089675,1472.5498746867167,0.5247313386993387,0.8703258145363408,0.12110275689223057,0.0,0.5977687739348372,0.9499999999999998,0.252,0.252,0.5977687739348372,0.34559447583700204,Typicality,0.4042,0.812,0.6081,0.0,Art,Art
0,Base Tree,350.5,3493.0898749690227,1972.8721804511279,0.5314606762345864,0.7806766917293233,0.10984962406015038,0.1155388471177945,0.5996265383458647,0.9499999999999998,0.252,0.252,0.49962653834586473,0.24921601549473688,Typicality,0.4042,0.812,0.6081,0.1,Art,Art
1,Detector Tree,350.5,2978.804618502128,1985.1944862155387,0.5233931412095724,0.7806766917293233,0.10984962406015038,0.1155388471177945,0.5996265383458647,0.9499999999999998,0.252,0.252,0.49962653834586473,0.25728355051975094,Typicality,0.4042,0.812,0.6081,0.1,Art,Art
0,Base Tree,350.5,3510.74208630376,2348.809523809524,0.5285668710977444,0.7190476190476189,0.09328320802005012,0.22075187969924812,0.6037723909774436,0.9499999999999998,0.252,0.252,0.4037723909774437,0.19048074794987474,Typicality,0.4042,0.812,0.6081,0.2,Art,Art
1,Detector Tree,350.5,2989.005312959616,2365.9934837092733,0.5204067724581913,0.7190476190476189,0.09328320802005012,0.22075187969924812,0.6037723909774436,0.9499999999999998,0.252,0.252,0.4037723909774437,0.19864084658942768,Typicality,0.4042,0.812,0.6081,0.2,Art,Art
0,Base Tree,350.5,3527.591961648121,2645.5538847117796,0.5258045964511278,0.6704010025062657,0.07844611528822056,0.3074436090225564,0.6077298045112783,0.9499999999999998,0.252,0.252,0.30772980451127824,0.1445964060551379,Typicality,0.4042,0.812,0.6081,0.30000000000000004,Art,Art
1,Detector Tree,350.5,2998.742361014119,2653.9624060150377,0.51755614143872,0.6704010025062657,0.07844611528822056,0.3074436090225564,0.6077298045112783,0.9499999999999998,0.252,0.252,0.30772980451127824,0.1528448610675457,Typicality,0.4042,0.812,0.6081,0.30000000000000004,Art,Art
0,Base Tree,350.5,3535.949969692231,2848.5814536340854,0.5244344311979949,0.6371177944862155,0.07007518796992482,0.3819799498746867,0.60969279197995,0.9499999999999998,0.252,0.252,0.20969279197994994,0.11268336328822062,Typicality,0.4042,0.812,0.6081,0.4,Art,Art
1,Detector Tree,350.5,3003.572208375136,2867.2636591478695,0.5161421489607575,0.6371177944862155,0.07007518796992482,0.3819799498746867,0.60969279197995,0.9499999999999998,0.252,0.252,0.20969279197994994,0.12097564552545806,Typicality,0.4042,0.812,0.6081,0.4,Art,Art
0,Base Tree,350.5,3559.041510922908,3293.7744360902257,0.5206489326355889,0.5641353383458647,0.04992481203007519,0.504937343358396,0.6151161423558897,0.9499999999999998,0.252,0.252,0.11511614235588978,0.04667038447318301,Typicality,0.4042,0.812,0.6081,0.5,Art,Art
1,Detector Tree,350.5,3016.9161318179217,3293.529824561403,0.5122355643496376,0.5641353383458647,0.04992481203007519,0.504937343358396,0.6151161423558897,0.9499999999999998,0.252,0.252,0.11511614235588978,0.05343356363215272,Typicality,0.4042,0.812,0.6081,0.5,Art,Art
0,Base Tree,350.5,3537.7611673824567,3908.2080200501255,0.5241375135438596,0.46340852130325816,0.07634085213032582,0.6180200501253132,0.6101181754385966,0.9499999999999998,0.252,0.252,0.010118175438596468,0.060758297760400946,Typicality,0.4042,0.812,0.6081,0.6000000000000001,Art,Art
1,Detector Tree,350.5,3004.6188463226285,3833.784962406015,0.515835733856038,0.46340852130325816,0.07634085213032582,0.6180200501253132,0.6101181754385966,0.9499999999999998,0.252,0.252,0.010118175438596468,0.05279730394325452,Typicality,0.4042,0.812,0.6081,0.6000000000000001,Art,Art
0,Base Tree,350.5,3546.119175426567,4111.235588972431,0.5227673482907267,0.430125313283208,0.06796992481203008,0.6925563909774436,0.6120811629072682,0.9499999999999998,0.252,0.252,0.08791883709273184,0.09264203500751873,Typicality,0.4042,0.812,0.6081,0.7000000000000001,Art,Art
1,Detector Tree,350.5,3009.4486936836456,4047.086215538847,0.5144217413780756,0.430125313283208,0.06796992481203008,0.6925563909774436,0.6120811629072682,0.9499999999999998,0.252,0.252,0.08791883709273184,0.08429642809486755,Typicality,0.4042,0.812,0.6081,0.7000000000000001,Art,Art
0,Base Tree,350.5,3562.969050770928,4407.979949874687,0.5200050736441102,0.38147869674185464,0.0531328320802005,0.779248120300752,0.6160385764411028,0.9499999999999998,0.252,0.252,0.18396142355889722,0.13852637690225555,Typicality,0.4042,0.812,0.6081,0.8,Art,Art
1,Detector Tree,350.5,3019.185741738149,4335.055137844612,0.5115711103586041,0.38147869674185464,0.0531328320802005,0.779248120300752,0.6160385764411028,0.9499999999999998,0.252,0.252,0.18396142355889722,0.13009241361674956,Typicality,0.4042,0.812,0.6081,0.8,Art,Art
0,Base Tree,350.5,3580.6212621056643,4783.917293233083,0.5171112685072681,0.3198496240601504,0.03656641604010025,0.8844611528822055,0.6201844290726818,0.9499999999999998,0.252,0.252,0.2798155709273183,0.1972616444471177,Typicality,0.4042,0.812,0.6081,0.9,Art,Art
1,Detector Tree,350.5,3029.3864361956366,4715.854135338346,0.5085847416072231,0.3198496240601504,0.03656641604010025,0.8844611528822055,0.6201844290726818,0.9499999999999998,0.252,0.252,0.2798155709273183,0.1887351175470728,Typicality,0.4042,0.812,0.6081,0.9,Art,Art
0,Base Tree,350.5,3588.5312514149373,5330.776942355889,0.5158145489483709,0.23020050125313282,0.025313283208020048,1.0,0.6220421934837094,0.9499999999999998,0.252,0.252,0.37795780651629063,0.285614047695238,Typicality,0.4042,0.812,0.6081,1.0,Art,Art
1,Detector Tree,350.5,3033.957386688797,5228.498746867168,0.5072465441174567,0.23020050125313282,0.025313283208020048,1.0,0.6220421934837094,0.9499999999999998,0.252,0.252,0.37795780651629063,0.27704604286432394,Typicality,0.4042,0.812,0.6081,1.0,Art,Art
0,Base Tree,350.5,3485.1798856597497,1426.0125313283208,0.5327573957934836,0.8703258145363408,0.12110275689223057,0.0,0.5977687739348372,0.9499999999999998,0.252,0.11800000000000001,0.5977687739348372,0.3375684187428572,Typicality,0.4042,0.812,0.6081,0.0,Clipart,Art
1,Detector Tree,350.5,2974.2336680089675,1472.5498746867167,0.5247313386993387,0.8703258145363408,0.12110275689223057,0.0,0.5977687739348372,0.9499999999999998,0.252,0.11800000000000001,0.5977687739348372,0.34559447583700204,Typicality,0.4042,0.812,0.6081,0.0,Clipart,Art
0,Base Tree,350.5,3473.863041690627,1947.0350877192982,0.5346126161162906,0.7849122807017545,0.12862155388471178,0.1155388471177945,0.5951108651629073,0.9499999999999998,0.252,0.11800000000000001,0.4951108651629074,0.25029966458546377,Typicality,0.4042,0.812,0.6081,0.1,Clipart,Art
1,Detector Tree,350.5,2967.6939962724914,1867.7503759398496,0.5266459016145888,0.7849122807017545,0.12862155388471178,0.1155388471177945,0.5951108651629073,0.9499999999999998,0.252,0.11800000000000001,0.4951108651629074,0.2582663790871656,Typicality,0.4042,0.812,0.6081,0.1,Clipart,Art
0,Base Tree,350.5,3468.1991560629576,2452.310776942356,0.5355411219568922,0.7020802005012531,0.13360902255639098,0.22075187969924812,0.5937806275689224,0.9499999999999998,0.252,0.11800000000000001,0.3937806275689224,0.16653907854436095,Typicality,0.4042,0.812,0.6081,0.2,Clipart,Art
1,Detector Tree,350.5,2964.421003125377,2287.9929824561405,0.5276041074013381,0.7020802005012531,0.13360902255639098,0.22075187969924812,0.5937806275689224,0.9499999999999998,0.252,0.11800000000000001,0.3937806275689224,0.17447609309991496,Typicality,0.4042,0.812,0.6081,0.2,Clipart,Art
0,Base Tree,350.5,3454.824430917294,2836.503759398496,0.5377336998496239,0.6390977443609023,0.14531328320802006,0.3074436090225564,0.5906393984962407,0.9499999999999998,0.252,0.11800000000000001,0.29063939849624065,0.10136404451127828,Typicality,0.4042,0.812,0.6081,0.30000000000000004,Clipart,Art
1,Detector Tree,350.5,2956.692142300143,2574.8611528822053,0.5298668188812717,0.6390977443609023,0.14531328320802006,0.3074436090225564,0.5906393984962407,0.9499999999999998,0.252,0.11800000000000001,0.29063939849624065,0.1092309254796306,Typicality,0.4042,0.812,0.6081,0.30000000000000004,Clipart,Art
0,Base Tree,350.5,3442.184019405314,3141.503759398496,0.5398058984581453,0.5890977443609022,0.15829573934837093,0.3819799498746867,0.5876706325814537,0.9499999999999998,0.252,0.11800000000000001,0.1876706325814537,0.05650034773333337,Typicality,0.4042,0.812,0.6081,0.4,Clipart,Art
1,Detector Tree,350.5,2949.387619755884,2785.9303258145364,0.5320053005268937,0.5890977443609022,0.15829573934837093,0.3819799498746867,0.5876706325814537,0.9499999999999998,0.252,0.11800000000000001,0.1876706325814537,0.06205174458371572,Typicality,0.4042,0.812,0.6081,0.4,Clipart,Art
0,Base Tree,350.5,3436.584331584161,3728.877192982456,0.5407238800681703,0.49280701754385964,0.16486215538847118,0.504937343358396,0.5863554726817043,0.9499999999999998,0.252,0.11800000000000001,0.08635547268170436,0.04911156678897236,Typicality,0.4042,0.812,0.6081,0.5,Clipart,Art
1,Detector Tree,350.5,2946.151724635566,3224.304761904762,0.532952645446432,0.49280701754385964,0.16486215538847118,0.504937343358396,0.5863554726817043,0.9499999999999998,0.252,0.11800000000000001,0.08635547268170436,0.04246711472164707,Typicality,0.4042,0.812,0.6081,0.5,Clipart,Art
0,Base Tree,350.5,3404.461661478497,4297.293233082707,0.5459898915609022,0.39962406015037594,0.19634085213032582,0.6180200501253132,0.5788110436090226,0.9499999999999998,0.252,0.11800000000000001,0.021188956390977436,0.14636583141052623,Typicality,0.4042,0.812,0.6081,0.6000000000000001,Clipart,Art
1,Detector Tree,350.5,2927.588977074203,3660.0496240601506,0.5383870998836333,0.39962406015037594,0.19634085213032582,0.6180200501253132,0.5788110436090226,0.9499999999999998,0.252,0.11800000000000001,0.021188956390977436,0.1387630397332573,Typicality,0.4042,0.812,0.6081,0.6000000000000001,Clipart,Art
0,Base Tree,350.5,3391.8212499665165,4602.293233082707,0.5480620901694234,0.34962406015037595,0.2093233082706767,0.6925563909774436,0.5758422776942357,0.9499999999999998,0.252,0.11800000000000001,0.1241577223057644,0.19843803001904753,Typicality,0.4042,0.812,0.6081,0.7000000000000001,Clipart,Art
1,Detector Tree,350.5,2920.2844545299436,3871.118796992481,0.5405255815292552,0.34962406015037595,0.2093233082706767,0.6925563909774436,0.5758422776942357,0.9499999999999998,0.252,0.11800000000000001,0.1241577223057644,0.1909015213788792,Typicality,0.4042,0.812,0.6081,0.7000000000000001,Clipart,Art
0,Base Tree,350.5,3378.4465248208526,4986.486215538847,0.5502546680621553,0.2866416040100251,0.22102756892230577,0.779248120300752,0.572701048621554,0.9499999999999998,0.252,0.11800000000000001,0.22729895137844608,0.26361306405213025,Typicality,0.4042,0.812,0.6081,0.8,Clipart,Art
1,Detector Tree,350.5,2912.5555937047097,4157.986967418547,0.5427882930091886,0.2866416040100251,0.22102756892230577,0.779248120300752,0.572701048621554,0.9499999999999998,0.252,0.11800000000000001,0.22729895137844608,0.25614668899916365,Typicality,0.4042,0.812,0.6081,0.8,Clipart,Art
0,Base Tree,350.5,3372.7826391931835,5491.761904761905,0.5511831739027568,0.20380952380952383,0.22601503759398497,0.8844611528822055,0.571370811027569,0.9499999999999998,0.252,0.11800000000000001,0.32862918897243104,0.34737365009323307,Typicality,0.4042,0.812,0.6081,0.9,Clipart,Art
1,Detector Tree,350.5,2909.282600557595,4578.229573934837,0.5437464987959381,0.20380952380952383,0.22601503759398497,0.8844611528822055,0.571370811027569,0.9499999999999998,0.252,0.11800000000000001,0.32862918897243104,0.33993697498641423,Typicality,0.4042,0.812,0.6081,0.9,Clipart,Art
