,Tree,t,Risk Estimate,True Risk,E[f(x)=y],Accuracy,ood_pred,is_ood,Estimated Rate,ind_acc,ood_val_acc,ood_test_acc,Rate Error,Accuracy Error,dsd,ba,tpr,tnr,rate,test_set,val_set
0,Base Tree,350.5,746.1093637504429,650.2882205513785,0.9817853502048455,0.9974937343358395,0.022556390977443608,0.0,0.040600589139515524,0.9990000000000001,0.575,0.575,0.040600589139515524,0.015708384130994242,kNN,0.9455555555555555,0.8766666666666666,0.911111111111111,0.0,CVC-ClinicDB,CVC-ClinicDB
1,Detector Tree,350.5,712.4408204656874,677.8070175438596,0.9639284647611162,0.9974937343358395,0.022556390977443608,0.0,0.040600589139515524,0.9990000000000001,0.575,0.575,0.040600589139515524,0.0335652695747235,kNN,0.9455555555555555,0.8766666666666666,0.911111111111111,0.0,CVC-ClinicDB,CVC-ClinicDB
0,Base Tree,350.5,882.4496778869843,757.3057644110276,0.9594344790349205,0.9799498746867168,0.07794486215538847,0.05789473684210527,0.09331490793650803,0.9990000000000001,0.575,0.575,0.01397372798663323,0.021582678670008393,kNN,0.9455555555555555,0.8766666666666666,0.911111111111111,0.1,CVC-ClinicDB,CVC-ClinicDB
1,Detector Tree,350.5,777.2229916351821,730.092731829574,0.9413076827404806,0.9799498746867168,0.07794486215538847,0.05789473684210527,0.09331490793650803,0.9990000000000001,0.575,0.575,0.01397372798663323,0.03864219194623614,kNN,0.9455555555555555,0.8766666666666666,0.911111111111111,0.1,CVC-ClinicDB,CVC-ClinicDB
0,Base Tree,350.5,1153.4388243281542,1034.4812030075188,0.9150100287986632,0.9345112781954887,0.18355889724310775,0.16852130325814535,0.19808955472013376,0.9990000000000001,0.575,0.575,0.016839259649122824,0.026705113841938202,kNN,0.9455555555555555,0.8766666666666666,0.911111111111111,0.2,CVC-ClinicDB,CVC-ClinicDB
1,Detector Tree,350.5,905.9836255020363,858.9418546365914,0.8963467594037138,0.9345112781954887,0.18355889724310775,0.16852130325814535,0.19808955472013376,0.9990000000000001,0.575,0.575,0.016839259649122824,0.039265623610737224,kNN,0.9455555555555555,0.8766666666666666,0.911111111111111,0.2,CVC-ClinicDB,CVC-ClinicDB
0,Base Tree,350.5,1438.5732611647788,1218.857142857143,0.8682666784975772,0.9042857142857142,0.29175438596491227,0.28172932330827066,0.30833330543024234,0.9990000000000001,0.575,0.575,0.024559636257309933,0.03618126644210529,kNN,0.9455555555555555,0.8766666666666666,0.911111111111111,0.30000000000000004,CVC-ClinicDB,CVC-ClinicDB
1,Detector Tree,350.5,1041.4654014569371,990.940350877193,0.8490389327853999,0.9042857142857142,0.29175438596491227,0.28172932330827066,0.30833330543024234,0.9990000000000001,0.575,0.575,0.024559636257309933,0.05524678150031439,kNN,0.9455555555555555,0.8766666666666666,0.911111111111111,0.30000000000000004,CVC-ClinicDB,CVC-ClinicDB
0,Base Tree,350.5,1621.3914940150378,1348.9598997493733,0.8382964763909774,0.8829573934837093,0.36734335839598997,0.35734335839599,0.37901774436090224,0.9990000000000001,0.575,0.575,0.029608642606516276,0.04532707116324148,kNN,0.9455555555555555,0.8766666666666666,0.911111111111111,0.4,CVC-ClinicDB,CVC-ClinicDB
1,Detector Tree,350.5,1128.3315798753702,1083.1588972431077,0.8187068081977897,0.8829573934837093,0.36734335839598997,0.35734335839599,0.37901774436090224,0.9990000000000001,0.575,0.575,0.029608642606516276,0.064252493304981,kNN,0.9455555555555555,0.8766666666666666,0.911111111111111,0.4,CVC-ClinicDB,CVC-ClinicDB
0,Base Tree,350.5,1911.2852167010863,1609.624060150376,0.7907729152949038,0.8402255639097744,0.4811528822055138,0.4786466165413534,0.49110161487050963,0.9990000000000001,0.575,0.575,0.02275960551378445,0.04957619496073519,kNN,0.9455555555555555,0.8766666666666666,0.911111111111111,0.5,CVC-ClinicDB,CVC-ClinicDB
